Year,DayOfYear,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
2020,252,27.01,0.74,17.26,79.69,20.14,23.32,30.65,95.82
2020,253,26.62,1.2,9.51,82.5,21.67,23.37,30.14,95.73
2020,254,26.51,1.13,8.94,83.06,20.44,22.51,30.76,95.52
2020,255,25.99,2.23,2.38,85.31,18.02,22.85,29.64,95.52
2020,256,25.36,2.43,10.92,86.19,16.25,21.84,29.87,95.7
2020,257,24.61,3.05,15.72,87.25,10.06,21.94,28.46,95.8
2020,258,24.85,3.77,20.02,85.5,6.34,21.72,29.32,95.7
2020,259,24.94,3.07,24.87,86.56,11.89,21.76,28.89,95.69
2020,260,25.39,3.49,28.92,88.88,10.18,22.83,28.81,95.67
2020,261,25.16,3.05,12.27,89.81,16.05,22.84,28.08,95.74
2020,262,25.05,3.09,18.31,91.0,14.21,22.43,28.19,95.58
2020,263,25.01,2.77,9.06,89.31,7.47,22.2,28.8,95.42
2020,264,24.18,2.88,20.82,91.81,14.92,21.88,27.44,95.34
2020,265,25.15,3.52,1.57,88.12,14.84,22.49,29.33,95.26
2020,266,24.52,4.35,1.49,87.19,14.49,21.87,28.72,95.38
2020,267,24.71,4.02,0.09,84.62,15.88,20.48,30.35,95.62
2020,268,25.49,2.73,0.18,85.69,18.13,21.11,30.78,95.85
2020,269,25.03,2.83,18.45,90.12,19.44,22.69,28.23,95.76
2020,270,24.19,2.53,34.6,94.0,6.9,22.81,26.18,95.76
2020,271,24.58,1.64,1.26,82.56,16.7,21.26,27.62,95.98
2020,272,25.29,1.49,0.75,84.94,18.69,20.76,29.91,95.95
2020,273,25.44,1.65,1.16,86.44,17.87,22.48,28.98,95.84
2020,274,24.9,1.52,12.49,89.25,14.03,22.36,28.07,95.77
2020,275,24.83,1.59,2.53,82.5,15.23,21.48,29.38,95.84
2020,276,25.11,1.78,0.89,84.25,21.12,21.08,29.73,95.85
2020,277,25.71,2.0,0.29,83.81,18.99,22.12,30.26,95.84
2020,278,24.67,2.61,0.0,88.06,16.7,22.17,28.43,95.98
2020,279,24.85,1.95,0.01,83.81,19.95,21.34,29.06,95.93
2020,280,25.65,2.02,0.0,81.88,21.0,21.81,30.71,95.87
2020,281,24.68,1.88,0.0,80.94,16.32,21.37,30.01,95.97
2020,282,24.99,1.59,0.0,81.31,17.87,20.23,29.87,95.91
2020,283,26.06,0.98,1.17,83.69,16.97,22.12,30.4,95.89
2020,284,25.04,1.02,8.31,88.38,15.57,22.69,28.22,95.86
2020,285,24.19,1.45,17.48,91.0,10.06,22.76,26.51,95.66
2020,286,24.8,1.42,2.44,88.62,13.0,22.35,27.87,95.48
2020,287,24.8,2.19,43.87,87.81,8.64,22.05,28.83,95.4
2020,288,24.69,2.83,64.1,93.12,9.67,22.69,27.58,95.17
2020,289,25.2,2.83,8.72,89.38,13.21,22.35,28.98,95.4
2020,290,25.05,1.61,0.03,86.06,17.83,21.46,29.22,95.61
2020,291,25.69,1.39,1.38,81.06,20.27,21.83,29.62,95.74
2020,292,24.86,1.82,11.57,88.56,19.61,22.47,28.73,95.81
2020,293,24.84,1.14,16.66,89.38,18.53,22.39,28.31,95.82
2020,294,24.81,1.21,7.59,89.06,12.84,22.37,27.7,95.8
2020,295,24.98,1.26,1.45,88.62,12.72,22.19,28.0,95.86
2020,296,25.65,1.09,0.09,79.69,17.51,21.37,30.13,95.79
2020,297,25.26,0.65,0.02,76.12,17.52,20.93,30.01,95.85
2020,298,25.34,0.77,0.0,78.69,17.76,20.73,29.75,96.0
2020,299,25.06,0.73,1.15,82.81,19.0,22.4,28.37,96.16
2020,300,24.12,1.79,1.98,85.19,18.15,21.02,28.51,96.24
2020,301,23.37,1.81,0.0,82.62,20.14,18.78,28.76,96.22
2020,302,23.05,1.53,0.0,79.06,20.01,18.92,28.57,96.3
2020,303,22.63,1.45,0.02,78.38,18.21,17.01,28.54,96.32
2020,304,23.94,1.53,0.03,81.06,16.17,19.15,29.4,96.24
2020,305,23.4,1.71,0.0,81.81,18.95,19.21,29.16,96.24
2020,306,22.12,1.82,0.0,78.06,19.18,17.26,28.62,96.32
2020,307,22.52,1.98,0.0,82.88,19.91,16.25,29.17,96.39
2020,308,23.11,2.47,0.0,82.5,18.65,18.8,29.31,96.4
2020,309,21.59,2.14,0.0,76.69,18.41,16.23,28.81,96.38
2020,310,20.83,1.84,0.0,69.0,19.03,14.43,28.38,96.43
2020,311,21.33,1.84,0.04,74.25,16.86,14.31,28.58,96.53
2020,312,23.8,2.45,0.17,86.06,14.96,19.94,28.63,96.57
2020,313,23.35,2.14,0.0,83.06,18.15,18.97,28.57,96.62
2020,314,20.04,2.12,0.0,75.94,20.13,15.15,26.73,96.53
2020,315,18.91,2.02,0.0,78.44,19.96,12.38,26.52,96.35
2020,316,20.21,2.04,0.01,79.62,21.27,12.88,27.76,96.39
2020,317,22.97,2.88,0.06,85.56,12.41,18.19,28.26,96.41
2020,318,24.02,2.29,0.0,86.0,14.09,20.18,28.92,96.41
2020,319,23.19,1.76,0.0,83.75,20.87,19.01,28.44,96.31
2020,320,23.18,2.03,0.0,83.62,19.35,17.98,29.0,96.34
2020,321,24.01,2.71,0.02,85.94,15.25,20.81,28.96,96.33
2020,322,23.62,2.48,0.0,83.75,18.16,20.15,29.05,96.27
2020,323,23.19,1.96,0.0,84.69,18.24,19.12,28.84,96.26
2020,324,23.09,1.88,0.0,81.88,19.4,19.51,28.37,96.28
2020,325,23.89,1.59,0.0,81.88,19.67,19.05,29.4,96.33
2020,326,24.02,0.98,0.0,80.75,20.07,19.4,29.15,96.36
2020,327,23.12,2.3,0.0,83.56,17.93,20.44,27.07,96.45
2020,328,22.15,1.7,0.0,81.25,14.52,18.55,27.12,96.48
2020,329,21.42,2.17,0.0,72.38,15.72,16.37,27.82,96.4
2020,330,21.72,2.49,0.0,79.0,17.95,15.67,28.79,96.31
2020,331,21.57,2.83,0.34,85.0,8.98,18.48,25.94,96.31
2020,332,21.08,3.51,1.32,84.38,5.86,18.07,25.5,96.42
2020,333,22.34,3.3,1.66,85.5,10.05,18.14,27.73,96.47
2020,334,23.41,2.3,0.07,84.19,12.57,19.9,28.51,96.54
2020,335,22.94,1.62,0.0,79.81,16.66,18.26,28.92,96.54
2020,336,22.48,1.71,0.0,79.62,18.58,18.31,28.44,96.55
2020,337,21.18,1.65,0.0,79.5,18.88,16.01,28.08,96.45
2020,338,21.4,1.48,0.0,77.19,16.21,15.27,28.77,96.37
2020,339,21.53,1.67,0.0,77.75,17.99,15.28,29.23,96.28
2020,340,21.97,1.92,0.0,77.12,18.19,16.99,29.1,96.33
2020,341,20.98,2.04,0.0,72.31,19.11,14.47,28.99,96.46
2020,342,21.33,2.09,0.0,70.31,17.6,14.93,29.94,96.59
2020,343,21.78,2.15,0.0,72.94,18.96,15.25,30.09,96.6
2020,344,21.92,1.58,0.0,72.69,19.0,15.55,29.56,96.49
2020,345,21.69,1.55,0.0,72.62,18.88,15.51,29.06,96.42
2020,346,21.65,1.71,0.0,73.38,18.94,15.63,29.43,96.42
2020,347,20.82,1.88,0.0,71.56,17.97,14.65,29.27,96.4
2020,348,21.01,1.63,0.0,73.88,18.65,15.08,28.75,96.29
2020,349,21.49,1.83,0.0,74.12,18.83,15.26,29.11,96.3
2020,350,21.42,2.44,0.0,72.31,18.44,16.19,28.96,96.47
2020,351,21.83,2.22,0.0,78.5,17.06,15.5,29.13,96.56
2020,352,22.3,1.68,0.0,73.69,17.7,16.83,29.85,96.53
2020,353,22.06,2.05,0.0,73.75,17.14,16.54,29.69,96.52
2020,354,20.7,2.42,0.0,68.81,15.05,15.58,28.26,96.62
2020,355,20.05,2.43,0.0,67.56,17.43,14.37,28.24,96.67
2020,356,18.12,1.85,0.0,56.81,19.14,10.37,27.98,96.53
2020,357,17.8,1.58,0.0,63.06,19.12,10.27,27.58,96.43
2020,358,18.77,1.73,0.0,67.94,18.3,11.21,28.23,96.33
2020,359,19.54,1.69,0.0,69.56,18.01,12.11,28.92,96.26
2020,360,19.9,1.95,0.0,70.69,17.16,12.91,28.95,96.36
2020,361,20.3,1.86,0.0,71.81,15.82,13.82,29.17,96.45
2020,362,20.71,1.49,0.0,68.69,17.26,14.26,29.91,96.38
2020,363,20.65,1.63,0.0,71.25,16.86,14.11,29.57,96.31
2020,364,20.86,1.71,0.0,69.25,16.84,14.01,29.96,96.31
2020,365,21.42,2.25,0.0,69.81,16.0,14.37,30.28,96.34
2020,366,21.71,2.2,0.0,72.62,15.8,16.08,28.86,96.4
2021,1,22.28,2.45,0.02,74.06,15.94,16.77,29.73,96.44
2021,2,21.37,2.16,0.0,73.69,17.24,17.29,27.47,96.44
2021,3,21.3,2.47,0.0,66.69,17.99,14.9,30.1,96.31
2021,4,21.98,2.75,0.0,64.94,18.74,15.95,30.89,96.27
2021,5,23.01,2.27,0.0,68.56,16.5,16.33,31.11,96.31
2021,6,24.4,2.09,0.5,75.94,8.95,19.68,30.61,96.26
2021,7,24.14,2.28,1.74,77.62,11.39,21.15,29.15,96.11
2021,8,24.6,2.47,0.07,70.38,14.86,19.47,31.21,96.04
