Year,DayOfYear,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
2020,70,28.61,2.3,0.0,48.06,24.4,20.72,37.3,94.45
2020,71,28.01,2.72,0.0,53.38,21.96,21.76,36.13,94.5
2020,72,27.87,2.38,0.0,51.56,25.46,20.41,35.99,94.61
2020,73,28.81,1.79,0.0,45.62,25.26,20.26,37.4,94.59
2020,74,29.8,1.49,0.0,37.25,25.85,21.12,38.5,94.46
2020,75,31.09,1.61,0.0,31.5,25.84,22.7,39.04,94.42
2020,76,31.19,2.09,0.0,34.25,25.06,22.8,38.75,94.54
2020,77,31.15,2.8,0.0,33.0,23.82,23.11,38.87,94.63
2020,78,30.4,1.94,0.49,42.12,24.93,22.48,37.9,94.65
2020,79,31.08,1.78,0.0,39.5,23.21,22.8,38.76,94.54
2020,80,30.24,2.73,0.0,28.25,25.48,23.94,38.13,94.54
2020,81,28.87,1.7,0.0,30.69,27.24,19.19,38.08,94.53
2020,82,29.02,1.35,0.0,33.38,26.71,19.04,38.4,94.52
2020,83,29.76,1.09,0.0,41.56,26.21,20.37,38.69,94.45
2020,84,31.4,1.64,0.1,36.62,24.47,23.9,38.89,94.3
2020,85,30.62,1.71,0.88,42.06,23.06,22.94,37.76,94.32
2020,86,30.8,2.46,0.05,38.25,24.98,22.77,38.84,94.37
2020,87,30.58,2.43,0.0,30.06,25.12,22.8,38.74,94.56
2020,88,29.87,2.96,0.0,24.25,26.59,20.93,39.36,94.5
2020,89,29.89,2.57,0.0,22.5,26.57,20.37,39.5,94.39
2020,90,29.97,2.17,0.0,37.06,25.96,20.93,39.16,94.45
2020,91,30.38,2.38,0.0,24.38,26.74,21.15,39.46,94.51
2020,92,30.94,2.04,0.0,26.5,26.96,22.03,39.56,94.47
2020,93,31.58,2.02,0.0,37.0,25.3,22.43,40.36,94.33
2020,94,32.27,1.91,0.0,40.94,24.16,25.35,40.08,94.36
2020,95,32.15,1.66,0.0,40.56,24.75,24.39,39.64,94.46
2020,96,31.15,2.5,0.63,47.56,24.85,24.0,38.78,94.57
2020,97,31.17,1.47,0.76,45.25,22.62,24.61,37.63,94.58
2020,98,29.28,1.72,25.1,53.75,18.83,24.0,36.68,94.53
2020,99,26.78,1.46,34.41,69.0,25.3,22.61,31.29,94.61
2020,100,26.99,1.95,0.04,54.19,26.59,18.84,34.66,94.54
2020,101,28.05,1.95,0.06,57.56,21.47,20.94,35.55,94.55
2020,102,28.04,2.73,0.05,52.56,25.72,22.68,34.42,94.7
2020,103,28.69,2.48,0.0,50.06,25.83,21.15,36.84,94.62
2020,104,28.97,2.18,0.0,50.75,26.16,21.26,37.2,94.48
2020,105,28.75,2.94,0.0,41.38,26.82,20.56,38.08,94.49
2020,106,28.48,2.33,0.0,43.5,25.91,19.67,37.3,94.59
2020,107,28.8,1.59,0.38,52.38,23.66,20.4,36.82,94.48
2020,108,29.54,1.21,1.03,58.94,24.65,22.21,37.16,94.41
2020,109,29.19,1.22,11.66,62.19,23.6,23.87,35.21,94.46
2020,110,29.49,2.85,2.79,59.38,25.43,23.39,37.2,94.4
2020,111,29.76,2.0,0.55,50.0,25.54,22.03,37.71,94.37
2020,112,29.3,1.55,2.04,58.56,23.85,22.62,36.36,94.45
2020,113,29.98,1.68,0.0,54.06,24.77,22.99,37.74,94.37
2020,114,29.86,2.94,0.09,58.0,25.64,23.05,38.31,94.37
2020,115,29.43,2.94,0.23,59.62,25.24,22.98,37.12,94.32
2020,116,29.5,2.65,0.23,60.19,24.5,22.72,37.55,94.34
2020,117,30.12,2.2,0.0,52.69,26.09,22.4,38.51,94.36
2020,118,30.4,3.11,0.0,46.75,27.0,22.05,39.09,94.46
2020,119,31.23,2.07,0.93,48.88,26.45,22.23,39.58,94.35
2020,120,28.91,2.03,0.29,58.25,13.7,25.1,32.66,94.43
2020,121,30.0,1.77,2.6,56.19,23.94,23.68,37.18,94.47
2020,122,29.65,1.87,4.74,60.94,20.13,24.39,36.33,94.47
2020,123,30.37,1.81,1.24,59.38,22.07,23.51,38.05,94.3
2020,124,30.52,1.85,4.18,61.0,20.36,24.22,37.35,94.29
2020,125,30.67,1.55,6.1,60.0,20.87,24.46,37.62,94.39
2020,126,31.09,1.64,0.18,54.12,19.0,24.11,38.73,94.31
2020,127,30.68,1.89,0.64,58.81,24.56,24.65,37.65,94.26
2020,128,29.43,1.84,5.49,63.25,22.44,25.4,35.68,94.35
2020,129,29.84,1.7,0.62,61.88,21.11,24.27,36.65,94.35
2020,130,30.83,1.8,0.0,56.75,24.08,24.99,37.51,94.34
2020,131,29.54,1.65,3.45,56.38,23.41,25.26,35.62,94.4
2020,132,30.15,2.3,2.29,52.62,24.85,23.44,37.39,94.37
2020,133,31.05,1.95,0.54,54.25,24.32,23.89,38.18,94.29
2020,134,31.33,1.89,1.8,53.56,23.44,24.59,38.4,94.21
2020,135,31.62,2.22,2.2,55.75,25.5,24.51,39.23,94.13
2020,136,29.39,1.87,2.17,64.31,21.96,25.38,34.46,94.11
2020,137,29.05,2.15,5.59,64.5,18.86,24.21,34.53,94.1
2020,138,27.97,3.12,2.68,69.38,17.91,24.3,33.44,94.08
2020,139,27.24,3.98,2.09,69.88,17.27,24.12,32.58,94.01
2020,140,27.8,4.52,7.9,69.38,20.35,23.27,33.94,93.97
2020,141,28.89,3.76,3.02,64.94,22.34,23.15,36.72,93.99
2020,142,29.23,3.87,0.0,62.75,23.98,23.28,37.51,94.11
2020,143,29.89,3.12,0.0,59.75,26.05,23.61,37.75,94.17
2020,144,30.68,3.05,0.0,57.81,25.92,23.55,39.34,94.15
2020,145,30.95,2.77,0.0,56.94,26.21,24.26,39.06,94.24
2020,146,30.4,3.14,5.24,60.44,24.03,24.76,37.84,94.31
2020,147,28.28,3.09,8.57,72.69,24.71,24.38,33.2,94.35
2020,148,29.14,3.65,0.91,65.38,22.57,23.99,36.16,94.29
2020,149,28.69,4.2,0.01,65.5,25.65,24.63,35.23,94.23
2020,150,29.1,3.98,2.57,65.25,25.74,23.85,37.23,94.2
2020,151,27.65,2.26,8.65,74.81,20.8,24.36,32.25,94.27
2020,152,26.92,2.34,6.85,77.75,16.78,24.3,30.24,94.27
2020,153,25.84,1.98,15.76,78.38,12.51,22.12,31.55,94.33
2020,154,25.58,3.89,4.68,81.44,16.29,23.0,29.65,94.2
2020,155,25.28,5.59,5.75,80.38,12.11,22.55,29.18,94.09
2020,156,26.01,4.77,4.75,75.44,14.68,22.12,31.67,94.23
2020,157,26.4,4.41,0.92,71.75,19.45,22.0,32.94,94.31
2020,158,25.98,4.37,1.03,71.69,23.51,21.83,31.42,94.3
2020,159,26.62,4.22,1.7,72.06,21.5,21.92,33.44,94.25
2020,160,26.33,4.59,0.64,70.62,23.73,21.89,32.88,94.26
2020,161,26.39,4.37,0.26,62.94,21.04,21.49,33.43,94.25
2020,162,26.74,4.67,2.69,71.88,19.09,22.18,33.48,94.11
2020,163,24.65,4.34,6.39,80.44,15.55,22.32,28.43,93.96
2020,164,24.32,4.78,7.44,80.25,13.64,21.69,28.19,93.87
2020,165,25.28,5.8,1.88,75.0,16.53,21.11,30.58,93.93
2020,166,25.75,6.34,1.22,76.31,15.43,21.3,31.09,94.02
2020,167,26.67,5.91,3.7,75.75,16.19,22.82,32.12,93.97
2020,168,25.86,5.55,9.21,83.88,12.99,23.7,29.1,93.9
2020,169,25.33,5.25,8.96,83.19,11.84,23.09,28.88,93.97
2020,170,25.05,4.98,2.84,81.5,16.16,22.37,28.8,94.15
2020,171,25.89,4.75,2.75,78.62,17.18,21.83,31.24,94.23
2020,172,26.15,4.57,0.21,73.94,20.32,22.55,31.57,94.25
2020,173,25.43,4.22,2.49,78.5,18.93,21.73,30.19,94.16
2020,174,25.07,4.24,3.63,81.06,17.94,22.91,28.62,94.07
2020,175,25.4,4.07,1.13,73.81,22.73,21.8,31.28,94.17
2020,176,25.87,3.52,0.57,74.25,24.25,21.12,32.09,94.18
2020,177,25.76,2.41,15.87,76.88,23.65,21.89,31.3,94.05
2020,178,25.52,2.97,7.56,79.25,20.98,21.83,30.58,94.02
2020,179,25.88,3.41,0.7,79.81,18.42,22.01,31.71,94.04
2020,180,25.55,3.45,1.31,82.25,17.9,22.86,29.26,94.08
2020,181,25.57,2.79,3.55,81.75,17.42,22.64,29.81,94.0
2020,182,24.35,3.41,1.59,84.88,17.02,22.43,26.97,93.99
2020,183,25.14,4.62,1.71,77.75,18.28,21.94,30.2,94.06
2020,184,24.12,5.26,4.83,82.81,16.0,21.65,28.05,94.08
2020,185,25.31,6.2,5.88,79.25,16.2,22.36,29.8,94.01
2020,186,25.15,5.8,10.21,81.0,12.65,22.01,29.44,93.93
2020,187,24.6,5.93,2.04,81.56,13.05,21.81,29.61,93.98
2020,188,24.83,5.41,1.37,80.56,16.5,22.07,28.97,93.96
2020,189,25.07,5.84,6.4,80.69,13.26,21.42,30.01,94.04
2020,190,24.38,4.52,10.83,82.5,12.69,21.76,28.51,94.22
2020,191,24.08,3.79,25.86,86.81,9.01,21.07,27.65,94.14
2020,192,23.99,4.11,4.82,84.69,15.39,21.61,27.15,94.22
2020,193,24.4,4.09,25.23,80.38,19.26,20.79,29.98,94.2
2020,194,23.91,3.74,24.42,83.62,17.47,20.79,28.43,94.17
2020,195,23.68,3.58,2.05,85.38,15.64,20.84,26.96,94.09
2020,196,23.65,4.15,3.61,89.38,13.95,21.78,26.4,94.05
2020,197,22.87,4.99,9.92,87.94,12.6,21.33,25.23,93.98
2020,198,23.73,4.98,9.66,86.56,8.93,21.8,26.61,93.88
2020,199,23.99,4.73,9.5,85.75,13.05,21.27,28.12,93.89
2020,200,24.03,3.8,6.82,86.69,17.07,21.22,27.98,94.05
2020,201,24.52,2.68,2.44,84.12,17.74,20.91,28.67,94.17
2020,202,24.77,2.27,10.23,86.06,18.41,21.82,28.77,94.01
2020,203,25.4,1.7,13.34,82.5,19.43,21.87,30.19,94.05
2020,204,24.65,1.38,16.59,86.62,19.93,22.2,27.87,94.16
2020,205,24.63,1.01,16.21,86.5,15.05,22.29,27.65,94.12
2020,206,24.44,1.81,17.76,83.88,18.7,21.65,28.57,94.19
2020,207,23.21,3.33,4.1,87.62,14.91,20.9,26.26,94.22
2020,208,23.39,3.61,2.16,87.31,16.64,20.54,27.08,94.38
2020,209,24.29,3.48,4.75,84.12,17.49,20.6,29.02,94.35
2020,210,23.71,3.31,41.96,90.19,19.84,21.41,26.94,94.17
2020,211,24.22,2.91,17.22,88.75,17.69,21.59,27.14,94.04
2020,212,24.73,2.91,4.11,86.06,17.14,21.43,28.93,94.04
2020,213,24.71,2.76,3.07,86.44,16.78,21.76,28.87,94.04
2020,214,23.67,3.23,3.42,88.75,17.77,21.41,26.99,94.08
2020,215,23.76,4.96,8.8,86.0,15.3,20.89,27.97,94.03
2020,216,23.53,5.93,7.61,88.19,13.54,20.97,26.78,93.9
2020,217,23.48,7.23,19.36,89.38,10.88,22.08,25.9,93.73
2020,218,23.86,7.65,23.3,89.06,5.32,22.18,26.26,93.54
2020,219,24.9,7.06,12.11,86.94,12.25,22.83,28.32,93.65
2020,220,24.96,6.43,7.84,86.75,15.47,22.92,27.99,94.02
2020,221,23.87,5.1,4.19,88.88,10.96,21.99,26.81,94.17
2020,222,23.64,4.66,6.61,90.38,13.1,22.07,26.19,94.1
2020,223,23.63,4.1,6.53,90.81,10.87,22.16,25.85,94.09
2020,224,23.94,4.64,2.4,88.06,15.4,21.71,27.45,94.25
2020,225,23.77,4.6,2.12,88.56,16.0,21.73,27.0,94.34
2020,226,23.26,4.45,1.18,90.44,12.21,21.6,26.33,94.2
2020,227,23.44,4.98,2.26,89.38,15.78,21.42,26.56,94.05
2020,228,23.51,5.14,12.25,89.81,12.47,21.65,26.33,94.08
2020,229,23.69,4.58,21.39,90.5,6.2,21.87,26.16,94.13
2020,230,24.06,4.44,6.31,89.25,8.41,21.94,27.37,94.06
2020,231,24.19,4.3,1.78,87.44,16.45,21.29,28.32,94.15
2020,232,24.35,4.16,1.47,86.88,15.86,21.14,28.92,94.08
2020,233,23.61,4.85,7.94,88.94,12.24,21.66,26.98,94.06
2020,234,23.76,4.56,3.21,89.0,12.88,21.33,27.56,94.19
2020,235,24.09,4.12,3.19,88.12,16.47,21.61,27.97,94.3
2020,236,24.39,3.6,3.77,87.44,17.74,21.33,28.76,94.28
2020,237,24.62,3.33,1.49,86.75,16.28,21.44,29.35,94.31
2020,238,24.44,2.99,0.29,86.25,17.78,21.15,29.01,94.43
2020,239,24.37,2.63,0.02,85.44,17.99,20.79,28.79,94.44
2020,240,24.3,3.37,0.78,84.88,16.49,20.74,28.92,94.34
2020,241,24.12,3.16,1.86,85.88,18.31,20.55,28.71,94.23
2020,242,24.36,3.34,2.76,86.31,15.89,20.99,29.0,94.23
2020,243,24.22,2.67,2.73,87.69,16.86,21.38,27.9,94.3
2020,244,24.12,2.21,0.43,87.69,20.19,21.38,27.58,94.37
2020,245,24.45,2.37,1.43,86.62,18.55,21.41,28.49,94.33
2020,246,23.8,1.64,14.27,89.12,14.87,21.62,26.26,94.28
2020,247,25.12,1.75,21.24,84.75,20.69,21.05,29.76,94.23
2020,248,25.48,1.73,1.97,85.31,17.71,21.83,29.73,94.17
2020,249,26.02,2.23,0.98,82.0,19.05,22.15,30.83,94.11
2020,250,26.2,1.95,11.58,82.0,19.51,22.69,29.93,94.08
2020,251,25.42,1.28,1.58,84.62,19.4,22.1,29.83,94.17
2020,252,25.01,0.95,16.11,85.12,18.2,22.15,28.05,94.23
2020,253,25.23,1.25,14.47,85.5,19.08,21.64,29.33,94.12
2020,254,24.36,1.75,5.62,89.38,16.94,21.36,27.65,93.96
2020,255,23.69,3.27,7.25,90.12,15.26,21.6,26.58,94.0
2020,256,23.33,3.99,19.81,89.56,12.23,21.19,27.21,94.22
2020,257,22.76,3.51,9.75,89.94,11.25,21.0,25.99,94.32
2020,258,21.86,3.45,3.35,90.06,10.15,20.03,24.98,94.27
2020,259,22.58,3.14,14.26,90.5,16.49,20.02,25.86,94.22
2020,260,23.55,3.29,3.81,88.81,16.88,20.7,27.9,94.22
2020,261,23.82,3.33,7.14,89.19,17.48,21.16,27.64,94.27
2020,262,23.94,3.41,9.63,90.94,15.75,21.94,27.12,94.12
2020,263,22.63,3.7,4.28,90.75,11.76,20.81,25.18,93.99
2020,264,22.51,3.97,19.65,91.69,12.35,20.42,26.07,93.87
2020,265,22.43,5.68,11.21,89.69,11.97,20.18,25.8,93.84
2020,266,22.37,5.18,6.64,88.62,11.69,20.23,26.3,93.99
2020,267,22.47,4.34,4.67,88.31,15.75,19.76,26.59,94.16
2020,268,22.87,3.38,5.07,90.31,15.19,20.56,26.04,94.36
2020,269,23.83,3.12,19.35,90.0,15.51,20.58,28.56,94.31
2020,270,22.26,3.27,8.19,93.69,6.7,20.89,24.05,94.31
2020,271,23.24,2.37,2.0,87.19,18.62,19.83,27.55,94.42
2020,272,23.87,1.98,0.51,86.75,18.01,19.85,28.6,94.4
2020,273,24.1,2.51,1.64,88.19,17.43,21.05,27.92,94.27
2020,274,23.51,2.59,7.46,88.88,19.19,21.12,27.03,94.22
2020,275,23.34,2.26,2.6,88.88,20.46,20.72,27.05,94.3
2020,276,24.27,1.7,7.78,86.88,19.25,20.59,28.61,94.29
2020,277,23.9,2.16,5.63,88.75,17.82,21.47,27.65,94.33
2020,278,23.17,2.95,0.7,87.25,15.08,20.17,27.19,94.44
2020,279,23.05,2.43,0.54,87.44,15.91,20.12,27.39,94.4
2020,280,24.26,1.9,0.51,86.69,18.78,20.61,28.63,94.32
2020,281,24.77,1.98,0.8,84.69,18.09,21.61,29.09,94.36
2020,282,24.52,1.08,0.01,77.75,19.77,20.39,29.55,94.32
2020,283,24.69,1.4,18.55,86.5,18.17,20.91,29.15,94.29
2020,284,22.87,2.12,16.21,93.62,17.45,20.54,24.58,94.29
2020,285,22.14,2.76,22.17,93.19,11.1,19.8,24.77,94.1
2020,286,22.69,2.45,13.38,94.56,13.42,21.34,24.37,93.88
2020,287,23.18,1.24,31.24,90.25,13.43,21.24,26.05,93.89
2020,288,22.95,3.75,50.09,94.94,12.85,21.13,24.93,93.85
2020,289,23.35,4.49,3.51,90.62,12.68,20.84,26.77,93.88
2020,290,23.06,2.53,1.45,90.25,11.37,20.05,27.5,94.03
2020,291,23.3,1.91,0.19,88.81,19.35,19.58,27.82,94.18
2020,292,23.02,1.74,0.05,88.25,18.54,19.92,27.54,94.28
2020,293,23.8,1.61,1.09,86.94,18.45,20.01,28.26,94.26
2020,294,23.44,1.66,27.36,91.56,14.92,21.06,26.75,94.22
2020,295,22.9,0.83,12.26,90.12,13.09,20.23,25.98,94.28
2020,296,23.2,1.22,2.36,92.44,12.09,21.02,25.85,94.24
2020,297,24.27,1.29,0.62,87.75,15.27,20.67,28.61,94.26
2020,298,23.25,0.98,0.23,91.25,17.94,21.36,25.83,94.41
2020,299,24.42,0.83,0.07,82.62,16.19,20.52,28.3,94.51
2020,300,24.19,1.23,0.39,85.69,19.55,20.95,28.32,94.56
2020,301,23.32,1.83,0.1,85.12,18.99,19.85,28.03,94.54
2020,302,22.37,1.86,0.0,84.75,19.68,18.45,27.4,94.62
2020,303,21.95,1.8,0.18,84.62,18.6,17.21,26.91,94.65
2020,304,22.73,1.48,0.26,83.94,15.45,18.17,27.73,94.58
2020,305,23.23,1.27,0.3,82.44,17.52,18.66,28.21,94.57
2020,306,22.76,1.45,0.04,82.38,18.08,18.34,28.16,94.64
2020,307,22.19,1.62,0.0,81.0,18.57,16.59,28.19,94.71
2020,308,23.44,1.97,0.0,85.31,19.16,19.09,28.59,94.69
2020,309,22.63,2.19,0.0,84.06,16.6,18.98,27.73,94.66
2020,310,21.45,2.14,0.0,77.5,19.75,17.12,27.08,94.71
2020,311,22.45,2.12,0.06,82.38,18.43,17.23,28.37,94.79
2020,312,23.44,2.3,0.15,88.56,18.54,19.78,28.02,94.83
2020,313,23.43,2.41,0.0,87.38,19.08,20.12,28.16,94.89
2020,314,21.62,1.95,0.0,83.75,20.34,16.49,26.92,94.79
2020,315,18.57,2.22,0.0,78.56,22.38,13.05,25.21,94.62
2020,316,19.12,2.3,0.0,81.62,22.35,12.58,26.07,94.66
2020,317,22.07,2.98,0.11,89.12,18.19,16.33,27.63,94.64
2020,318,23.7,2.92,0.09,86.94,13.34,20.75,27.88,94.65
2020,319,23.15,2.91,0.01,84.75,19.31,19.67,27.83,94.57
2020,320,22.76,3.13,0.95,86.31,18.9,18.83,27.66,94.58
2020,321,23.83,3.08,1.69,88.44,13.24,21.55,28.01,94.57
2020,322,23.66,2.91,0.57,86.94,15.09,20.94,28.06,94.52
2020,323,23.96,2.52,0.04,85.94,18.86,20.81,28.66,94.52
2020,324,23.8,2.72,0.0,84.81,19.75,20.9,28.47,94.55
2020,325,22.94,2.44,0.0,81.94,20.79,19.01,28.69,94.65
2020,326,21.64,1.79,0.0,79.38,21.93,15.55,27.94,94.7
2020,327,22.1,1.67,0.0,82.06,20.61,16.73,27.81,94.74
2020,328,21.76,1.45,0.0,84.38,17.35,17.62,26.78,94.77
2020,329,21.58,2.25,0.0,86.44,18.07,18.05,26.26,94.68
2020,330,22.44,2.76,0.05,85.19,19.46,18.76,27.55,94.56
2020,331,21.52,3.08,0.2,87.12,10.66,18.89,25.75,94.53
2020,332,20.63,3.23,2.02,87.06,15.59,17.63,24.62,94.65
2020,333,21.97,3.62,1.18,86.0,12.49,18.47,26.6,94.67
2020,334,22.63,2.78,0.45,84.88,11.9,19.08,27.46,94.79
2020,335,22.61,2.75,0.0,82.31,19.44,18.9,27.95,94.82
2020,336,21.14,2.46,0.0,81.75,20.06,17.01,27.13,94.84
2020,337,19.87,2.25,0.0,80.19,20.23,14.61,26.69,94.73
2020,338,20.6,2.02,0.0,82.19,16.72,14.87,27.32,94.64
2020,339,21.98,2.55,0.0,84.62,14.32,17.48,27.96,94.53
2020,340,22.27,2.66,0.0,83.06,18.18,18.33,27.93,94.58
2020,341,22.29,3.3,0.07,83.88,19.22,17.76,28.01,94.68
2020,342,22.41,3.7,0.66,83.75,10.12,18.12,28.11,94.81
2020,343,22.7,3.55,2.65,84.38,11.41,18.39,28.22,94.83
2020,344,22.76,3.02,0.94,83.19,12.03,19.28,27.8,94.74
2020,345,21.65,2.12,0.1,76.44,18.48,17.51,27.61,94.73
2020,346,21.23,1.89,0.27,74.44,19.27,15.73,28.49,94.72
2020,347,20.06,2.07,0.0,72.62,20.0,14.55,27.55,94.69
2020,348,20.75,1.67,0.0,73.69,19.72,14.87,28.11,94.59
2020,349,21.07,1.82,0.0,74.81,19.5,14.89,28.48,94.58
2020,350,20.67,2.61,0.0,74.19,20.13,15.94,27.98,94.74
2020,351,21.41,2.74,0.0,78.88,19.14,15.15,28.32,94.81
2020,352,22.15,2.52,0.0,77.5,15.43,17.41,28.56,94.8
2020,353,21.86,2.54,0.0,77.56,17.84,17.01,28.73,94.77
2020,354,21.32,3.08,0.0,79.06,18.54,17.58,27.01,94.85
2020,355,20.56,3.26,0.0,76.88,16.21,16.33,27.32,94.89
2020,356,19.62,2.82,0.0,73.75,19.48,15.14,27.21,94.76
2020,357,18.83,2.28,0.0,69.62,19.93,12.92,27.76,94.68
2020,358,20.27,2.16,0.0,72.5,19.33,13.7,28.45,94.59
2020,359,22.27,2.05,0.0,73.12,18.2,15.58,30.05,94.48
2020,360,22.02,2.67,0.0,72.88,19.18,17.48,29.39,94.59
2020,361,20.73,2.59,0.0,72.94,19.51,15.72,28.55,94.71
2020,362,20.48,2.17,0.0,71.69,19.54,14.55,29.27,94.67
2020,363,20.74,1.84,0.0,69.44,19.52,14.33,29.58,94.6
2020,364,20.65,2.26,0.0,67.06,19.75,13.83,29.54,94.59
2020,365,22.36,2.79,0.0,72.94,18.32,15.88,30.48,94.56
2020,366,22.83,3.38,0.07,75.19,17.12,18.11,29.3,94.63
2021,1,21.89,3.32,0.01,71.62,18.92,17.79,28.79,94.7
2021,2,21.22,2.99,0.0,68.94,19.01,15.89,29.05,94.69
2021,3,22.59,2.88,0.01,69.56,15.02,17.34,30.73,94.53
2021,4,23.12,2.77,0.06,72.12,13.32,18.14,30.33,94.52
2021,5,22.29,2.04,0.03,75.81,16.49,18.49,27.03,94.6
2021,6,23.92,2.16,4.9,78.88,12.4,19.98,29.53,94.54
2021,7,22.51,2.64,22.14,87.12,11.71,20.31,25.76,94.4
2021,8,21.76,1.91,5.15,88.06,12.62,19.96,24.76,94.37
