Year,DayOfYear,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
2020,31,24.27,2.07,0.0,40.88,20.66,15.42,34.72,94.54
2020,32,24.33,2.2,0.0,47.12,20.64,15.07,33.79,94.58
2020,33,25.55,1.9,0.0,48.31,17.06,18.94,32.6,94.8
2020,34,26.46,1.32,0.0,46.06,18.71,19.46,33.63,94.78
2020,35,25.88,1.38,0.0,43.44,20.13,18.8,33.83,94.62
2020,36,26.23,1.77,0.0,42.25,19.52,18.94,34.25,94.65
2020,37,25.9,2.55,0.0,47.25,20.11,18.41,34.12,94.63
2020,38,24.37,2.72,0.0,49.12,21.55,16.75,33.34,94.7
2020,39,23.17,2.31,0.0,40.5,21.94,15.21,32.6,94.74
2020,40,24.14,2.98,0.0,53.75,17.69,16.32,31.7,94.77
2020,41,25.23,3.45,0.0,53.81,17.09,19.07,31.9,94.8
2020,42,25.54,3.69,0.0,52.44,17.76,19.11,32.56,94.86
2020,43,25.61,3.14,0.0,50.0,19.91,18.77,33.37,95.0
2020,44,25.52,2.59,0.0,42.25,20.27,18.36,33.83,94.92
2020,45,25.73,1.59,0.0,27.94,21.77,16.65,34.95,94.71
2020,46,27.18,1.14,0.0,23.0,21.96,18.86,36.3,94.67
2020,47,26.04,2.22,0.0,27.06,22.25,17.52,35.66,94.76
2020,48,26.03,2.4,0.0,30.75,22.47,16.81,35.84,94.83
2020,49,25.65,2.45,0.0,29.75,22.21,17.43,34.7,94.82
2020,50,26.12,1.88,0.0,27.31,22.66,16.33,36.02,94.71
2020,51,26.34,2.67,0.0,38.94,21.39,17.8,35.61,94.67
2020,52,25.94,3.16,0.0,34.81,23.2,17.6,35.09,94.85
2020,53,25.9,3.49,0.0,35.06,23.55,17.3,35.3,94.97
2020,54,26.08,3.28,0.0,39.0,23.05,17.7,35.26,94.86
2020,55,27.39,2.19,0.0,37.62,23.23,18.58,36.41,94.61
2020,56,27.55,1.42,0.0,28.44,22.18,20.18,36.37,94.51
2020,57,26.18,2.9,0.0,24.19,22.2,18.14,35.03,94.63
2020,58,26.42,2.73,0.0,30.81,19.13,18.27,34.65,94.64
2020,59,27.61,2.57,0.0,36.25,19.58,19.15,35.4,94.49
2020,60,28.19,2.06,0.95,41.88,18.61,22.64,33.87,94.46
2020,61,28.94,1.62,1.93,40.62,19.9,22.5,34.89,94.52
2020,62,28.52,1.15,1.55,43.88,20.27,22.8,34.91,94.59
2020,63,28.51,2.37,0.04,39.25,21.36,22.26,35.87,94.56
2020,64,27.03,3.14,0.0,40.19,24.59,19.16,36.02,94.52
2020,65,26.05,2.95,0.0,45.31,23.29,17.56,35.05,94.4
2020,66,25.24,3.43,0.0,49.19,24.77,16.63,34.69,94.47
2020,67,26.44,2.88,0.0,47.38,19.92,17.33,35.09,94.6
2020,68,28.23,2.0,0.02,41.75,21.07,20.67,35.97,94.58
2020,69,28.55,2.08,0.01,43.31,21.51,21.29,36.02,94.47
2020,70,28.9,2.39,0.0,42.38,23.24,20.31,37.54,94.42
2020,71,27.93,2.68,0.0,49.75,21.7,20.83,35.55,94.49
2020,72,27.84,2.66,0.0,46.06,23.49,20.23,36.07,94.6
2020,73,28.46,2.07,0.0,44.94,24.68,19.87,37.04,94.59
2020,74,30.06,1.48,0.0,30.0,23.48,21.08,38.58,94.46
2020,75,30.94,2.23,0.0,29.44,23.63,22.2,38.82,94.43
2020,76,31.14,2.85,0.0,33.38,23.43,23.05,38.38,94.56
2020,77,31.25,2.84,0.0,32.5,22.66,23.11,38.58,94.65
2020,78,31.47,1.73,1.08,31.69,21.93,24.44,37.94,94.64
2020,79,30.82,1.71,0.23,34.0,20.99,23.86,36.92,94.55
2020,80,29.81,3.07,0.0,24.69,25.56,21.76,38.46,94.54
2020,81,28.35,2.22,0.0,26.81,26.02,18.87,37.98,94.53
2020,82,28.72,1.8,0.0,22.12,25.88,18.66,38.01,94.54
2020,83,29.85,1.49,0.0,35.75,24.81,20.02,38.78,94.45
2020,84,31.53,2.28,0.8,33.44,21.99,23.98,38.9,94.31
2020,85,31.18,2.05,3.07,37.88,21.27,24.5,37.87,94.32
2020,86,31.0,2.7,0.01,34.38,24.51,23.32,38.5,94.39
2020,87,30.5,2.68,0.0,30.12,25.84,22.78,38.74,94.57
2020,88,30.19,2.8,0.0,26.81,26.13,21.15,39.31,94.5
2020,89,30.27,2.17,0.0,25.19,25.17,20.96,39.53,94.38
2020,90,30.62,2.04,0.0,30.94,24.49,21.85,39.4,94.45
2020,91,30.66,2.29,0.0,26.5,25.69,21.81,39.62,94.51
2020,92,31.12,1.51,0.0,29.25,25.22,22.3,39.61,94.47
2020,93,32.73,1.91,0.0,30.06,23.94,25.12,40.75,94.31
2020,94,32.98,2.23,0.0,35.0,23.22,25.51,40.4,94.34
2020,95,32.58,1.55,0.34,34.31,19.44,26.06,39.44,94.46
2020,96,31.99,1.98,3.68,37.0,18.25,24.89,39.76,94.56
2020,97,30.93,1.34,1.91,46.75,20.68,24.64,37.25,94.59
2020,98,29.76,1.48,26.2,51.62,24.03,23.8,37.3,94.5
2020,99,27.86,1.77,5.58,55.06,26.74,20.42,35.51,94.57
2020,100,27.12,2.08,19.66,50.06,26.7,18.42,35.6,94.52
2020,101,28.08,2.15,0.28,53.75,22.67,20.12,35.65,94.57
2020,102,28.17,2.81,0.07,51.69,25.25,21.96,35.67,94.71
2020,103,29.26,2.18,0.01,48.75,24.21,20.97,37.4,94.63
2020,104,30.07,2.05,0.01,48.56,22.24,22.78,37.39,94.49
2020,105,29.43,2.45,0.0,44.81,24.87,21.95,38.03,94.5
2020,106,29.19,2.27,0.0,40.81,24.8,20.51,37.4,94.6
2020,107,29.44,1.62,0.74,48.69,21.22,21.55,37.57,94.48
2020,108,30.19,1.16,2.6,56.12,22.09,22.76,37.33,94.39
2020,109,29.68,1.54,12.66,60.06,22.02,24.56,36.19,94.46
2020,110,29.9,2.41,0.52,57.44,23.05,23.58,37.15,94.43
2020,111,30.15,1.98,0.15,50.12,23.04,21.69,37.78,94.4
2020,112,30.43,1.72,1.11,50.69,22.61,23.65,37.47,94.43
2020,113,30.51,2.32,0.05,42.69,26.2,22.27,38.97,94.33
2020,114,30.89,3.48,0.0,49.19,24.08,21.86,40.05,94.31
2020,115,31.33,3.7,0.01,46.88,25.66,23.23,40.15,94.24
2020,116,31.21,3.23,0.01,47.56,26.82,23.59,39.41,94.29
2020,117,31.65,2.95,0.0,35.62,27.57,22.77,40.48,94.3
2020,118,31.6,3.5,0.0,40.25,27.38,22.7,40.39,94.42
2020,119,32.0,2.52,0.2,43.88,24.31,23.74,39.58,94.35
2020,120,31.36,2.62,0.07,46.06,22.44,26.44,37.11,94.4
2020,121,31.58,1.3,2.36,46.25,20.79,24.88,37.8,94.45
2020,122,31.53,2.16,2.51,49.12,24.93,24.9,38.15,94.42
2020,123,32.33,2.09,0.1,47.19,22.89,24.69,39.86,94.25
2020,124,33.01,2.78,2.69,44.81,24.11,26.22,40.68,94.24
2020,125,32.9,2.16,3.27,42.88,25.85,25.24,40.51,94.32
2020,126,32.8,2.32,0.07,39.81,25.97,23.89,40.98,94.25
2020,127,33.6,2.39,0.87,40.06,25.38,26.9,40.39,94.19
2020,128,31.76,2.6,1.6,50.25,26.15,25.84,38.55,94.29
2020,129,32.22,2.06,0.87,46.62,23.54,26.54,39.09,94.32
2020,130,32.69,2.1,0.73,44.44,23.87,25.98,39.51,94.32
2020,131,29.08,2.06,2.25,52.44,18.05,26.35,33.33,94.46
2020,132,31.15,2.64,0.73,45.5,24.62,24.29,38.11,94.38
2020,133,32.46,2.16,0.9,44.44,23.8,24.65,39.93,94.28
2020,134,32.63,1.5,2.45,44.81,21.67,26.75,38.93,94.19
2020,135,33.04,2.47,2.58,46.0,24.03,26.08,40.4,94.12
2020,136,31.29,2.15,4.55,52.06,21.55,25.9,38.15,94.09
2020,137,30.37,2.45,1.84,58.06,20.45,24.6,36.97,94.1
2020,138,27.15,3.09,1.13,68.31,19.79,25.13,29.56,94.12
2020,139,28.88,3.95,0.82,57.25,20.41,23.96,35.59,93.95
2020,140,29.14,4.87,7.39,60.0,22.34,23.85,35.88,93.9
2020,141,30.01,4.05,1.24,58.25,26.07,22.94,38.11,93.93
2020,142,30.93,3.95,0.0,54.0,24.03,24.06,39.65,94.03
2020,143,31.76,3.19,0.0,50.12,25.14,23.95,40.14,94.11
2020,144,33.15,3.34,0.0,41.56,26.52,24.69,41.95,94.07
2020,145,33.12,2.84,0.0,44.06,26.44,24.85,41.39,94.17
2020,146,33.14,3.38,2.71,48.0,25.75,25.97,41.11,94.23
2020,147,30.81,3.8,6.32,58.5,25.03,25.98,37.0,94.28
2020,148,31.68,3.65,0.11,51.81,25.64,25.15,39.64,94.21
2020,149,31.95,4.66,0.0,49.12,25.87,24.82,40.73,94.12
2020,150,31.56,4.59,0.39,51.06,26.97,24.54,40.76,94.11
2020,151,28.33,2.11,6.51,66.88,22.69,25.94,32.23,94.27
2020,152,27.27,1.88,8.66,74.81,14.34,24.44,31.34,94.29
2020,153,26.15,2.62,11.33,76.81,15.4,23.06,30.7,94.35
2020,154,25.87,3.74,4.49,80.19,19.1,23.44,28.56,94.2
2020,155,25.83,5.98,5.8,76.0,10.23,23.02,30.22,94.02
2020,156,26.97,5.61,1.04,69.0,20.35,22.47,33.3,94.15
2020,157,27.37,4.86,0.33,65.38,23.77,21.86,34.9,94.25
2020,158,26.76,5.04,0.43,66.62,24.26,21.77,33.36,94.24
2020,159,27.71,4.8,0.12,65.88,21.86,22.3,35.34,94.18
2020,160,27.37,5.1,0.05,65.31,23.06,22.51,34.5,94.2
2020,161,27.1,4.71,0.04,60.31,23.65,21.32,34.44,94.2
2020,162,27.56,4.86,0.94,65.81,22.73,22.0,34.73,94.06
2020,163,26.15,4.34,1.63,72.44,15.45,22.59,31.73,93.9
2020,164,25.61,4.78,3.17,75.56,16.22,22.65,29.5,93.79
2020,165,25.73,6.1,1.93,72.38,16.26,21.84,31.64,93.85
2020,166,26.84,6.63,0.73,68.94,19.73,21.55,32.8,93.93
2020,167,27.71,6.33,2.02,69.19,19.35,23.04,33.93,93.89
2020,168,26.84,6.11,9.77,79.5,9.81,23.56,32.29,93.8
2020,169,25.86,5.39,9.22,79.25,12.53,22.94,30.37,93.91
2020,170,25.87,5.52,1.73,77.31,13.82,22.51,30.16,94.08
2020,171,26.28,4.78,3.44,77.12,19.34,22.57,31.15,94.18
2020,172,27.39,4.84,0.06,70.12,20.03,22.91,34.29,94.18
2020,173,26.9,4.77,0.23,72.0,20.14,22.73,32.39,94.11
2020,174,25.91,4.57,0.96,75.88,20.33,23.3,30.23,94.01
2020,175,26.3,4.23,0.08,69.19,22.93,22.17,32.8,94.11
2020,176,26.68,3.57,0.29,69.62,24.1,21.36,32.39,94.13
2020,177,27.62,2.42,8.3,69.12,24.33,22.14,34.16,94.0
2020,178,27.23,3.01,4.04,72.12,22.37,22.53,33.08,93.97
2020,179,27.05,2.76,2.98,73.75,21.16,22.61,32.27,93.99
2020,180,26.23,3.08,5.21,78.88,17.43,23.4,29.78,94.03
2020,181,26.61,3.02,3.45,77.75,15.63,23.3,31.32,93.96
2020,182,25.95,3.61,0.94,77.81,16.98,23.15,30.44,93.92
2020,183,25.91,4.94,1.01,74.44,21.01,22.63,31.23,93.99
2020,184,25.12,5.42,1.81,77.5,18.21,22.06,29.87,94.0
2020,185,25.55,6.8,4.73,74.06,15.02,22.37,30.48,93.95
2020,186,25.43,6.34,5.7,77.62,13.04,22.22,29.9,93.84
2020,187,25.55,6.58,1.9,75.56,13.14,22.3,30.3,93.88
2020,188,24.97,5.65,0.85,79.12,15.57,22.1,28.82,93.88
2020,189,26.08,5.93,4.5,76.44,15.13,22.78,31.9,93.96
2020,190,25.28,5.19,10.28,77.69,12.75,21.69,30.45,94.14
2020,191,24.93,4.13,20.53,82.06,12.75,21.37,29.31,94.1
2020,192,25.08,4.8,4.15,79.56,14.17,22.03,29.72,94.16
2020,193,25.42,4.55,23.07,77.31,21.38,21.76,31.12,94.14
2020,194,24.81,4.01,13.68,79.38,17.11,20.79,30.15,94.13
2020,195,24.94,3.62,1.06,80.75,17.58,21.45,29.42,94.01
2020,196,24.84,4.34,3.36,84.5,15.79,22.23,28.54,93.98
2020,197,24.11,5.61,11.11,82.94,10.83,21.68,27.6,93.88
2020,198,24.12,5.84,6.42,81.44,7.81,21.68,27.89,93.8
2020,199,24.87,5.02,4.71,80.44,14.86,21.22,29.7,93.81
2020,200,25.08,4.02,4.5,81.81,16.31,21.36,29.92,94.0
2020,201,25.15,2.86,3.03,80.94,18.79,21.73,29.81,94.12
2020,202,25.98,2.75,5.4,80.44,17.91,22.26,30.82,93.97
2020,203,25.98,1.42,3.31,78.31,19.89,22.29,30.27,94.03
2020,204,25.47,2.06,1.86,82.81,19.55,22.84,28.76,94.15
2020,205,25.37,1.34,5.65,82.38,9.45,22.33,29.62,94.1
2020,206,25.02,1.98,16.36,80.38,11.98,22.3,29.48,94.17
2020,207,24.51,2.79,2.34,81.31,13.14,21.33,29.49,94.21
2020,208,24.7,4.22,0.24,80.38,17.27,21.15,29.2,94.33
2020,209,25.23,4.08,1.64,78.31,19.19,21.27,30.49,94.31
2020,210,24.31,3.3,31.22,86.75,19.75,21.88,27.92,94.15
2020,211,25.08,2.91,7.45,83.81,19.35,21.95,28.83,94.0
2020,212,25.87,3.19,4.44,80.44,19.54,21.99,30.84,93.99
2020,213,25.81,2.65,4.55,80.12,19.33,21.81,30.8,94.0
2020,214,25.04,3.34,1.04,82.25,18.76,22.19,29.29,94.02
2020,215,24.85,5.45,5.44,80.75,18.11,21.19,29.83,93.95
2020,216,24.45,6.61,5.32,82.5,13.9,21.48,28.12,93.79
2020,217,24.23,7.41,12.99,85.56,12.87,22.29,26.99,93.6
2020,218,24.62,7.86,24.69,85.44,9.76,22.88,27.68,93.41
2020,219,25.82,7.19,5.7,81.31,17.33,23.09,30.31,93.53
2020,220,25.73,6.24,3.3,81.75,15.97,23.01,29.76,93.93
2020,221,24.93,5.38,0.87,82.81,14.26,22.62,28.51,94.1
2020,222,24.7,5.2,1.44,84.19,14.83,22.27,28.39,94.02
2020,223,24.69,4.7,4.47,84.31,10.56,22.29,28.44,94.02
2020,224,25.05,5.28,1.33,82.0,16.06,21.92,29.93,94.16
2020,225,24.86,5.31,0.83,82.12,12.89,21.94,29.01,94.27
2020,226,23.93,5.16,3.85,86.94,8.78,22.04,26.91,94.13
2020,227,23.91,5.64,2.96,86.44,12.68,21.61,26.98,93.97
2020,228,23.87,5.36,12.29,87.88,11.15,21.9,26.87,94.01
2020,229,24.2,5.08,19.66,87.88,6.7,21.89,27.61,94.07
2020,230,24.33,4.73,4.45,87.5,11.62,22.3,27.56,94.01
2020,231,24.96,5.04,2.2,82.81,14.72,21.68,29.9,94.09
2020,232,25.09,4.68,1.95,82.44,15.67,21.25,30.5,94.02
2020,233,24.08,5.15,8.9,86.69,12.73,21.82,27.91,93.98
2020,234,24.25,5.05,2.66,86.0,13.67,21.71,27.94,94.13
2020,235,25.06,4.41,1.84,83.56,16.99,21.84,29.73,94.22
2020,236,25.32,4.14,2.61,82.62,16.02,21.43,30.62,94.21
2020,237,25.39,3.77,1.54,82.5,16.13,21.54,31.02,94.26
2020,238,25.18,3.45,0.09,82.0,20.27,21.5,30.3,94.39
2020,239,24.89,3.06,0.0,82.0,20.24,21.4,29.37,94.41
2020,240,25.01,4.23,1.42,80.0,17.67,20.82,30.42,94.29
2020,241,24.8,3.63,0.49,81.19,16.3,20.64,30.02,94.19
2020,242,24.53,3.66,1.77,84.5,15.19,21.32,29.06,94.19
2020,243,24.59,3.21,1.19,84.44,16.97,21.58,28.51,94.26
2020,244,24.84,2.86,0.1,83.19,20.46,21.43,29.25,94.34
2020,245,25.05,2.46,0.55,82.94,21.35,21.63,29.58,94.32
2020,246,23.77,1.8,7.24,88.62,15.5,21.92,26.24,94.27
2020,247,25.24,1.88,20.02,81.0,19.54,20.69,30.33,94.25
2020,248,25.83,2.38,0.36,82.25,18.86,21.91,30.59,94.18
2020,249,26.45,2.44,0.17,76.81,20.77,21.85,32.15,94.13
2020,250,26.18,1.96,12.11,76.56,20.65,21.26,31.54,94.1
2020,251,26.35,1.05,2.09,78.94,19.32,21.68,31.08,94.15
2020,252,25.3,1.23,6.23,84.06,15.6,22.63,28.35,94.22
2020,253,26.0,1.18,21.58,81.75,18.45,21.98,30.73,94.1
2020,254,25.56,1.94,4.4,83.56,18.81,22.03,29.75,93.93
2020,255,24.44,3.5,2.59,87.69,15.19,21.68,28.42,93.93
2020,256,24.12,4.38,13.7,85.5,15.67,20.98,29.16,94.14
2020,257,23.65,4.05,7.91,84.44,10.47,20.59,28.23,94.26
2020,258,22.51,3.9,2.22,86.56,11.17,20.37,25.35,94.21
2020,259,23.34,3.22,11.32,87.31,15.85,20.33,27.31,94.16
2020,260,24.29,3.51,6.72,85.88,12.27,21.19,29.36,94.16
2020,261,23.9,3.35,2.95,87.69,13.8,21.48,27.45,94.23
2020,262,24.49,3.91,8.27,84.56,10.26,21.54,29.3,94.08
2020,263,23.69,3.8,4.58,87.12,13.94,21.14,27.62,93.91
2020,264,23.45,3.07,11.96,88.75,16.4,20.62,27.4,93.81
2020,265,23.89,5.32,4.31,86.19,14.3,21.27,28.08,93.73
2020,266,23.5,5.7,5.34,84.56,14.4,20.62,28.19,93.88
2020,267,23.26,5.22,0.77,83.44,15.72,20.05,28.47,94.08
2020,268,24.3,4.02,1.35,85.12,15.01,20.45,29.3,94.28
2020,269,24.53,3.32,9.63,88.06,16.85,21.65,27.94,94.25
2020,270,23.17,3.2,16.23,90.94,8.02,21.6,25.54,94.25
2020,271,23.91,2.48,2.77,83.94,12.89,20.33,28.64,94.39
2020,272,24.51,2.21,0.82,82.75,20.58,20.13,29.93,94.38
2020,273,24.48,2.55,0.51,85.69,18.51,21.37,28.4,94.26
2020,274,23.76,2.73,6.9,87.06,17.46,21.34,27.44,94.19
2020,275,23.55,2.58,2.81,85.06,14.01,21.11,27.47,94.27
2020,276,24.48,1.85,9.26,83.88,18.95,20.72,29.23,94.27
2020,277,24.94,2.18,2.38,82.31,17.93,21.39,29.63,94.3
2020,278,23.47,3.09,0.01,83.5,17.73,19.78,28.44,94.41
2020,279,23.53,2.8,0.79,84.25,19.45,19.62,27.87,94.36
2020,280,24.91,2.12,0.05,82.94,19.86,21.17,29.77,94.3
2020,281,25.04,2.35,0.06,78.56,18.64,20.98,30.81,94.35
2020,282,25.04,1.31,0.0,72.38,20.41,19.48,30.65,94.3
2020,283,25.69,0.76,0.63,78.62,18.19,21.49,30.14,94.27
2020,284,24.85,1.02,10.27,87.88,14.32,22.51,28.06,94.24
2020,285,23.1,1.91,21.79,90.44,11.09,21.42,25.11,94.07
2020,286,23.34,1.87,6.15,90.5,11.8,21.25,26.73,93.88
2020,287,23.89,1.63,16.79,86.56,13.82,21.38,27.92,93.86
2020,288,23.56,3.73,48.99,91.56,5.8,21.27,26.61,93.75
2020,289,24.33,5.01,4.68,87.12,8.37,21.62,28.9,93.74
2020,290,23.76,2.77,0.23,86.25,8.93,20.51,28.58,93.99
2020,291,23.84,2.04,0.06,84.62,20.11,19.7,28.62,94.15
2020,292,23.3,2.03,0.32,84.94,20.18,20.03,28.44,94.25
2020,293,24.05,1.84,6.94,87.19,16.07,20.39,28.33,94.23
2020,294,23.68,1.68,22.75,89.88,12.49,21.26,26.88,94.21
2020,295,23.67,1.31,10.58,87.81,12.23,20.71,27.42,94.28
2020,296,24.95,1.41,0.31,80.81,17.46,20.85,29.62,94.2
2020,297,24.86,1.08,0.06,83.06,17.26,20.61,29.92,94.24
2020,298,24.35,1.55,0.04,83.69,17.59,21.08,29.26,94.38
2020,299,24.39,0.97,0.57,82.56,18.06,20.23,28.91,94.51
2020,300,24.2,1.48,1.47,84.19,17.28,20.96,28.94,94.57
2020,301,23.2,2.08,0.22,81.31,17.53,19.61,28.44,94.56
2020,302,22.67,1.79,0.12,81.75,17.23,18.78,27.88,94.64
2020,303,22.29,1.72,0.11,77.81,19.6,16.64,28.12,94.66
2020,304,23.18,1.43,0.22,81.19,16.34,18.51,28.36,94.6
2020,305,23.59,1.34,0.0,81.31,16.5,19.05,28.48,94.59
2020,306,22.83,1.52,0.0,78.31,18.65,18.08,28.8,94.66
2020,307,22.23,1.79,0.0,77.69,19.81,16.58,28.77,94.73
2020,308,23.33,2.3,0.0,81.81,19.62,19.44,29.14,94.73
2020,309,22.28,2.34,0.0,76.94,18.57,18.32,28.56,94.71
2020,310,21.09,2.07,0.0,71.75,19.59,15.78,27.71,94.75
2020,311,21.16,1.97,0.0,74.75,18.6,15.08,28.31,94.84
2020,312,22.99,2.45,0.04,88.19,14.92,18.83,27.85,94.87
2020,313,23.41,2.26,0.0,85.69,15.06,20.05,28.16,94.93
2020,314,21.08,2.0,0.0,77.88,20.01,15.3,27.51,94.83
2020,315,18.41,2.17,0.0,75.81,21.25,12.51,25.83,94.65
2020,316,19.07,2.28,0.0,78.88,21.24,12.94,26.37,94.7
2020,317,21.75,2.91,0.02,86.44,19.54,15.79,27.56,94.71
2020,318,23.58,2.8,0.0,86.12,12.89,20.33,28.0,94.7
2020,319,22.92,2.52,0.0,84.38,20.57,20.0,27.32,94.62
2020,320,22.78,2.78,0.06,82.06,20.85,18.3,28.44,94.63
2020,321,24.05,3.28,0.15,85.94,13.36,20.82,28.77,94.61
2020,322,24.03,3.09,0.01,84.75,14.15,21.03,28.48,94.57
2020,323,23.9,2.69,0.0,84.38,15.95,20.69,28.76,94.56
2020,324,23.8,2.62,0.0,83.25,19.04,20.61,28.78,94.58
2020,325,23.43,2.23,0.0,81.0,20.0,19.27,28.99,94.67
2020,326,22.95,1.55,0.0,78.0,19.96,17.26,28.96,94.7
2020,327,22.65,1.35,0.0,81.56,18.7,17.52,27.91,94.75
2020,328,21.87,1.82,0.0,86.19,14.46,19.07,25.55,94.8
2020,329,21.13,2.08,0.0,79.94,16.43,17.2,25.77,94.72
2020,330,22.08,2.8,0.0,81.25,19.13,17.05,28.23,94.6
2020,331,21.96,3.18,0.05,82.62,12.07,18.88,26.9,94.6
2020,332,21.3,3.55,0.79,81.69,12.79,17.9,26.71,94.71
2020,333,21.69,3.75,1.58,85.0,5.2,18.04,27.26,94.74
2020,334,22.79,2.62,0.13,83.31,9.39,18.97,27.99,94.83
2020,335,23.06,2.44,0.0,79.31,16.91,19.34,29.14,94.85
2020,336,21.73,2.3,0.0,78.25,16.97,17.05,28.14,94.86
2020,337,20.41,2.15,0.0,76.25,19.46,14.75,27.69,94.76
2020,338,20.98,1.82,0.0,75.38,17.26,14.55,28.76,94.68
2020,339,21.8,2.31,0.0,77.38,19.19,15.9,29.42,94.58
2020,340,22.23,2.45,0.0,76.62,18.48,17.73,29.15,94.62
2020,341,21.84,2.83,0.0,75.62,18.83,16.4,29.15,94.74
2020,342,22.65,3.07,0.04,75.38,18.56,16.85,30.11,94.86
2020,343,22.86,3.12,0.14,74.88,17.9,17.33,29.81,94.88
2020,344,22.89,2.77,0.1,74.31,14.98,18.65,29.47,94.78
2020,345,22.25,1.85,0.01,71.62,18.55,16.13,29.47,94.73
2020,346,22.17,1.7,0.29,70.19,17.89,15.78,30.04,94.72
2020,347,21.37,2.12,0.0,66.62,18.64,15.15,29.94,94.69
2020,348,21.46,1.65,0.0,67.38,18.78,15.14,29.67,94.59
2020,349,21.65,1.8,0.0,68.94,17.43,14.97,29.84,94.59
2020,350,21.32,2.59,0.0,68.0,18.78,15.84,29.23,94.75
2020,351,21.86,2.78,0.0,73.94,18.29,15.59,29.52,94.84
2020,352,22.12,2.43,0.0,69.56,17.71,16.79,29.91,94.83
2020,353,22.12,2.48,0.0,72.19,16.6,16.44,29.82,94.8
2020,354,21.46,3.12,0.0,69.69,15.35,17.64,28.46,94.89
2020,355,20.33,3.14,0.0,67.0,16.9,15.05,28.2,94.94
2020,356,18.96,2.4,0.0,65.5,18.69,12.42,28.01,94.81
2020,357,18.83,2.12,0.0,65.56,18.75,12.34,28.42,94.7
2020,358,19.76,1.98,0.0,65.38,18.78,12.01,29.23,94.61
2020,359,21.05,2.05,0.0,67.5,17.98,14.16,30.06,94.52
2020,360,21.11,2.43,0.0,68.12,18.05,15.4,29.82,94.63
2020,361,20.54,2.41,0.0,69.19,16.74,15.08,29.14,94.74
2020,362,20.84,1.93,0.0,69.38,17.26,14.29,30.07,94.69
2020,363,20.92,1.73,0.0,66.69,17.1,13.72,30.16,94.61
2020,364,20.76,2.07,0.0,64.94,17.3,13.61,30.07,94.6
2020,365,22.02,2.8,0.0,67.44,17.46,15.12,30.58,94.6
2020,366,22.16,3.13,0.01,71.38,15.92,17.21,28.64,94.68
2021,1,22.52,2.97,0.03,70.75,16.33,17.47,29.79,94.72
2021,2,20.82,2.56,0.0,67.69,17.68,16.76,27.89,94.73
2021,3,21.79,2.66,0.0,65.69,16.47,15.57,30.63,94.57
2021,4,22.59,2.22,0.23,68.88,11.98,16.81,30.4,94.54
2021,5,22.76,1.97,0.12,73.5,15.4,17.42,29.57,94.61
2021,6,23.59,2.02,1.17,76.56,12.63,19.36,29.28,94.58
2021,7,23.23,2.14,4.5,81.19,10.2,20.46,28.07,94.42
2021,8,22.98,2.09,2.93,79.5,13.58,20.01,27.57,94.38
