Year,DayOfYear,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
2020,66,26.15,2.93,0.62,56.5,15.17,20.26,33.44,92.25
2020,67,25.15,3.16,1.67,67.38,16.13,20.83,31.42,92.38
2020,68,27.01,2.49,0.0,60.25,20.92,20.81,34.31,92.35
2020,69,27.07,2.53,0.0,55.56,20.43,20.66,34.63,92.26
2020,70,27.23,2.62,0.0,50.38,23.27,19.59,36.15,92.26
2020,71,26.88,2.45,0.0,49.12,23.43,19.05,35.76,92.28
2020,72,26.65,2.57,0.0,48.5,24.28,18.58,35.76,92.39
2020,73,25.83,3.14,0.0,45.06,26.05,17.15,34.98,92.43
2020,74,26.25,3.12,0.0,52.75,26.01,17.98,35.77,92.32
2020,75,26.78,3.38,0.0,53.19,25.89,19.53,36.15,92.3
2020,76,27.12,3.4,0.0,51.5,25.87,19.77,36.45,92.41
2020,77,26.44,3.43,0.0,49.5,26.77,18.55,35.57,92.54
2020,78,26.34,2.89,0.0,44.31,26.79,16.81,36.23,92.49
2020,79,27.17,1.97,0.0,41.69,26.46,17.75,36.84,92.37
2020,80,27.13,2.07,1.55,48.62,19.06,19.05,35.14,92.35
2020,81,28.15,1.86,0.07,46.25,22.91,20.5,35.83,92.32
2020,82,28.43,1.92,0.0,42.69,22.78,20.13,36.05,92.32
2020,83,27.72,2.49,3.84,48.31,22.29,22.28,34.7,92.29
2020,84,27.12,2.58,0.29,48.25,24.5,19.37,35.81,92.18
2020,85,26.66,2.89,0.0,50.44,24.65,18.25,35.07,92.19
2020,86,26.63,3.16,0.0,49.81,25.7,18.27,35.45,92.24
2020,87,26.17,3.03,0.0,51.25,26.7,18.47,35.3,92.42
2020,88,26.08,2.63,0.0,41.31,26.63,16.8,36.0,92.34
2020,89,26.51,2.55,0.0,36.75,27.23,17.42,36.2,92.25
2020,90,26.83,3.09,0.0,36.38,27.24,18.49,36.29,92.3
2020,91,27.06,3.03,0.0,39.25,26.55,18.21,36.44,92.35
2020,92,27.73,2.77,0.0,43.31,26.95,18.6,36.87,92.3
2020,93,28.55,2.87,0.0,42.31,25.41,19.83,37.62,92.2
2020,94,28.03,3.23,0.0,45.12,25.7,19.6,37.28,92.26
2020,95,27.48,2.91,0.0,47.62,27.12,18.33,37.51,92.33
2020,96,28.75,3.24,0.08,52.44,26.18,20.54,37.51,92.38
2020,97,28.55,2.06,3.04,56.31,21.55,22.55,35.68,92.39
2020,98,24.98,1.67,10.15,66.44,16.2,22.33,29.11,92.36
2020,99,27.65,0.93,0.73,54.88,20.42,20.92,34.5,92.33
2020,100,26.15,2.23,12.02,66.75,20.04,21.75,32.8,92.34
2020,101,26.15,2.47,1.26,59.38,23.06,19.38,34.02,92.39
2020,102,25.96,2.7,0.0,60.5,25.99,19.99,33.84,92.5
2020,103,26.69,2.38,0.0,53.62,26.42,19.36,35.06,92.44
2020,104,26.98,2.73,0.0,47.75,26.32,20.08,35.75,92.31
2020,105,26.46,3.02,0.0,43.56,27.04,18.67,36.05,92.34
2020,106,26.41,2.38,0.0,47.31,26.76,17.25,36.23,92.41
2020,107,27.38,2.77,0.0,52.25,25.92,18.57,36.48,92.28
2020,108,28.55,2.95,0.0,52.75,25.82,20.55,37.32,92.22
2020,109,28.87,3.28,0.0,51.5,26.42,21.39,37.27,92.26
2020,110,28.53,3.57,0.0,52.44,24.99,21.58,36.95,92.23
2020,111,28.04,3.27,0.0,50.62,27.34,20.97,36.62,92.24
2020,112,28.13,2.29,0.0,46.25,28.05,18.44,37.73,92.25
2020,113,29.4,2.68,0.0,50.44,26.1,20.32,37.62,92.17
2020,114,30.11,2.01,2.94,51.06,23.21,23.51,36.78,92.16
2020,115,28.86,1.98,3.77,59.38,18.43,23.44,35.01,92.14
2020,116,27.83,1.54,0.54,64.5,17.66,24.11,34.25,92.14
2020,117,28.29,3.51,1.21,61.38,22.16,23.55,35.55,92.2
2020,118,26.83,1.86,1.1,66.75,21.01,23.29,31.71,92.28
2020,119,26.46,2.2,10.67,72.06,19.48,22.76,33.07,92.25
2020,120,24.71,2.08,26.12,75.75,10.81,21.98,29.26,92.25
2020,121,27.07,2.05,0.02,62.75,26.11,20.58,34.66,92.26
2020,122,27.65,1.98,0.77,63.44,23.83,20.92,35.34,92.23
2020,123,28.48,1.52,0.07,60.44,21.97,21.99,35.5,92.1
2020,124,28.43,1.95,0.81,59.19,23.68,22.08,35.57,92.1
2020,125,28.91,2.12,0.12,55.81,25.78,21.35,36.76,92.2
2020,126,28.98,2.49,0.0,54.81,26.09,23.31,36.49,92.16
2020,127,28.32,2.32,0.31,59.25,22.52,21.67,35.55,92.11
2020,128,28.46,1.99,1.51,63.31,20.01,22.8,35.27,92.15
2020,129,28.69,2.47,0.08,58.75,23.24,22.1,35.8,92.14
2020,130,29.06,3.13,0.0,54.06,26.83,22.44,36.63,92.16
2020,131,28.61,3.2,0.0,53.12,25.73,21.58,36.45,92.18
2020,132,28.05,2.98,0.0,55.56,23.87,21.21,35.83,92.19
2020,133,26.84,2.54,0.04,60.56,23.08,21.98,33.29,92.17
2020,134,28.37,2.34,0.26,43.38,25.14,20.4,36.85,92.05
2020,135,28.76,3.01,0.17,55.19,26.51,23.48,35.29,91.98
2020,136,29.3,2.49,0.0,48.81,25.58,22.44,38.49,91.87
2020,137,29.94,3.09,0.0,49.56,19.95,22.23,37.89,91.8
2020,138,28.95,1.91,3.07,56.38,17.7,24.48,35.51,91.74
2020,139,26.87,5.2,3.16,67.19,19.78,23.12,32.59,91.67
2020,140,28.31,5.94,0.08,58.31,18.96,22.37,35.18,91.6
2020,141,29.37,4.51,0.0,53.56,21.47,22.35,37.15,91.67
2020,142,29.43,3.73,0.56,53.31,23.89,22.45,37.2,91.82
2020,143,29.56,3.91,0.01,46.38,24.04,21.98,38.24,91.87
2020,144,31.29,1.92,0.0,39.06,24.36,23.17,39.04,91.89
2020,145,30.86,2.47,4.3,46.38,23.18,25.54,37.7,91.97
2020,146,29.2,1.61,8.97,63.06,22.16,23.42,35.97,92.06
2020,147,28.8,1.61,5.8,63.5,22.44,23.71,35.53,92.06
2020,148,27.5,1.52,12.92,71.5,21.93,23.24,32.12,92.06
2020,149,27.9,1.75,6.3,69.31,23.45,23.23,33.15,91.96
2020,150,25.98,1.99,19.74,75.38,22.53,22.99,29.45,92.01
2020,151,26.76,1.38,1.35,70.25,20.72,22.16,32.56,92.04
2020,152,26.36,2.61,0.31,71.69,21.95,22.67,31.82,92.08
2020,153,25.57,2.06,2.67,77.44,18.0,22.22,29.44,92.14
2020,154,24.96,2.3,0.85,74.94,20.02,21.98,28.58,92.08
2020,155,24.26,2.96,0.16,79.5,22.49,21.52,27.98,92.03
2020,156,24.1,3.32,0.01,79.38,21.3,21.06,27.68,92.05
2020,157,25.61,3.27,0.38,72.19,21.43,20.7,31.63,92.05
2020,158,24.81,3.27,5.97,75.12,20.38,20.57,30.96,92.01
2020,159,26.47,3.88,0.28,65.06,20.79,20.81,33.61,91.95
2020,160,25.52,4.32,0.02,65.25,21.94,21.19,31.3,91.94
2020,161,25.39,3.78,0.0,59.75,19.69,19.8,31.64,91.94
2020,162,26.13,4.46,1.26,66.25,13.95,20.67,33.05,91.79
2020,163,24.12,5.04,4.82,78.12,11.09,21.04,28.65,91.67
2020,164,24.12,5.85,10.49,72.19,15.07,19.78,29.97,91.64
2020,165,25.09,5.41,1.2,66.56,21.18,19.81,32.0,91.73
2020,166,24.65,6.02,0.31,68.06,20.14,20.03,30.95,91.84
2020,167,26.28,5.11,0.6,67.25,20.54,20.9,33.48,91.77
2020,168,26.12,4.84,0.08,69.31,18.65,21.61,32.51,91.73
2020,169,25.15,4.26,0.25,73.19,15.95,21.89,30.55,91.8
2020,170,25.51,4.57,0.09,68.62,14.07,20.63,32.4,91.92
2020,171,24.97,4.44,0.02,68.56,20.46,20.55,30.32,91.98
2020,172,25.13,4.3,0.04,66.44,19.44,20.57,30.46,91.96
2020,173,25.36,3.98,2.51,67.81,18.83,20.37,31.55,91.86
2020,174,24.93,4.3,1.58,70.0,20.99,21.05,30.34,91.77
2020,175,24.71,3.91,4.78,64.56,22.37,19.31,31.31,91.88
2020,176,25.21,2.7,25.08,68.19,18.74,19.59,31.38,91.91
2020,177,24.37,1.66,46.02,80.62,20.73,21.2,29.15,91.82
2020,178,24.72,1.88,8.97,80.0,19.0,21.15,29.12,91.77
2020,179,24.11,2.28,49.69,84.44,16.76,21.2,27.27,91.83
2020,180,24.03,2.85,7.21,85.69,17.45,21.42,27.6,91.81
2020,181,24.22,2.16,5.39,84.75,18.43,21.48,27.74,91.75
2020,182,24.19,3.04,4.76,82.06,19.99,21.39,28.9,91.7
2020,183,23.6,3.49,0.02,80.5,18.81,20.32,27.55,91.84
2020,184,22.69,4.97,5.22,80.25,13.46,19.36,27.42,91.85
2020,185,22.63,4.76,9.37,84.44,19.66,19.64,26.51,91.81
2020,186,23.64,5.34,1.95,78.25,15.74,19.73,28.81,91.77
2020,187,22.79,4.63,0.91,79.44,15.05,19.47,27.96,91.81
2020,188,23.63,4.37,0.36,79.06,12.94,19.05,29.13,91.79
2020,189,23.83,4.68,1.2,78.69,21.22,20.37,29.16,91.88
2020,190,23.56,2.7,11.06,82.94,20.45,21.1,27.21,91.97
2020,191,22.87,2.28,31.96,86.12,19.51,20.3,25.79,91.91
2020,192,23.41,2.81,5.22,82.12,15.88,20.01,28.09,91.96
2020,193,22.67,2.3,1.11,84.56,21.81,20.54,25.81,91.97
2020,194,24.01,2.51,2.03,82.88,18.46,20.9,28.13,91.87
2020,195,23.33,2.64,0.69,83.56,18.58,20.58,26.66,91.81
2020,196,23.4,3.14,0.19,84.88,10.52,20.51,26.68,91.81
2020,197,23.05,3.98,6.41,83.94,13.83,20.32,26.87,91.75
2020,198,23.04,3.91,8.51,83.38,14.88,19.51,27.3,91.71
2020,199,23.12,3.38,0.66,82.56,18.46,20.16,27.4,91.74
2020,200,23.83,2.08,5.13,81.81,17.97,19.87,28.62,91.84
2020,201,23.77,2.17,10.12,82.12,18.16,20.99,27.2,91.9
2020,202,23.38,1.97,14.53,87.94,19.96,20.83,27.15,91.8
2020,203,23.79,1.57,0.89,83.0,23.92,20.25,28.2,91.86
2020,204,23.69,2.12,1.94,84.19,22.2,20.53,27.78,91.94
2020,205,23.2,1.2,12.91,89.62,17.49,20.96,26.5,91.86
2020,206,23.51,2.17,6.14,84.25,16.38,20.65,27.41,91.95
2020,207,23.44,1.45,6.76,81.31,19.45,20.39,28.09,92.04
2020,208,22.72,3.05,0.41,83.88,22.07,20.33,26.16,92.15
2020,209,23.58,3.52,1.93,79.88,23.19,19.16,28.6,92.03
2020,210,23.36,2.9,7.79,85.12,20.02,20.23,27.11,91.87
2020,211,23.15,1.67,3.3,86.88,8.91,20.81,26.33,91.77
2020,212,23.33,1.89,4.91,88.06,20.74,20.75,27.14,91.76
2020,213,23.69,2.23,5.16,83.94,20.21,20.44,27.69,91.78
2020,214,23.06,2.78,19.26,87.06,17.86,20.76,26.52,91.83
2020,215,22.43,3.95,4.05,88.56,20.84,19.38,25.8,91.79
2020,216,23.18,5.05,1.79,83.69,14.13,19.55,27.51,91.69
2020,217,22.75,6.52,3.61,80.88,11.32,19.9,26.69,91.59
2020,218,22.98,6.78,4.18,81.81,15.73,19.8,27.66,91.44
2020,219,24.06,4.88,1.44,82.62,17.73,20.29,28.99,91.58
2020,220,23.92,4.69,0.56,83.5,15.95,21.23,28.32,91.85
2020,221,22.99,4.47,3.79,83.69,17.57,20.29,27.24,91.9
2020,222,22.19,4.55,6.96,85.81,13.15,19.71,25.47,91.84
2020,223,22.69,3.49,0.59,84.81,14.97,19.3,27.4,91.88
2020,224,23.59,4.1,3.83,81.56,18.21,20.25,28.34,91.99
2020,225,23.08,4.2,0.07,83.38,14.92,19.9,27.37,92.07
2020,226,23.05,4.25,0.04,82.69,17.12,19.84,27.73,91.94
2020,227,23.26,4.48,0.06,81.12,13.98,19.67,28.03,91.83
2020,228,23.32,4.49,0.07,80.94,8.96,19.46,29.06,91.85
2020,229,23.57,4.06,0.85,82.06,8.84,20.0,28.15,91.9
2020,230,23.68,3.55,1.34,83.0,15.75,19.62,28.15,91.87
2020,231,23.84,3.64,0.79,83.25,18.38,20.08,28.62,91.91
2020,232,23.75,3.89,0.32,82.75,17.03,19.83,29.03,91.82
2020,233,23.51,3.79,0.03,83.06,11.77,19.83,28.71,91.83
2020,234,23.91,3.29,0.01,82.0,18.4,19.78,29.31,91.99
2020,235,24.05,2.8,7.39,83.0,17.71,20.12,28.88,92.08
2020,236,23.63,2.21,8.03,84.06,15.27,19.88,27.81,92.06
2020,237,23.89,1.59,6.51,81.31,14.87,21.05,27.58,92.09
2020,238,24.36,1.56,0.01,79.69,19.13,21.01,27.86,92.15
2020,239,23.63,1.64,2.95,83.38,19.83,20.75,26.92,92.15
2020,240,23.32,2.19,0.78,82.56,19.76,20.6,26.69,92.05
2020,241,23.89,2.59,0.01,77.75,22.1,19.78,29.02,91.96
2020,242,24.57,2.28,0.0,77.31,22.4,20.16,29.64,91.95
2020,243,24.49,1.83,7.7,81.06,22.4,21.33,27.51,92.01
2020,244,23.94,1.88,10.53,84.0,22.84,21.33,27.76,92.07
2020,245,22.8,2.88,10.35,91.0,15.23,21.21,24.73,91.97
2020,246,22.71,2.58,25.64,90.94,12.97,20.81,25.37,91.98
2020,247,22.85,1.93,8.03,87.81,19.56,19.48,26.43,92.0
2020,248,23.87,1.71,2.07,85.38,19.08,20.13,28.34,91.96
2020,249,24.1,1.87,1.61,85.38,21.52,20.7,28.3,91.9
2020,250,23.87,1.48,1.13,87.5,23.12,20.65,27.69,91.87
2020,251,23.87,2.02,6.61,86.19,19.32,20.71,27.46,91.94
2020,252,24.07,1.54,13.12,82.25,15.32,20.1,28.66,91.99
2020,253,23.55,1.74,28.99,86.81,16.23,19.97,27.89,91.87
2020,254,22.64,1.97,7.88,88.31,18.86,19.92,26.01,91.76
2020,255,22.08,3.97,1.61,88.31,16.08,20.35,24.7,91.8
2020,256,21.87,3.78,4.25,87.12,12.91,19.13,26.35,92.03
2020,257,21.17,4.32,8.3,85.06,11.67,17.69,25.99,92.04
2020,258,21.89,4.77,9.24,83.06,9.94,18.2,27.2,91.91
2020,259,22.9,3.81,1.29,83.69,17.99,18.21,28.45,91.91
2020,260,23.19,3.62,0.08,85.0,15.7,19.78,27.84,91.94
2020,261,23.28,3.48,0.67,83.19,18.72,19.7,28.56,91.98
2020,262,22.9,4.16,4.58,85.5,18.56,19.91,27.19,91.87
2020,263,22.68,4.05,9.42,87.12,14.96,19.84,26.63,91.66
2020,264,21.36,5.77,5.27,86.44,10.26,18.24,25.71,91.61
2020,265,21.58,5.65,2.34,83.44,14.15,18.57,25.9,91.67
2020,266,21.21,4.87,0.37,81.25,17.37,17.93,26.75,91.81
2020,267,22.3,3.94,0.15,80.31,24.04,16.67,28.43,91.94
2020,268,22.85,3.05,0.02,81.88,23.14,19.06,27.8,92.13
2020,269,22.03,1.81,11.21,85.31,18.48,18.57,25.37,92.1
2020,270,21.05,3.42,1.56,89.25,10.43,19.04,23.88,92.08
2020,271,22.27,2.25,0.05,85.88,16.75,18.88,27.06,92.13
2020,272,23.52,1.95,1.29,84.12,19.89,19.55,28.01,92.08
2020,273,23.05,2.39,36.52,89.0,17.18,20.33,26.69,91.95
2020,274,22.37,2.87,7.57,88.5,13.64,20.06,25.51,91.91
2020,275,22.26,3.34,0.33,83.5,15.96,19.39,26.9,91.97
2020,276,23.28,1.96,2.99,81.19,20.54,17.97,28.69,91.98
2020,277,23.01,3.01,3.43,86.75,17.39,20.39,27.19,92.01
2020,278,21.86,3.19,1.62,85.44,16.74,19.4,25.99,92.13
2020,279,22.76,3.14,0.12,81.62,20.16,19.28,28.17,92.06
2020,280,23.23,2.24,2.23,81.06,22.38,18.27,28.82,92.02
2020,281,23.74,1.83,2.05,82.81,19.49,19.65,28.45,92.06
2020,282,22.88,1.31,0.27,82.88,21.2,19.37,26.47,92.06
2020,283,23.4,0.79,17.78,81.88,16.88,20.77,27.41,92.05
2020,284,22.91,1.58,42.17,90.94,13.39,20.47,26.2,91.97
2020,285,21.77,2.76,6.61,90.56,10.94,19.98,24.33,91.83
2020,286,22.19,3.48,24.57,88.38,16.26,19.09,26.73,91.66
2020,287,21.41,3.9,10.89,92.25,15.18,19.4,24.42,91.56
2020,288,21.77,4.52,1.69,86.0,20.1,18.39,26.94,91.68
2020,289,21.95,3.17,0.59,87.12,18.67,18.71,26.87,91.76
2020,290,22.89,2.13,0.23,84.06,19.99,18.8,28.05,91.81
2020,291,22.0,1.48,2.5,85.31,16.83,19.03,25.79,91.94
2020,292,22.4,1.27,4.19,85.94,10.17,18.65,26.88,91.98
2020,293,22.3,1.45,15.93,91.38,12.96,20.33,25.23,91.95
2020,294,22.16,1.34,23.87,90.75,10.13,19.98,25.09,91.91
2020,295,22.23,1.55,15.78,89.75,11.73,19.65,26.14,91.95
2020,296,22.28,1.55,10.01,89.31,15.61,18.85,26.35,91.94
2020,297,22.68,1.39,4.37,89.75,16.22,19.65,26.62,91.98
2020,298,23.04,1.59,4.94,87.0,18.28,20.08,27.15,92.11
2020,299,23.13,0.82,1.68,84.88,19.08,19.63,27.19,92.24
2020,300,22.84,1.2,0.03,83.31,20.66,18.92,27.26,92.28
2020,301,21.65,1.73,0.0,85.81,20.15,17.04,26.75,92.25
2020,302,21.33,1.99,0.03,86.31,20.19,17.38,26.33,92.32
2020,303,20.75,2.04,0.84,89.12,10.74,17.56,24.99,92.33
2020,304,21.24,1.79,0.06,83.44,19.95,16.85,26.42,92.29
2020,305,22.14,1.27,0.0,77.5,20.83,18.42,27.41,92.29
2020,306,22.26,1.12,0.02,81.06,20.27,17.53,27.68,92.34
2020,307,22.6,1.12,0.3,84.38,19.95,19.03,27.33,92.41
2020,308,22.44,1.62,0.01,86.38,18.38,18.64,26.98,92.41
2020,309,23.02,1.77,0.03,87.5,14.82,19.16,27.36,92.35
2020,310,22.62,2.09,4.96,86.06,16.02,19.12,27.21,92.41
2020,311,22.47,1.74,5.12,87.31,18.76,18.75,27.15,92.5
2020,312,22.78,2.14,0.8,88.38,17.89,19.52,26.86,92.55
2020,313,22.17,2.8,0.84,88.75,14.12,19.23,26.11,92.59
2020,314,20.92,2.18,0.03,85.94,20.38,16.4,26.55,92.47
2020,315,18.59,2.09,0.0,81.94,21.42,13.12,25.27,92.31
2020,316,19.93,2.75,2.75,88.12,18.15,13.66,26.17,92.3
2020,317,21.56,2.72,7.42,92.19,13.55,19.43,24.75,92.36
2020,318,21.98,2.84,6.95,90.88,11.85,19.86,25.42,92.37
2020,319,21.83,3.05,0.61,88.94,17.65,18.94,26.13,92.29
2020,320,22.28,3.3,7.66,90.81,7.83,18.7,27.07,92.24
2020,321,21.73,3.04,9.64,91.5,8.18,19.92,24.88,92.33
2020,322,21.41,2.71,3.28,90.0,12.98,17.9,25.84,92.29
2020,323,21.73,2.19,0.18,88.94,17.91,18.76,26.05,92.32
2020,324,21.44,2.38,0.0,88.56,19.23,17.97,25.89,92.35
2020,325,20.55,2.03,0.0,85.25,21.03,16.41,25.79,92.43
2020,326,19.12,1.55,0.0,79.62,22.33,14.55,25.42,92.45
2020,327,18.25,1.47,0.0,78.38,19.26,13.78,25.14,92.49
2020,328,18.4,1.91,0.01,85.25,14.31,12.29,24.94,92.47
2020,329,20.08,2.78,0.17,89.81,11.8,15.87,24.59,92.35
2020,330,21.01,3.97,4.17,89.69,7.46,18.83,25.51,92.17
2020,331,19.94,6.24,29.7,94.25,2.59,18.34,21.9,91.77
2020,332,19.48,3.35,3.05,92.75,8.75,17.44,22.12,92.09
2020,333,20.51,2.18,1.02,89.62,12.93,17.19,24.58,92.45
2020,334,20.84,2.66,0.32,89.81,10.03,17.97,25.01,92.52
2020,335,20.7,2.9,0.21,88.69,17.09,17.84,24.83,92.54
2020,336,19.71,2.77,0.0,84.44,17.46,16.09,24.27,92.56
2020,337,20.01,3.34,1.11,85.25,14.89,16.01,25.37,92.41
2020,338,20.19,3.68,5.11,93.94,4.36,17.36,22.83,92.25
2020,339,20.91,3.91,2.56,91.88,7.05,18.61,23.32,92.18
2020,340,21.26,3.27,1.04,89.31,8.95,18.12,25.46,92.23
2020,341,21.43,3.37,4.57,89.81,8.6,18.88,25.29,92.36
2020,342,21.73,3.34,6.2,90.12,10.74,19.19,25.96,92.49
2020,343,21.3,3.06,3.75,90.06,12.31,19.08,25.01,92.57
2020,344,21.05,2.65,0.95,89.31,10.11,18.06,26.2,92.48
2020,345,19.08,1.77,0.01,83.06,19.97,15.44,24.88,92.49
2020,346,18.38,1.56,0.0,82.31,19.72,14.16,24.9,92.5
2020,347,18.19,1.59,0.0,83.88,19.09,13.18,24.55,92.46
2020,348,18.03,1.38,0.0,82.25,18.0,12.31,24.83,92.38
2020,349,18.15,1.62,0.0,83.75,18.79,12.86,24.86,92.39
2020,350,18.51,2.27,0.02,85.75,17.75,12.73,24.29,92.5
2020,351,20.35,2.8,0.78,88.25,9.55,16.57,25.13,92.53
2020,352,20.62,3.01,0.17,88.75,11.3,17.79,25.06,92.51
2020,353,19.56,2.7,0.01,88.0,16.48,17.13,23.54,92.52
2020,354,19.8,2.96,0.01,87.56,13.73,16.26,24.94,92.57
2020,355,18.97,2.91,0.0,85.5,14.4,14.68,24.26,92.62
2020,356,17.1,2.51,0.0,84.62,19.87,12.62,23.57,92.5
2020,357,17.63,2.07,0.0,83.69,19.28,11.98,24.43,92.42
2020,358,18.53,1.72,0.0,82.81,18.44,14.1,24.73,92.35
2020,359,19.49,1.82,0.0,84.5,18.6,14.4,26.12,92.28
2020,360,19.17,2.14,0.0,85.25,18.74,15.19,25.28,92.36
2020,361,18.01,2.2,0.0,83.44,17.92,13.55,24.6,92.46
2020,362,17.88,1.98,0.0,83.94,18.65,12.53,25.36,92.41
2020,363,18.19,1.55,0.0,80.0,17.84,12.55,25.26,92.36
2020,364,19.44,2.47,0.05,83.44,16.41,14.58,25.13,92.35
2020,365,20.55,2.98,1.01,86.94,14.44,16.23,26.22,92.34
2020,366,20.58,3.37,0.95,87.81,12.22,17.32,25.94,92.4
2021,1,18.86,3.07,0.11,83.81,14.6,15.04,24.6,92.46
2021,2,19.62,2.8,0.3,86.38,10.24,14.25,25.73,92.43
2021,3,20.67,3.03,0.14,84.69,12.01,16.82,26.14,92.32
2021,4,20.76,3.2,0.08,84.0,13.28,17.61,25.92,92.32
2021,5,20.92,2.59,0.55,89.38,9.12,17.28,25.22,92.35
2021,6,21.32,2.59,14.27,88.88,10.51,17.94,25.75,92.29
2021,7,21.26,2.48,6.18,88.88,8.01,18.69,25.73,92.16
2021,8,21.91,2.35,0.12,86.44,11.79,17.75,26.91,92.1
