Year,DayOfYear,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
2020,90,30.09,2.12,0.0,32.94,23.78,20.94,39.18,94.18
2020,91,30.3,2.3,0.0,25.44,26.16,21.22,39.38,94.24
2020,92,30.9,1.73,0.0,27.19,25.6,21.87,39.45,94.2
2020,93,32.21,1.93,0.0,31.88,24.49,23.98,40.5,94.04
2020,94,32.54,2.11,0.0,38.25,23.62,25.63,40.0,94.08
2020,95,32.29,1.6,0.07,36.56,21.01,24.81,39.33,94.18
2020,96,31.48,2.23,1.58,40.88,20.92,24.23,39.28,94.29
2020,97,30.93,1.48,0.7,43.75,19.86,24.58,37.33,94.31
2020,98,29.69,1.72,32.29,50.56,23.02,23.81,37.46,94.24
2020,99,26.46,1.62,33.98,66.81,26.54,21.67,31.9,94.33
2020,100,26.76,2.07,2.45,51.56,26.52,18.03,34.54,94.26
2020,101,27.45,2.06,0.16,57.31,21.35,20.01,34.93,94.29
2020,102,27.83,2.85,0.08,53.19,25.77,21.88,34.69,94.44
2020,103,28.71,2.33,0.0,49.88,23.27,20.64,36.75,94.36
2020,104,29.03,2.04,0.0,51.69,23.76,21.65,36.89,94.22
2020,105,28.87,2.71,0.0,44.0,25.22,20.95,37.78,94.22
2020,106,28.73,2.26,0.0,41.44,24.81,20.05,37.01,94.33
2020,107,28.99,1.49,0.72,49.06,21.64,20.48,36.94,94.21
2020,108,29.8,1.12,1.92,57.25,22.17,22.24,36.88,94.14
2020,109,29.36,1.11,15.42,59.56,23.21,24.19,34.96,94.19
2020,110,29.49,2.85,1.38,58.75,24.33,23.22,37.08,94.15
2020,111,29.66,2.04,0.17,50.88,24.22,21.55,37.4,94.11
2020,112,29.71,1.53,1.32,54.62,21.89,22.51,36.55,94.17
2020,113,29.76,1.97,0.01,49.44,26.24,21.96,38.02,94.08
2020,114,29.94,3.17,0.01,55.94,25.81,21.76,38.83,94.07
2020,115,29.83,3.36,0.05,55.62,25.47,22.53,38.27,94.01
2020,116,29.71,2.84,0.07,56.75,26.06,22.64,37.91,94.05
2020,117,30.14,2.58,0.0,47.06,27.24,21.69,39.05,94.06
2020,118,30.37,3.23,0.0,46.38,27.41,21.19,39.31,94.17
2020,119,31.04,2.3,0.61,49.38,24.51,22.37,39.09,94.08
2020,120,29.65,2.08,0.11,55.19,20.31,25.33,34.76,94.15
2020,121,30.28,1.56,2.55,54.0,21.91,23.6,36.83,94.19
2020,122,30.14,1.93,3.86,56.75,23.32,24.47,36.56,94.18
2020,123,30.93,1.96,0.4,54.69,21.8,23.58,38.55,94.01
2020,124,31.31,2.3,4.21,55.25,22.7,24.76,38.71,94.0
2020,125,31.3,1.98,5.83,53.88,22.12,24.46,38.8,94.1
2020,126,31.26,2.06,0.12,51.25,23.34,23.36,39.15,94.02
2020,127,31.58,2.19,0.92,52.94,23.86,24.87,38.51,93.96
2020,128,29.71,1.95,3.6,61.94,25.17,25.08,36.07,94.06
2020,129,30.58,2.0,0.63,56.56,22.07,25.02,37.43,94.07
2020,130,31.54,2.06,0.1,50.75,23.02,25.3,38.26,94.06
2020,131,28.16,1.25,3.48,58.38,16.95,24.93,32.48,94.2
2020,132,30.06,2.45,1.44,51.0,24.38,23.19,37.22,94.11
2020,133,31.4,2.04,0.32,50.38,23.15,23.7,38.8,94.02
2020,134,31.73,1.62,2.88,49.06,22.37,24.95,38.74,93.93
2020,135,32.18,2.38,2.03,51.12,23.56,24.77,39.87,93.85
2020,136,30.38,2.02,3.41,57.94,22.13,25.73,36.55,93.83
2020,137,29.42,2.37,4.91,62.5,19.4,24.23,35.17,93.84
2020,138,27.41,3.41,2.44,68.94,19.84,24.43,32.64,93.82
2020,139,27.61,4.11,1.4,64.69,19.8,23.79,33.56,93.72
2020,140,28.08,4.83,9.98,66.25,21.37,23.32,34.58,93.68
2020,141,29.29,3.95,2.4,61.75,25.13,22.83,37.31,93.69
2020,142,29.63,3.91,0.0,60.25,24.43,23.22,38.3,93.8
2020,143,30.56,3.2,0.0,56.12,25.03,23.69,38.51,93.86
2020,144,31.37,3.02,0.0,52.56,26.18,23.2,40.28,93.84
2020,145,31.65,2.81,0.0,52.62,26.02,24.38,39.89,93.93
2020,146,31.37,3.31,5.21,55.88,25.11,25.06,39.14,94.0
2020,147,28.81,3.5,9.49,68.81,24.54,24.63,34.17,94.06
2020,148,30.01,3.6,0.41,61.31,22.76,23.9,37.76,93.98
2020,149,29.77,4.38,0.01,60.12,26.6,24.46,37.56,93.91
2020,150,29.82,4.27,1.17,60.31,25.28,23.8,38.83,93.89
2020,151,27.44,2.23,6.74,73.75,20.09,24.68,31.56,94.01
2020,152,26.7,1.98,8.73,78.62,12.75,23.88,29.68,94.01
2020,153,25.81,2.3,14.72,77.38,12.73,22.15,31.25,94.08
2020,154,25.49,3.86,4.18,81.69,17.82,23.0,28.98,93.94
2020,155,25.28,5.91,5.64,78.75,10.08,22.54,29.07,93.8
2020,156,26.36,5.29,1.52,72.56,14.52,22.09,32.64,93.94
2020,157,26.83,4.82,0.4,68.06,22.38,21.97,33.81,94.02
2020,158,26.13,4.95,0.59,69.25,24.02,22.02,31.84,94.01
2020,159,27.05,4.73,0.63,68.56,21.88,22.0,34.44,93.95
2020,160,26.76,5.02,0.23,68.19,23.07,22.25,33.33,93.96
2020,161,26.65,4.74,0.06,60.69,22.17,21.3,34.04,93.96
2020,162,27.04,4.95,1.32,68.62,20.56,21.86,34.24,93.82
2020,163,25.25,4.51,3.28,76.5,13.73,22.42,30.25,93.66
2020,164,24.93,4.93,4.43,77.19,13.37,21.86,29.11,93.57
2020,165,25.23,6.03,1.81,73.88,16.56,21.33,30.72,93.63
2020,166,26.04,6.42,0.8,73.81,19.05,21.08,31.44,93.71
2020,167,27.06,6.24,2.16,72.38,17.66,22.87,32.93,93.66
2020,168,26.12,6.13,8.26,82.19,12.38,23.71,30.08,93.59
2020,169,25.33,5.48,7.53,81.81,11.89,22.81,29.2,93.68
2020,170,25.48,5.44,1.89,78.38,12.65,22.29,29.85,93.86
2020,171,26.0,5.02,2.58,77.94,18.33,22.3,30.98,93.94
2020,172,26.55,4.96,0.09,72.69,20.01,22.87,32.79,93.95
2020,173,26.26,4.75,0.86,74.19,23.35,22.25,31.84,93.87
2020,174,25.76,4.62,1.72,76.31,19.68,23.01,30.38,93.77
2020,175,25.89,4.32,0.35,70.69,23.63,21.97,32.28,93.86
2020,176,26.35,3.7,0.29,71.38,24.25,21.31,32.56,93.88
2020,177,26.72,2.73,10.29,71.69,23.33,22.08,33.1,93.75
2020,178,26.31,3.18,4.55,75.19,20.59,21.9,31.93,93.72
2020,179,26.4,3.3,1.05,77.06,20.19,22.23,32.16,93.73
2020,180,25.84,3.5,1.78,79.38,17.09,22.94,29.49,93.8
2020,181,26.1,3.05,3.33,79.5,16.17,23.05,30.62,93.71
2020,182,24.92,3.68,1.04,81.44,16.31,22.51,28.15,93.68
2020,183,25.44,5.02,1.36,75.5,18.59,22.0,30.77,93.76
2020,184,24.53,5.55,2.16,79.69,17.87,21.83,28.9,93.77
2020,185,25.38,6.7,5.3,76.69,16.26,22.36,30.08,93.71
2020,186,25.34,6.27,7.8,78.94,13.78,22.11,30.0,93.62
2020,187,24.87,6.38,2.24,78.75,12.16,21.94,29.49,93.67
2020,188,24.56,5.54,0.97,81.06,16.08,21.94,28.26,93.66
2020,189,25.37,5.92,4.95,79.56,14.92,21.84,30.92,93.74
2020,190,24.66,5.1,11.13,80.12,13.59,21.62,29.31,93.91
2020,191,24.32,4.16,24.66,84.88,8.59,21.16,28.08,93.85
2020,192,24.19,4.56,4.02,83.06,15.7,21.76,27.73,93.92
2020,193,24.8,4.45,28.21,78.62,19.21,21.08,30.48,93.9
2020,194,24.18,4.05,23.48,81.88,17.65,20.69,29.08,93.89
2020,195,24.04,3.79,1.35,84.06,16.65,21.12,27.34,93.78
2020,196,24.07,4.45,2.89,87.56,15.12,21.81,27.23,93.75
2020,197,23.35,5.45,9.85,85.44,11.17,21.32,26.24,93.66
2020,198,23.9,5.68,6.84,82.44,6.56,21.66,27.42,93.58
2020,199,24.33,5.06,6.34,82.81,14.54,21.13,28.77,93.58
2020,200,24.15,3.98,5.44,85.12,17.02,21.17,28.22,93.76
2020,201,24.7,2.88,1.72,82.06,18.4,21.17,29.26,93.87
2020,202,25.21,2.66,6.6,83.25,17.39,21.98,29.54,93.73
2020,203,25.48,1.62,6.37,80.88,18.5,21.9,30.19,93.77
2020,204,24.63,1.83,5.94,85.81,19.49,22.28,27.65,93.89
2020,205,24.94,1.25,9.4,83.56,11.99,22.02,29.0,93.84
2020,206,24.43,1.93,17.86,82.94,15.24,21.76,28.49,93.91
2020,207,23.83,3.17,4.22,84.12,12.46,21.14,27.96,93.94
2020,208,23.82,3.98,0.74,84.06,18.17,20.68,27.79,94.09
2020,209,24.67,3.94,2.77,80.88,17.07,20.82,29.88,94.06
2020,210,23.74,3.36,44.93,89.38,18.05,21.55,26.98,93.89
2020,211,24.64,3.05,8.95,85.38,17.2,21.7,27.99,93.74
2020,212,25.14,3.15,2.85,83.19,18.23,21.55,29.78,93.74
2020,213,25.21,2.78,2.42,82.62,18.28,21.72,29.94,93.75
2020,214,24.23,3.44,1.8,85.12,18.58,21.66,28.27,93.78
2020,215,24.0,5.35,8.39,83.75,16.43,20.75,28.58,93.73
2020,216,23.76,6.5,6.22,85.31,14.02,21.15,27.31,93.59
2020,217,23.65,7.59,16.74,87.5,12.68,21.83,26.44,93.4
2020,218,24.01,7.81,28.04,87.56,6.58,22.23,27.02,93.22
2020,219,25.15,7.24,7.61,84.0,14.93,22.76,29.4,93.33
2020,220,25.23,6.44,4.94,83.94,15.58,22.91,28.88,93.71
2020,221,24.27,5.41,1.78,85.56,11.43,22.13,27.69,93.87
2020,222,24.04,5.22,2.67,86.88,17.02,22.15,27.22,93.79
2020,223,23.87,4.52,3.43,88.12,10.75,21.91,26.82,93.79
2020,224,24.43,5.12,1.5,84.44,16.86,21.61,28.81,93.94
2020,225,24.25,5.07,1.33,85.12,14.02,21.69,28.06,94.04
2020,226,23.42,4.89,1.88,88.19,9.41,21.63,26.51,93.9
2020,227,23.49,5.43,2.6,87.69,12.09,21.33,26.56,93.75
2020,228,23.51,5.42,15.07,88.88,8.31,21.73,26.43,93.78
2020,229,23.73,4.98,20.46,89.19,7.59,21.76,26.57,93.85
2020,230,24.04,4.58,5.21,88.75,11.65,22.06,27.4,93.78
2020,231,24.41,4.74,1.63,85.44,16.65,21.35,29.01,93.86
2020,232,24.57,4.56,1.5,84.62,16.3,21.03,29.45,93.79
2020,233,23.65,5.15,8.77,88.19,15.02,21.54,27.49,93.76
2020,234,23.91,4.99,2.87,87.25,13.44,21.37,27.67,93.9
2020,235,24.46,4.38,2.49,86.06,16.89,21.61,28.59,94.0
2020,236,24.65,3.98,3.85,85.38,16.38,21.33,29.38,93.99
2020,237,24.85,3.62,1.72,84.88,14.88,21.3,30.16,94.02
2020,238,24.61,3.28,0.16,84.75,18.43,21.12,29.32,94.14
2020,239,24.44,2.91,0.0,84.0,18.48,21.01,28.55,94.15
2020,240,24.54,3.94,1.17,82.38,16.61,20.69,29.76,94.05
2020,241,24.4,3.5,0.92,83.31,16.14,20.47,29.51,93.94
2020,242,24.3,3.58,1.83,85.19,15.75,21.02,28.95,93.94
2020,243,24.33,3.07,1.61,85.56,15.43,21.4,28.26,94.01
2020,244,24.41,2.63,0.22,85.12,19.29,21.37,28.53,94.08
2020,245,24.61,2.57,0.96,84.69,20.36,21.44,28.68,94.05
2020,246,23.7,1.95,12.17,88.5,13.75,21.55,26.47,93.99
2020,247,24.83,1.74,23.4,83.38,19.96,20.58,29.77,93.97
2020,248,25.48,2.08,0.84,83.88,19.51,21.57,29.88,93.9
2020,249,26.01,2.39,0.39,79.38,20.89,21.73,31.36,93.85
2020,250,25.82,2.15,11.77,81.06,20.05,21.68,30.16,93.82
2020,251,25.87,0.95,0.72,81.44,21.39,21.65,30.57,93.89
2020,252,24.92,1.16,9.26,84.75,14.98,22.29,27.8,93.96
2020,253,25.54,1.21,18.42,83.38,20.59,21.64,30.23,93.84
2020,254,24.76,1.91,4.18,86.44,20.11,21.39,28.33,93.67
2020,255,23.98,3.43,3.13,88.44,14.33,21.49,26.98,93.7
2020,256,23.53,4.21,19.35,87.81,12.57,20.89,28.04,93.91
2020,257,23.01,3.89,7.81,87.62,10.97,20.84,26.69,94.02
2020,258,21.92,3.79,2.19,89.06,12.11,20.03,25.16,93.97
2020,259,22.52,3.27,14.35,89.94,16.3,20.05,25.78,93.92
2020,260,23.64,3.53,3.13,87.81,14.6,20.8,28.34,93.92
2020,261,23.86,3.41,4.04,87.94,16.6,21.15,27.84,93.97
2020,262,24.19,3.48,8.25,88.06,14.11,21.82,27.98,93.83
2020,263,22.78,3.94,3.92,89.38,10.75,20.76,25.66,93.67
2020,264,22.96,3.52,14.45,90.44,15.21,20.39,26.7,93.56
2020,265,22.94,5.52,6.42,88.44,11.62,20.85,26.38,93.52
2020,266,22.76,5.52,6.08,86.94,13.08,20.21,27.01,93.67
2020,267,22.6,4.89,2.08,86.38,16.3,19.73,27.09,93.86
2020,268,23.46,3.85,2.9,87.69,14.93,20.36,28.15,94.06
2020,269,23.98,3.36,17.18,89.56,14.33,20.96,28.15,94.01
2020,270,22.54,3.32,13.43,93.25,7.69,21.15,24.46,94.01
2020,271,23.45,2.52,2.08,85.75,14.16,20.13,27.95,94.14
2020,272,24.02,2.16,0.56,85.12,20.38,19.82,29.02,94.11
2020,273,24.19,2.62,1.15,86.94,18.61,20.99,28.28,93.99
2020,274,23.41,2.86,7.95,88.25,18.83,21.06,27.05,93.94
2020,275,23.25,2.58,3.1,87.69,17.22,20.73,27.05,94.01
2020,276,24.23,1.83,10.06,86.19,18.45,20.58,28.76,94.01
2020,277,24.43,2.17,3.44,84.81,17.2,20.91,28.83,94.04
2020,278,23.08,3.25,0.1,85.69,15.99,19.76,27.62,94.15
2020,279,23.42,2.76,0.82,85.31,18.44,19.87,27.56,94.11
2020,280,24.34,2.09,0.15,85.31,20.69,21.01,28.82,94.04
2020,281,24.81,2.12,0.25,81.88,17.66,20.82,29.75,94.08
2020,282,24.73,1.14,0.0,72.25,19.86,19.67,29.94,94.04
2020,283,25.01,1.02,4.28,81.56,17.37,20.35,29.78,94.0
2020,284,23.89,1.55,14.5,91.75,16.46,21.65,26.48,93.98
2020,285,22.62,1.98,23.0,93.06,11.97,20.76,24.83,93.8
2020,286,22.87,1.93,8.19,92.62,11.34,21.15,26.12,93.6
2020,287,23.35,1.39,20.69,88.38,14.48,21.08,26.78,93.6
2020,288,23.17,3.69,41.23,94.62,9.36,21.16,25.45,93.53
2020,289,23.69,4.86,2.63,89.0,12.35,21.05,27.76,93.56
2020,290,23.29,2.77,0.51,88.12,12.99,20.29,27.86,93.74
2020,291,23.43,2.0,0.05,86.75,19.35,19.56,28.04,93.89
2020,292,22.81,1.92,0.11,86.31,20.53,19.78,27.58,94.0
2020,293,23.84,1.67,3.13,86.38,17.44,19.87,28.48,93.97
2020,294,23.35,1.75,26.02,91.06,12.48,21.03,26.46,93.94
2020,295,23.08,1.1,10.52,89.31,12.13,20.13,26.95,94.0
2020,296,24.17,1.37,0.91,86.19,15.68,21.08,28.3,93.93
2020,297,24.65,1.09,0.1,85.06,17.34,20.69,29.5,93.97
2020,298,23.89,1.37,0.02,86.06,17.01,21.27,27.74,94.11
2020,299,24.32,0.88,0.06,82.69,17.89,20.34,28.44,94.24
2020,300,24.13,1.38,0.69,84.94,18.36,20.98,28.58,94.28
2020,301,22.94,2.0,0.22,83.38,17.6,19.44,27.92,94.28
2020,302,22.21,1.84,0.01,83.62,17.53,18.17,27.38,94.36
2020,303,21.85,1.74,0.18,82.38,19.2,16.57,27.12,94.38
2020,304,22.75,1.48,0.3,83.06,14.9,18.24,27.87,94.31
2020,305,23.09,1.33,0.05,82.25,15.14,18.41,28.08,94.31
2020,306,22.43,1.51,0.0,80.5,18.01,17.97,28.18,94.38
2020,307,21.9,1.72,0.0,79.38,19.8,16.26,28.23,94.45
2020,308,23.22,2.15,0.0,84.12,18.69,19.05,28.69,94.43
2020,309,22.26,2.39,0.0,80.31,18.21,18.44,27.85,94.41
2020,310,20.92,2.13,0.0,74.62,18.47,16.15,27.12,94.46
2020,311,21.38,2.06,0.01,79.19,18.7,15.75,28.05,94.55
2020,312,23.02,2.45,0.06,88.62,15.72,19.09,27.9,94.58
2020,313,23.19,2.38,0.0,86.81,15.91,19.84,27.96,94.63
2020,314,21.22,2.02,0.0,81.12,19.96,15.45,27.07,94.53
2020,315,18.15,2.24,0.0,77.25,21.33,12.41,25.36,94.36
2020,316,18.83,2.34,0.0,80.62,21.51,12.48,25.96,94.4
2020,317,21.83,3.15,0.04,87.88,18.24,16.3,27.48,94.4
2020,318,23.47,2.96,0.01,86.94,11.64,20.63,27.65,94.4
2020,319,22.87,2.76,0.0,84.81,20.94,19.57,27.31,94.32
2020,320,22.56,3.03,0.3,84.25,21.0,18.62,27.8,94.33
2020,321,23.87,3.27,0.65,87.56,10.18,21.01,28.21,94.31
2020,322,23.83,3.12,0.12,85.94,12.95,21.14,28.04,94.27
2020,323,23.83,2.77,0.02,85.5,17.64,20.77,28.33,94.27
2020,324,23.51,2.7,0.0,85.06,19.02,20.62,28.28,94.29
2020,325,22.98,2.36,0.0,82.44,20.8,19.08,28.43,94.38
2020,326,22.23,1.66,0.0,79.56,20.84,16.39,28.26,94.42
2020,327,22.2,1.41,0.0,82.94,18.12,16.9,27.48,94.47
2020,328,21.69,1.44,0.0,86.69,14.59,18.6,26.05,94.5
2020,329,20.67,2.13,0.0,85.62,16.96,17.42,24.92,94.43
2020,330,22.09,2.86,0.02,84.12,19.5,17.83,27.51,94.3
2020,331,21.52,3.2,0.13,85.62,10.7,18.9,26.03,94.29
2020,332,20.71,3.48,1.55,85.19,12.2,17.64,25.3,94.4
2020,333,21.51,3.78,1.43,86.25,7.31,17.98,26.44,94.43
2020,334,22.42,2.8,0.43,85.19,8.25,18.98,27.2,94.54
2020,335,22.51,2.59,0.0,82.0,17.85,18.76,28.05,94.56
2020,336,21.07,2.37,0.0,81.31,16.55,16.87,27.05,94.58
2020,337,19.69,2.17,0.0,79.69,19.83,14.37,26.59,94.47
2020,338,20.35,1.91,0.0,79.88,16.55,14.4,27.53,94.39
2020,339,21.69,2.49,0.0,82.5,17.93,16.58,28.15,94.29
2020,340,21.96,2.55,0.0,81.19,18.88,18.0,28.05,94.33
2020,341,21.99,3.26,0.01,81.25,19.95,17.05,28.13,94.44
2020,342,22.36,3.49,0.2,81.0,15.6,17.49,28.49,94.56
2020,343,22.33,3.32,0.79,82.25,10.74,17.58,28.24,94.59
2020,344,22.41,2.91,0.43,80.25,10.47,18.46,27.83,94.49
2020,345,21.66,2.01,0.03,76.69,17.55,16.98,28.12,94.45
2020,346,21.26,1.72,0.36,74.06,18.88,15.39,28.66,94.45
2020,347,20.32,2.04,0.0,71.12,19.26,14.68,28.23,94.42
2020,348,20.85,1.62,0.0,71.25,19.28,15.03,28.44,94.32
2020,349,20.96,1.77,0.0,73.5,18.48,14.64,28.67,94.32
2020,350,20.65,2.61,0.0,71.75,19.2,15.83,28.11,94.47
2020,351,21.51,2.83,0.0,77.06,18.47,15.46,28.66,94.55
2020,352,21.87,2.52,0.0,73.19,15.51,17.15,28.91,94.54
2020,353,21.7,2.48,0.0,75.69,16.64,16.58,28.93,94.51
2020,354,21.02,3.15,0.0,74.5,16.21,16.96,27.44,94.6
2020,355,20.02,3.28,0.0,71.31,16.81,15.24,27.4,94.64
2020,356,19.15,2.7,0.0,72.19,19.09,14.07,27.26,94.51
2020,357,18.74,2.18,0.0,68.69,19.23,12.92,27.8,94.41
2020,358,19.76,2.04,0.0,70.12,18.98,12.73,28.55,94.32
2020,359,21.26,2.0,0.0,71.5,18.21,14.51,29.76,94.23
2020,360,21.33,2.49,0.0,70.94,18.38,16.55,29.4,94.34
2020,361,20.44,2.51,0.0,71.94,17.26,15.4,28.64,94.45
2020,362,20.48,2.03,0.0,71.06,17.7,14.42,29.48,94.4
2020,363,20.61,1.74,0.0,69.12,17.61,14.1,29.63,94.33
2020,364,20.4,2.14,0.0,67.19,17.67,13.66,29.43,94.33
2020,365,21.94,2.84,0.0,71.31,17.35,15.51,30.09,94.31
2020,366,22.19,3.27,0.03,74.12,16.49,17.6,28.27,94.38
2021,1,22.08,3.15,0.02,72.38,16.22,17.65,29.01,94.44
2021,2,20.87,2.84,0.0,67.62,18.18,16.26,29.0,94.44
2021,3,21.85,2.78,0.0,69.44,15.06,16.51,30.21,94.29
2021,4,22.54,2.54,0.08,72.62,11.99,17.41,30.03,94.26
2021,5,22.23,2.0,0.03,76.31,15.75,17.69,28.14,94.34
2021,6,23.36,2.1,2.28,79.5,11.32,19.36,28.98,94.29
2021,7,23.03,2.59,10.61,82.25,9.8,19.95,27.61,94.14
2021,8,22.17,2.04,4.59,84.06,12.89,19.93,26.16,94.11
