Year,DayOfYear,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
2020,165,24.78,5.62,2.16,76.88,16.53,20.86,29.56,93.84
2020,166,25.2,6.62,3.56,77.75,15.43,21.87,29.87,93.94
2020,167,26.13,5.77,5.62,78.75,16.19,22.71,31.08,93.86
2020,168,25.81,5.34,9.89,82.88,12.99,23.48,29.44,93.8
2020,169,25.02,5.1,10.02,84.5,11.84,22.91,28.44,93.87
2020,170,24.41,4.66,4.07,83.94,16.16,22.19,27.77,94.06
2020,171,25.38,4.68,3.07,80.06,17.18,21.57,30.29,94.12
2020,172,25.38,4.39,0.43,74.5,20.32,21.73,30.57,94.14
2020,173,24.78,4.04,5.22,81.06,18.93,21.17,29.06,94.04
2020,174,24.37,4.28,6.07,83.81,17.94,22.33,27.11,93.96
2020,175,24.79,4.0,1.41,75.88,22.73,20.92,30.36,94.05
2020,176,25.13,3.46,1.15,76.44,24.25,20.82,31.17,94.05
2020,177,25.46,2.35,13.74,77.56,23.65,21.59,31.77,93.9
2020,178,24.56,2.74,23.36,83.38,20.98,21.64,29.01,93.89
2020,179,25.26,3.25,1.36,82.62,18.42,21.62,30.65,93.91
2020,180,25.22,3.66,2.72,84.19,17.9,22.78,29.46,93.95
2020,181,24.8,3.31,5.3,86.56,17.42,22.67,27.84,93.85
2020,182,23.82,3.35,2.98,87.75,17.02,22.24,26.3,93.86
2020,183,24.42,4.41,2.08,81.12,18.28,21.62,28.98,93.95
2020,184,23.37,5.07,9.46,86.31,16.0,21.37,26.84,93.98
2020,185,24.74,6.03,7.85,83.12,16.2,21.94,28.83,93.9
2020,186,24.67,5.97,9.85,82.69,12.65,22.09,28.44,93.84
2020,187,24.01,5.73,2.55,84.12,13.05,21.51,28.4,93.89
2020,188,24.7,5.34,2.21,81.44,16.5,21.96,29.23,93.86
2020,189,24.45,5.77,8.95,82.94,13.26,20.59,29.63,93.95
2020,190,23.93,4.21,10.54,84.88,12.69,21.62,27.69,94.1
2020,191,23.91,3.87,23.1,87.25,9.01,20.8,28.36,94.01
2020,192,23.61,4.04,5.02,86.25,15.39,21.23,26.9,94.09
2020,193,23.83,3.88,18.12,82.19,19.26,20.57,28.94,94.09
2020,194,23.45,3.59,12.31,84.75,17.47,20.65,28.04,94.05
2020,195,23.29,3.45,3.04,86.31,15.64,20.48,26.73,93.97
2020,196,23.32,4.03,4.37,89.69,13.95,21.61,25.79,93.94
2020,197,22.78,4.88,8.17,88.38,12.6,21.3,24.95,93.88
2020,198,23.57,4.77,16.42,87.5,8.93,21.86,26.37,93.78
2020,199,23.57,4.52,12.0,87.38,13.05,21.23,27.34,93.79
2020,200,23.82,3.89,5.67,87.31,17.07,21.22,27.59,93.93
2020,201,24.05,2.66,5.49,86.12,17.74,20.81,27.84,94.03
2020,202,24.22,1.93,30.88,88.06,18.41,21.54,27.62,93.88
2020,203,24.98,1.77,9.98,83.81,19.43,21.3,29.87,93.91
2020,204,24.73,1.02,32.22,86.88,19.93,22.15,28.27,94.0
2020,205,24.33,1.09,22.82,88.81,15.05,22.16,27.08,93.96
2020,206,24.37,1.85,18.19,84.44,18.7,21.35,28.43,94.04
2020,207,22.78,3.03,2.92,89.75,14.91,20.76,26.37,94.09
2020,208,23.08,3.34,3.65,88.31,16.64,20.44,26.92,94.26
2020,209,23.74,3.23,10.45,86.69,17.49,20.23,27.94,94.23
2020,210,23.58,3.37,18.95,89.69,19.84,21.16,27.35,94.04
2020,211,23.94,3.07,30.56,90.12,17.69,21.62,26.76,93.9
2020,212,24.15,3.05,6.98,88.62,17.14,21.44,28.15,93.9
2020,213,24.26,3.12,4.94,88.44,16.78,21.7,28.23,93.91
2020,214,23.3,3.33,6.5,89.75,17.77,21.24,26.65,93.95
2020,215,23.3,4.83,6.39,87.69,15.3,20.89,27.2,93.94
2020,216,23.4,5.73,8.61,89.44,13.54,20.51,26.63,93.81
2020,217,23.0,7.13,22.04,90.5,10.88,21.99,24.54,93.66
2020,218,23.56,7.77,17.63,89.81,5.32,21.76,25.87,93.47
2020,219,24.75,7.27,14.95,87.69,12.25,22.83,27.76,93.58
2020,220,24.62,6.55,12.58,88.5,15.47,22.69,27.33,93.92
2020,221,23.48,5.11,7.45,90.44,10.96,21.57,26.49,94.06
2020,222,23.42,4.59,11.54,91.25,13.1,21.96,25.89,94.0
2020,223,23.51,4.07,13.06,92.12,10.87,22.17,25.46,93.97
2020,224,23.48,4.51,3.93,90.06,15.4,21.87,26.34,94.14
2020,225,23.4,4.52,2.87,89.94,16.0,21.6,25.97,94.23
2020,226,22.95,4.22,1.04,91.69,12.21,21.48,25.43,94.1
2020,227,23.18,4.71,1.83,90.25,15.78,21.42,26.06,93.95
2020,228,23.39,4.95,6.59,90.19,12.47,21.34,26.3,93.97
2020,229,23.58,4.66,22.54,91.0,6.2,21.87,25.95,94.03
2020,230,23.9,4.66,8.79,89.25,8.41,21.87,27.69,93.96
2020,231,23.77,4.23,2.93,89.19,16.45,21.35,27.82,94.04
2020,232,23.99,4.13,1.99,88.44,15.86,21.2,28.17,93.97
2020,233,23.54,4.58,5.64,89.88,12.24,21.29,26.73,93.95
2020,234,23.77,4.53,3.65,89.25,12.88,21.51,27.53,94.09
2020,235,23.59,4.09,4.13,89.69,16.47,21.61,27.07,94.2
2020,236,23.98,3.5,2.45,89.0,17.74,21.44,27.96,94.17
2020,237,24.3,3.28,0.97,88.12,16.28,21.46,28.65,94.19
2020,238,24.12,3.05,0.33,87.31,17.78,21.0,28.73,94.3
2020,239,24.01,2.6,0.02,86.75,17.99,20.34,28.52,94.3
2020,240,23.83,3.21,0.6,87.06,16.49,20.8,28.08,94.22
2020,241,23.48,3.1,2.24,88.31,18.31,20.67,27.33,94.12
2020,242,24.01,3.17,4.15,88.31,15.89,20.66,28.47,94.1
2020,243,23.98,2.62,3.54,88.94,16.86,21.37,27.54,94.17
2020,244,23.56,2.08,0.55,90.25,20.19,21.27,26.5,94.24
2020,245,24.08,2.28,2.97,88.56,18.55,21.16,27.83,94.19
2020,246,23.54,1.75,13.28,90.5,14.87,21.51,26.12,94.11
2020,247,24.74,1.8,16.92,86.44,20.69,21.15,29.37,94.06
2020,248,25.35,1.49,4.22,85.62,17.71,21.63,29.77,94.0
2020,249,25.9,1.83,2.03,83.31,19.05,22.08,30.4,93.93
2020,250,25.81,1.66,10.04,85.0,19.51,22.41,29.52,93.92
2020,251,24.76,1.36,5.9,87.38,19.4,22.07,28.37,94.04
2020,252,24.77,0.89,32.88,86.5,18.2,21.52,28.4,94.07
2020,253,24.73,1.41,6.32,87.12,19.08,21.53,28.75,93.98
2020,254,23.85,1.66,8.03,91.19,16.94,21.33,26.94,93.82
2020,255,23.42,3.46,13.61,90.38,15.26,21.51,26.06,93.88
2020,256,22.76,3.92,15.17,90.75,12.23,20.56,26.33,94.12
2020,257,22.27,3.46,12.77,91.31,11.25,20.51,25.4,94.21
2020,258,22.08,3.51,2.48,90.0,10.15,20.09,25.4,94.14
2020,259,22.62,3.44,11.82,90.0,16.49,19.62,26.22,94.09
2020,260,23.32,3.47,3.62,89.75,16.88,20.64,27.11,94.1
2020,261,23.54,3.38,8.95,90.25,17.48,20.86,27.31,94.15
2020,262,23.6,3.97,10.49,91.12,15.75,21.83,27.01,94.01
2020,263,22.8,3.82,7.97,91.12,11.76,21.08,25.66,93.86
2020,264,22.26,4.52,22.44,92.06,12.35,20.26,25.41,93.77
2020,265,21.89,6.05,14.43,90.06,11.97,19.78,25.3,93.77
2020,266,21.83,5.21,5.24,89.94,11.69,20.01,25.32,93.91
2020,267,22.39,4.25,5.73,89.69,15.75,19.9,26.17,94.06
2020,268,22.51,3.25,3.67,91.12,15.19,20.56,25.87,94.25
2020,269,23.4,3.02,9.69,90.62,15.51,20.33,27.98,94.19
2020,270,22.19,3.26,5.81,93.56,6.7,20.84,23.99,94.19
2020,271,22.91,2.4,1.57,88.38,18.62,19.79,27.0,94.29
2020,272,23.44,2.05,1.47,88.0,18.01,19.48,28.04,94.26
2020,273,23.71,2.83,2.74,89.44,17.43,20.87,27.59,94.13
2020,274,23.39,2.76,3.89,88.88,19.19,21.01,27.14,94.09
2020,275,22.46,2.32,2.75,90.56,20.46,20.55,25.44,94.17
2020,276,23.64,1.99,4.3,87.94,19.25,19.97,28.2,94.16
2020,277,23.06,2.62,6.77,91.25,17.82,21.19,26.59,94.2
2020,278,23.01,2.77,1.49,89.06,15.08,20.47,26.68,94.31
2020,279,21.96,2.39,0.33,89.44,15.91,19.98,25.12,94.28
2020,280,23.87,1.91,0.9,87.88,18.78,20.11,28.45,94.18
2020,281,24.5,2.02,1.67,86.5,18.09,21.36,28.62,94.21
2020,282,24.48,1.08,0.04,80.12,19.77,20.65,29.53,94.17
2020,283,24.23,1.65,35.1,88.31,18.17,20.9,28.35,94.16
2020,284,22.5,2.45,22.22,92.81,17.45,20.52,24.37,94.15
2020,285,22.27,3.16,15.3,91.81,11.1,19.98,25.94,93.98
2020,286,22.41,3.23,38.75,94.56,13.42,21.2,23.86,93.77
2020,287,22.76,2.01,26.52,93.06,13.43,21.1,25.5,93.73
2020,288,23.05,4.23,50.29,94.0,12.85,21.67,25.57,93.75
2020,289,22.84,4.16,5.51,90.81,12.68,20.54,26.29,93.81
2020,290,22.82,2.47,2.38,90.5,11.37,19.79,27.33,93.9
2020,291,23.04,1.92,0.31,89.25,19.35,19.3,27.71,94.04
2020,292,23.15,1.76,0.29,88.31,18.54,19.92,27.55,94.13
2020,293,23.54,1.62,2.71,88.12,18.45,19.97,27.9,94.11
2020,294,23.44,1.66,25.5,91.12,14.92,20.87,26.92,94.07
2020,295,22.83,1.0,19.28,92.94,13.09,20.82,24.96,94.12
2020,296,23.13,1.43,2.83,92.88,12.09,20.92,25.6,94.08
2020,297,23.63,1.52,1.33,89.88,15.27,20.45,27.59,94.12
2020,298,22.95,1.05,1.55,93.31,17.94,21.42,25.36,94.24
2020,299,24.05,0.81,0.49,84.69,16.19,20.43,28.13,94.36
2020,300,23.88,1.24,0.21,87.06,19.55,20.31,28.24,94.39
2020,301,23.27,1.71,0.04,85.44,18.99,19.49,28.06,94.37
2020,302,22.31,1.95,0.0,84.88,19.68,18.75,27.48,94.45
2020,303,21.69,1.91,0.2,85.56,18.6,17.02,26.85,94.48
2020,304,22.43,1.54,0.03,84.44,15.45,17.69,27.58,94.42
2020,305,22.95,1.3,0.75,82.75,17.52,18.17,28.23,94.41
2020,306,22.94,1.37,0.04,83.62,18.08,18.38,28.18,94.47
2020,307,22.39,1.5,0.0,81.56,18.57,16.74,27.95,94.54
2020,308,23.59,1.91,0.0,85.62,19.16,19.77,28.51,94.52
2020,309,22.81,2.16,0.0,86.06,16.6,19.42,27.71,94.49
2020,310,22.12,2.31,0.01,81.81,19.75,17.69,27.58,94.52
2020,311,23.09,2.34,0.45,85.56,18.43,18.65,28.31,94.61
2020,312,23.5,2.49,0.76,88.56,18.54,20.35,27.88,94.66
2020,313,23.53,2.73,0.01,87.31,19.08,20.64,28.07,94.71
2020,314,21.62,1.98,0.0,86.06,20.34,17.04,26.28,94.62
2020,315,18.69,2.36,0.0,80.44,22.38,13.95,24.73,94.45
2020,316,19.21,2.4,0.0,82.44,22.35,12.69,26.17,94.48
2020,317,22.08,2.79,0.2,89.75,18.19,16.28,27.76,94.46
2020,318,23.62,3.12,0.56,87.0,13.34,20.49,27.91,94.47
2020,319,23.2,3.18,0.05,84.62,19.31,20.19,28.17,94.39
2020,320,22.98,3.42,2.31,86.81,18.9,19.01,27.97,94.38
2020,321,23.68,3.2,2.71,87.81,13.24,21.27,27.9,94.39
2020,322,23.41,3.15,1.53,86.88,15.09,20.56,27.92,94.35
2020,323,23.83,2.51,0.07,84.25,18.86,20.19,29.09,94.36
2020,324,23.94,2.87,0.0,82.62,19.75,20.54,29.33,94.38
2020,325,23.08,2.62,0.01,79.06,20.79,18.89,29.23,94.47
2020,326,21.78,2.05,0.03,76.69,21.93,15.92,28.8,94.53
2020,327,22.26,1.92,0.0,76.0,20.61,16.44,28.88,94.57
2020,328,21.48,1.8,0.0,78.56,17.35,16.01,27.58,94.61
2020,329,22.42,2.25,0.0,83.12,18.07,17.9,28.3,94.49
2020,330,22.84,2.84,0.04,82.88,19.46,19.09,28.31,94.38
2020,331,21.49,2.94,0.4,86.94,10.66,18.94,25.59,94.36
2020,332,20.71,3.13,1.52,86.38,15.59,17.87,24.75,94.47
2020,333,22.25,2.62,1.73,85.5,12.49,18.18,27.47,94.49
2020,334,22.94,2.96,0.11,81.88,11.9,18.76,28.51,94.62
2020,335,23.02,3.2,0.0,79.5,19.44,19.15,29.05,94.64
2020,336,21.63,2.86,0.0,77.88,20.06,17.08,28.19,94.67
2020,337,20.5,2.48,0.0,76.56,20.23,15.02,28.39,94.55
2020,338,21.39,2.38,0.01,80.19,16.72,15.51,28.52,94.47
2020,339,22.81,2.96,0.0,82.25,14.32,18.63,28.92,94.35
2020,340,22.86,2.95,0.0,81.19,18.18,18.6,28.9,94.39
2020,341,23.08,3.76,0.26,81.31,19.22,18.84,29.06,94.49
2020,342,22.85,4.09,1.65,83.25,10.12,19.21,28.63,94.61
2020,343,23.4,3.62,5.78,83.19,11.41,19.19,29.07,94.63
2020,344,23.37,3.13,1.58,81.94,12.03,19.68,28.78,94.56
2020,345,21.95,2.36,0.16,72.0,18.48,17.94,28.7,94.55
2020,346,21.62,1.95,0.07,69.69,19.27,15.32,29.71,94.55
2020,347,20.65,2.11,0.0,68.62,20.0,14.38,29.08,94.52
2020,348,21.17,1.67,0.0,71.19,19.72,14.26,29.37,94.42
2020,349,21.8,1.77,0.0,71.25,19.5,15.18,29.76,94.4
2020,350,21.03,2.73,0.0,72.62,20.13,15.73,28.97,94.56
2020,351,21.75,3.03,0.0,77.06,19.14,15.47,29.02,94.63
2020,352,22.68,2.93,0.0,76.94,15.43,18.02,29.18,94.62
2020,353,22.24,2.99,0.0,74.69,17.84,17.34,29.49,94.6
2020,354,21.81,3.42,0.0,77.44,18.54,17.79,28.15,94.66
2020,355,21.26,3.72,0.0,75.88,16.21,17.1,27.98,94.7
2020,356,19.71,3.18,0.0,70.81,19.48,14.73,27.81,94.59
2020,357,19.29,2.55,0.0,68.31,19.93,12.88,28.61,94.5
2020,358,21.08,2.39,0.0,72.44,19.33,14.38,28.89,94.42
2020,359,23.18,1.79,0.0,72.56,18.2,16.48,30.76,94.3
2020,360,22.76,2.96,0.0,71.94,19.18,17.95,30.14,94.41
2020,361,21.32,2.89,0.0,69.31,19.51,15.9,29.37,94.53
2020,362,20.81,2.49,0.0,67.94,19.54,14.69,30.01,94.5
2020,363,21.26,1.98,0.0,64.75,19.52,14.37,30.35,94.42
2020,364,21.15,2.55,0.0,62.5,19.75,13.77,30.12,94.42
2020,365,22.98,3.04,0.0,71.62,18.32,16.32,31.09,94.38
2020,366,23.33,3.77,0.14,73.69,17.12,18.37,29.88,94.46
2021,1,21.54,3.62,0.01,69.31,18.92,17.28,27.91,94.54
2021,2,21.35,3.3,0.0,68.56,19.01,14.93,29.38,94.53
2021,3,23.33,3.06,0.03,68.44,15.02,17.74,31.07,94.37
2021,4,23.68,2.98,0.04,70.19,13.32,18.71,30.2,94.36
2021,5,22.69,2.12,0.19,73.06,16.49,19.05,26.93,94.43
2021,6,24.44,2.05,11.55,76.94,12.4,20.78,29.87,94.37
2021,7,22.7,2.49,35.48,87.94,11.71,20.84,26.27,94.22
2021,8,21.51,1.78,4.19,91.25,12.62,20.04,23.61,94.22
