Year,DayOfYear,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
2020,50,24.92,1.62,0.0,42.56,23.86,16.92,34.01,93.83
2020,51,24.99,1.95,0.0,44.31,24.37,16.91,34.3,93.8
2020,52,24.14,2.48,0.0,38.44,24.97,15.83,34.03,93.94
2020,53,24.07,2.73,0.0,39.44,25.32,15.76,33.92,94.05
2020,54,24.59,2.6,0.0,43.75,23.33,16.78,34.3,93.94
2020,55,25.49,1.97,0.0,45.25,23.38,17.19,35.01,93.74
2020,56,25.44,1.43,0.0,46.38,22.3,17.19,34.23,93.66
2020,57,26.67,1.33,0.0,53.12,21.0,18.72,35.05,93.67
2020,58,27.32,1.52,0.0,49.88,19.03,20.64,33.73,93.71
2020,59,27.29,1.2,0.0,50.44,19.86,20.75,34.0,93.61
2020,60,27.27,1.52,0.34,52.81,17.71,21.93,33.37,93.59
2020,61,26.95,1.17,0.88,59.5,19.89,21.37,33.48,93.68
2020,62,26.52,1.7,0.46,64.75,16.76,21.11,33.33,93.75
2020,63,25.83,2.28,0.54,65.75,20.17,20.83,33.34,93.79
2020,64,24.73,2.23,0.07,65.12,22.43,18.89,32.73,93.74
2020,65,24.34,2.27,0.0,68.25,22.75,18.56,33.09,93.62
2020,66,24.02,2.66,0.03,68.69,23.86,18.14,32.19,93.66
2020,67,24.47,1.94,0.0,66.44,23.62,17.49,33.01,93.78
2020,68,25.94,1.59,0.0,65.88,22.16,19.1,34.12,93.76
2020,69,26.65,1.75,0.0,64.12,21.28,20.71,34.74,93.66
2020,70,26.88,1.82,0.0,62.56,23.81,20.18,35.55,93.63
2020,71,26.36,2.25,0.0,66.0,22.48,20.52,34.92,93.68
2020,72,26.6,1.95,0.0,63.81,25.26,20.58,35.04,93.77
2020,73,27.2,1.3,0.0,58.0,25.36,19.34,36.23,93.75
2020,74,27.72,0.93,0.0,53.38,26.09,19.62,37.05,93.65
2020,75,28.73,0.84,0.0,44.06,25.99,20.59,37.76,93.59
2020,76,29.1,1.39,0.0,42.94,25.31,21.32,37.35,93.7
2020,77,29.18,1.98,0.0,40.38,24.73,21.95,38.08,93.78
2020,78,28.75,1.25,0.01,47.25,25.66,20.94,37.42,93.82
2020,79,28.68,2.15,0.0,52.81,23.63,21.83,37.34,93.75
2020,80,28.23,2.45,0.01,49.25,25.28,21.73,36.8,93.74
2020,81,26.85,1.57,0.04,45.12,27.08,19.04,36.61,93.73
2020,82,27.18,1.59,0.0,51.94,26.53,18.4,36.88,93.72
2020,83,28.35,1.09,0.0,51.88,26.19,19.82,37.81,93.63
2020,84,29.12,1.23,0.07,51.5,22.6,21.28,37.75,93.49
2020,85,28.76,1.37,0.01,52.75,21.94,21.51,36.55,93.5
2020,86,29.65,1.66,0.0,45.0,24.92,21.9,38.12,93.52
2020,87,28.95,1.38,0.0,42.06,24.07,21.51,37.99,93.71
2020,88,29.05,2.14,0.0,31.56,25.99,20.29,38.7,93.64
2020,89,28.36,1.85,0.0,33.44,25.67,18.98,38.61,93.55
2020,90,28.93,1.59,0.0,45.75,25.33,20.43,38.5,93.61
2020,91,28.83,1.72,0.0,34.75,26.55,19.95,38.91,93.66
2020,92,29.31,1.55,0.0,36.94,27.06,20.81,38.84,93.63
2020,93,29.39,1.86,0.0,51.69,24.41,21.24,38.81,93.53
2020,94,30.13,1.46,0.0,51.62,22.76,22.88,38.62,93.57
2020,95,30.21,1.1,0.0,49.69,24.43,22.22,38.78,93.65
2020,96,28.98,2.04,0.38,58.25,22.4,22.47,37.42,93.76
2020,97,28.7,1.63,1.18,60.06,21.91,22.94,35.74,93.77
2020,98,27.37,1.55,3.53,65.25,16.37,22.82,33.18,93.72
2020,99,27.76,1.32,4.43,63.56,22.28,21.39,35.53,93.75
2020,100,28.68,1.67,0.2,52.81,26.4,22.39,36.52,93.67
2020,101,29.03,1.66,0.27,52.81,22.29,22.69,36.6,93.69
2020,102,28.74,1.58,0.45,49.62,24.33,23.16,34.76,93.81
2020,103,29.19,1.52,0.31,45.88,23.74,22.22,37.21,93.76
2020,104,29.6,2.3,0.0,41.25,25.99,21.53,38.72,93.61
2020,105,29.26,2.72,0.0,36.19,26.43,20.59,39.39,93.62
2020,106,29.39,2.17,0.0,37.94,24.95,20.5,38.91,93.72
2020,107,29.4,1.62,0.04,48.44,22.97,21.57,38.07,93.63
2020,108,30.55,1.2,0.04,49.06,24.98,22.29,38.94,93.56
2020,109,30.07,1.52,1.23,52.56,22.61,24.11,37.27,93.6
2020,110,30.61,1.74,0.59,50.94,24.17,23.25,38.48,93.53
2020,111,30.75,1.59,0.89,44.69,24.32,23.75,39.18,93.51
2020,112,30.3,1.46,1.55,53.0,21.36,23.46,38.2,93.59
2020,113,30.05,1.99,0.0,55.75,21.94,23.52,37.9,93.56
2020,114,29.26,2.51,5.05,61.06,23.29,23.83,37.19,93.57
2020,115,28.0,2.23,2.64,66.12,23.79,22.65,36.15,93.55
2020,116,27.59,2.49,2.61,69.44,21.92,23.34,33.91,93.55
2020,117,29.01,1.73,0.01,61.94,23.77,23.07,36.79,93.58
2020,118,29.53,2.68,0.01,55.31,25.0,22.67,38.23,93.65
2020,119,29.74,1.99,0.67,57.19,25.2,21.65,39.0,93.55
2020,120,28.02,1.97,0.45,63.19,15.64,23.8,34.67,93.6
2020,121,28.71,1.77,0.78,60.5,21.91,23.04,36.4,93.66
2020,122,28.06,1.48,7.19,67.06,23.29,23.42,34.61,93.65
2020,123,28.4,1.41,2.59,66.12,22.21,22.58,35.25,93.5
2020,124,28.83,1.21,1.92,65.19,22.21,23.59,34.93,93.49
2020,125,29.34,0.91,3.88,62.75,22.5,23.57,36.15,93.58
2020,126,29.01,1.04,1.18,62.5,22.64,23.64,35.62,93.53
2020,127,29.1,1.66,2.11,64.69,23.49,23.69,36.78,93.47
2020,128,27.02,1.27,5.9,75.94,20.85,24.21,31.24,93.56
2020,129,27.59,1.11,4.43,72.75,17.83,23.28,33.27,93.54
2020,130,28.58,1.22,0.32,67.5,22.81,23.35,34.71,93.54
2020,131,29.77,0.99,0.19,59.94,21.34,23.6,36.9,93.53
2020,132,29.57,1.58,1.55,56.69,23.16,23.49,36.37,93.52
2020,133,29.15,1.46,0.95,62.56,23.28,23.58,36.13,93.48
2020,134,28.52,1.77,1.26,66.0,20.37,23.61,34.99,93.44
2020,135,29.23,1.73,1.16,64.5,23.31,23.21,36.68,93.35
2020,136,28.06,1.53,1.78,70.62,19.85,24.29,33.98,93.29
2020,137,28.01,1.9,0.55,67.19,18.12,23.57,33.87,93.28
2020,138,27.18,2.7,5.2,74.5,19.18,24.29,32.37,93.26
2020,139,24.99,3.4,5.24,83.75,11.28,23.64,27.53,93.25
2020,140,26.53,3.83,1.26,75.69,18.23,23.02,32.4,93.21
2020,141,27.54,3.33,0.4,69.19,20.89,22.66,34.78,93.22
2020,142,27.57,3.38,0.0,66.56,22.17,22.28,35.25,93.34
2020,143,28.4,2.94,0.0,64.38,24.89,22.72,36.17,93.38
2020,144,28.71,3.06,0.0,65.5,24.14,23.39,36.51,93.4
2020,145,29.19,2.83,0.81,64.06,24.9,23.44,36.98,93.46
2020,146,27.81,2.7,1.76,70.25,22.85,23.47,33.74,93.53
2020,147,27.49,2.54,4.12,75.0,23.14,23.77,32.61,93.55
2020,148,27.48,2.98,1.27,73.06,20.9,23.62,33.89,93.52
2020,149,26.66,3.08,0.02,70.56,23.5,23.71,32.33,93.47
2020,150,26.45,3.46,5.38,74.88,24.38,23.07,31.94,93.45
2020,151,26.58,1.73,12.19,77.94,18.24,22.93,32.17,93.44
2020,152,25.62,2.08,5.62,83.0,14.74,23.23,29.79,93.42
2020,153,25.02,1.99,12.95,83.69,13.75,22.42,29.55,93.48
2020,154,25.11,3.61,4.45,81.25,13.31,22.25,29.46,93.35
2020,155,24.65,4.23,9.45,85.19,12.58,22.12,28.41,93.3
2020,156,24.63,3.74,8.44,80.56,13.91,21.34,29.35,93.44
2020,157,25.02,3.6,1.39,76.94,19.8,21.26,30.65,93.52
2020,158,24.62,3.36,5.62,76.94,20.26,21.13,30.27,93.52
2020,159,25.27,3.57,0.57,75.94,20.75,20.98,31.28,93.46
2020,160,25.03,3.57,0.6,74.06,20.96,21.48,30.76,93.47
2020,161,25.41,3.41,0.53,70.5,18.94,21.44,31.87,93.46
2020,162,25.41,3.81,5.96,78.31,13.03,22.01,30.77,93.34
2020,163,24.0,3.67,10.19,84.12,14.8,21.83,27.1,93.16
2020,164,23.3,4.54,14.77,82.81,12.45,20.8,27.03,93.1
2020,165,24.12,5.23,2.3,77.44,12.84,20.26,28.72,93.17
2020,166,24.43,5.96,11.28,79.38,11.61,21.69,28.58,93.29
2020,167,25.26,4.95,8.11,81.75,14.1,22.05,29.69,93.2
2020,168,25.39,4.8,13.45,83.06,10.26,22.86,29.02,93.13
2020,169,24.47,4.63,13.8,84.56,10.69,22.05,27.56,93.19
2020,170,23.65,3.95,7.02,84.94,13.3,21.43,26.96,93.38
2020,171,24.58,3.97,4.62,80.5,14.05,20.77,29.41,93.45
2020,172,24.55,3.67,0.64,75.44,19.15,21.26,29.4,93.47
2020,173,24.27,3.52,6.39,82.19,16.27,20.89,28.34,93.37
2020,174,23.76,3.73,8.87,84.62,14.53,21.12,26.31,93.29
2020,175,23.93,3.37,1.0,77.12,19.06,20.08,29.44,93.37
2020,176,24.46,3.02,2.53,78.0,20.61,20.32,30.22,93.37
2020,177,24.78,2.02,11.32,78.81,20.43,21.06,30.85,93.23
2020,178,23.99,2.32,31.16,84.88,18.85,21.4,28.13,93.2
2020,179,24.34,2.62,3.68,86.31,17.8,21.29,28.94,93.25
2020,180,24.51,3.15,9.87,86.38,13.44,22.2,28.6,93.28
2020,181,24.05,3.16,14.13,88.88,14.5,22.25,26.58,93.2
2020,182,23.15,2.86,7.33,89.44,17.74,21.64,25.63,93.19
2020,183,23.64,3.82,4.14,82.69,17.0,21.01,27.9,93.29
2020,184,22.68,4.41,18.82,87.62,11.33,20.97,26.14,93.32
2020,185,24.03,5.33,15.52,85.19,14.65,21.52,27.87,93.25
2020,186,24.13,5.45,11.74,83.81,11.38,21.83,27.66,93.19
2020,187,23.12,4.88,4.72,85.62,11.69,20.99,26.45,93.24
2020,188,24.12,4.73,4.14,83.06,13.38,21.51,28.72,93.2
2020,189,23.89,5.09,13.66,84.06,9.99,19.87,28.93,93.28
2020,190,23.32,3.52,13.47,86.75,12.36,21.03,26.99,93.43
2020,191,23.24,3.53,24.12,88.12,11.39,20.18,27.73,93.33
2020,192,22.98,3.47,6.38,86.19,13.95,20.53,27.31,93.43
2020,193,23.23,3.26,12.94,83.25,17.46,20.01,28.08,93.4
2020,194,22.86,3.05,8.48,85.19,16.09,20.07,27.6,93.35
2020,195,22.99,2.94,4.57,85.94,15.01,19.81,27.16,93.29
2020,196,22.83,3.23,5.47,90.25,12.11,21.36,25.12,93.28
2020,197,22.55,4.23,12.35,88.31,9.19,21.14,25.28,93.22
2020,198,23.09,4.34,23.41,87.75,11.04,21.29,26.15,93.13
2020,199,23.0,3.87,17.62,87.81,7.68,20.8,26.53,93.13
2020,200,23.37,3.45,6.9,87.81,12.82,20.77,27.23,93.25
2020,201,23.39,2.16,10.23,87.06,15.28,20.46,27.3,93.36
2020,202,23.58,1.34,40.46,88.81,16.99,20.98,26.47,93.19
2020,203,24.57,1.59,5.29,83.88,19.23,20.51,29.64,93.21
2020,204,24.8,0.99,18.53,85.06,20.35,21.76,28.94,93.29
2020,205,23.95,1.26,39.99,90.88,16.02,21.93,26.58,93.26
2020,206,23.87,1.72,15.73,83.5,17.47,20.48,27.9,93.35
2020,207,22.62,2.91,5.07,88.88,14.88,20.5,26.62,93.36
2020,208,22.73,3.14,4.12,86.94,15.41,20.36,26.59,93.57
2020,209,23.28,2.76,11.13,86.81,16.27,19.83,27.54,93.54
2020,210,23.31,2.98,10.02,88.38,18.75,20.8,27.19,93.36
2020,211,23.58,2.81,28.85,89.06,13.36,21.28,27.0,93.24
2020,212,23.55,2.68,12.45,88.94,14.55,20.91,27.53,93.24
2020,213,23.78,2.8,5.51,88.56,13.42,21.37,27.7,93.24
2020,214,23.01,3.0,13.14,88.5,15.64,20.85,26.82,93.29
2020,215,22.93,4.3,8.57,87.0,10.6,20.65,26.89,93.26
2020,216,23.24,5.16,13.48,88.94,8.86,20.01,26.73,93.14
2020,217,22.55,6.55,32.05,90.25,7.2,21.62,23.73,93.02
2020,218,23.19,7.38,23.09,88.69,4.77,21.44,25.44,92.83
2020,219,24.33,6.8,25.1,87.81,9.93,22.67,27.06,92.94
2020,220,24.26,6.11,25.31,88.25,9.97,22.11,26.69,93.27
2020,221,22.76,4.8,11.74,90.25,8.51,20.79,25.83,93.4
2020,222,23.1,4.27,19.41,90.25,8.87,21.74,25.3,93.34
2020,223,23.13,3.7,20.23,92.12,9.0,22.0,25.21,93.3
2020,224,23.03,4.12,5.29,90.19,12.32,21.5,25.65,93.48
2020,225,22.96,4.0,3.68,90.25,13.72,21.37,25.46,93.57
2020,226,22.77,3.82,1.38,90.75,13.03,21.21,25.83,93.43
2020,227,22.78,4.27,2.4,90.06,13.77,21.03,25.47,93.28
2020,228,22.99,4.63,3.97,89.56,13.2,20.83,25.95,93.3
2020,229,23.11,4.3,27.57,90.5,4.37,21.42,25.65,93.35
2020,230,23.54,4.23,14.09,88.81,8.47,21.5,27.39,93.29
2020,231,23.33,3.75,5.64,89.12,12.44,21.12,27.29,93.37
2020,232,23.48,3.75,3.45,88.75,13.7,20.95,27.37,93.3
2020,233,23.2,4.07,5.37,90.0,11.44,21.01,26.49,93.29
2020,234,23.4,4.16,4.41,88.94,12.43,21.37,26.83,93.42
2020,235,23.19,3.63,5.86,89.44,14.01,21.09,26.79,93.53
2020,236,23.43,3.09,2.12,88.69,16.89,20.83,27.41,93.5
2020,237,23.76,2.9,0.89,88.19,15.0,20.85,28.03,93.51
2020,238,23.71,2.66,0.36,87.25,18.34,20.55,28.4,93.62
2020,239,23.57,2.32,0.02,86.88,19.79,20.12,28.15,93.62
2020,240,23.31,2.76,0.72,87.44,16.92,20.38,27.72,93.54
2020,241,22.96,2.7,2.22,88.75,20.15,20.23,27.0,93.44
2020,242,23.59,2.78,4.94,88.19,15.73,20.1,28.09,93.43
2020,243,23.59,2.25,4.37,89.62,17.17,21.29,27.05,93.48
2020,244,23.29,1.75,0.76,89.88,17.9,20.98,26.64,93.55
2020,245,23.68,2.06,8.76,89.69,16.82,20.87,27.38,93.5
2020,246,23.19,1.84,17.04,91.25,16.68,21.22,25.92,93.42
2020,247,24.01,1.8,14.8,87.0,16.97,20.92,27.96,93.34
2020,248,24.83,1.42,6.76,86.56,18.02,21.33,29.06,93.31
2020,249,25.57,1.2,7.17,84.31,17.6,21.77,29.98,93.24
2020,250,25.36,1.34,8.34,85.38,16.84,21.91,29.48,93.22
2020,251,24.41,1.11,11.06,87.19,17.28,21.69,28.38,93.33
2020,252,24.47,1.13,17.01,85.81,17.55,20.69,28.48,93.38
2020,253,24.23,1.52,21.02,88.38,16.71,21.61,28.05,93.28
2020,254,23.31,1.54,13.73,91.5,14.79,21.06,26.09,93.13
2020,255,22.82,3.28,20.99,91.62,11.66,21.16,24.9,93.2
2020,256,22.03,3.59,13.9,91.06,8.16,19.64,25.57,93.45
2020,257,21.54,3.19,13.59,91.31,9.04,19.49,24.74,93.54
2020,258,22.03,3.34,2.33,88.69,13.19,19.65,25.76,93.46
2020,259,22.32,3.21,11.06,89.5,14.65,19.29,26.23,93.42
2020,260,22.86,3.15,3.46,90.0,15.22,20.65,26.28,93.43
2020,261,23.03,3.05,12.69,90.38,15.85,20.19,26.92,93.48
2020,262,23.01,3.83,9.46,91.06,14.05,21.19,26.05,93.35
2020,263,22.45,3.41,18.07,91.38,13.0,20.74,25.38,93.19
2020,264,21.79,4.39,28.2,91.56,8.05,20.06,24.38,93.12
2020,265,21.3,5.69,17.86,89.5,10.7,19.47,24.64,93.11
2020,266,21.29,4.9,5.42,89.12,9.59,19.62,24.33,93.25
2020,267,22.14,3.82,3.91,89.25,15.15,19.56,26.06,93.37
2020,268,21.88,2.83,1.95,91.12,12.44,19.98,25.55,93.57
2020,269,22.85,2.62,4.43,90.56,13.69,19.52,27.5,93.51
2020,270,21.88,2.84,2.74,93.38,7.84,20.44,23.69,93.52
2020,271,22.39,2.09,0.55,88.5,16.83,19.65,26.55,93.61
2020,272,22.87,1.81,4.79,88.56,18.68,18.93,27.52,93.58
2020,273,23.11,2.58,4.69,90.12,17.01,20.4,27.08,93.45
2020,274,22.8,2.5,1.23,89.19,18.14,20.47,26.64,93.42
2020,275,21.62,1.84,2.06,90.81,21.61,19.94,24.69,93.5
2020,276,23.0,1.83,4.02,88.88,19.65,19.44,27.92,93.48
2020,277,22.3,2.38,6.89,92.12,16.57,20.65,25.3,93.53
2020,278,22.42,2.15,1.1,89.75,13.33,19.86,26.26,93.63
2020,279,21.39,1.96,0.85,89.56,14.47,19.58,24.23,93.59
2020,280,23.33,1.62,0.88,88.81,18.19,19.48,28.07,93.5
2020,281,23.89,1.74,2.45,88.56,16.75,20.87,28.01,93.54
2020,282,23.9,1.04,0.26,83.25,20.05,20.37,28.68,93.49
2020,283,23.65,1.33,43.61,89.31,15.15,20.52,27.6,93.47
2020,284,22.19,2.09,30.43,93.0,16.95,20.48,24.5,93.48
2020,285,22.09,2.75,7.78,91.31,13.06,19.87,25.83,93.31
2020,286,22.08,2.52,47.04,94.25,11.92,20.8,24.28,93.1
2020,287,22.08,2.66,31.46,93.62,9.08,20.66,24.63,93.06
2020,288,22.68,3.83,36.09,94.06,11.62,21.19,24.85,93.1
2020,289,22.37,3.59,12.99,91.0,10.24,20.07,25.88,93.12
2020,290,22.28,2.37,3.35,90.56,15.5,19.29,26.76,93.21
2020,291,22.56,1.68,0.34,89.38,19.77,18.78,27.24,93.34
2020,292,22.79,1.49,1.71,88.81,17.54,19.83,27.02,93.44
2020,293,22.98,1.3,6.4,89.12,18.51,19.61,27.2,93.42
2020,294,23.02,1.52,17.62,91.38,13.74,20.26,26.79,93.38
2020,295,22.51,1.06,27.89,93.75,11.68,20.83,24.37,93.44
2020,296,22.65,1.37,2.84,92.12,10.58,20.3,25.82,93.41
2020,297,22.96,1.41,2.36,91.81,11.55,20.46,26.35,93.42
2020,298,22.54,1.27,4.88,94.31,16.79,20.87,24.89,93.55
2020,299,23.3,0.79,2.14,86.81,14.13,20.01,27.2,93.67
2020,300,23.52,1.12,0.19,86.69,19.16,19.93,28.16,93.69
2020,301,22.93,1.5,0.0,85.44,19.86,18.76,27.72,93.66
2020,302,22.01,1.79,0.0,85.0,20.76,18.46,27.1,93.74
2020,303,21.47,1.83,0.11,86.0,18.61,16.75,26.54,93.77
2020,304,22.12,1.53,0.01,84.25,17.0,17.56,27.17,93.71
2020,305,22.6,1.27,0.98,81.31,18.48,17.71,27.8,93.69
2020,306,22.91,1.15,0.16,82.56,17.16,17.97,27.85,93.77
2020,307,22.37,1.37,0.1,81.94,17.09,17.58,27.47,93.83
2020,308,23.15,1.63,0.04,85.88,16.59,18.99,28.06,93.81
2020,309,22.76,1.92,0.0,87.5,15.78,19.28,27.46,93.77
2020,310,22.33,1.96,0.26,85.31,18.57,17.55,27.55,93.8
2020,311,23.21,2.05,2.36,87.19,16.9,19.41,27.9,93.89
2020,312,23.02,1.93,1.36,90.12,18.27,20.57,26.93,93.93
2020,313,23.25,2.48,0.01,87.81,18.0,20.28,27.69,93.99
2020,314,21.6,1.83,0.0,87.0,20.38,17.42,26.22,93.89
2020,315,18.83,2.13,0.0,80.88,23.16,14.29,25.08,93.72
2020,316,18.86,2.18,0.0,83.19,23.16,11.87,25.78,93.75
2020,317,21.98,2.32,0.16,90.0,18.51,16.92,27.59,93.74
2020,318,23.22,2.66,1.51,88.5,17.35,20.1,27.38,93.74
2020,319,22.55,2.7,0.21,87.69,18.65,19.51,26.9,93.67
2020,320,22.69,3.13,2.46,88.5,17.17,18.8,27.4,93.64
2020,321,23.22,2.68,3.46,89.44,12.57,20.97,27.05,93.66
2020,322,22.88,2.8,2.99,88.69,13.17,20.13,27.08,93.62
2020,323,22.95,2.04,0.12,86.81,17.62,19.37,27.94,93.63
2020,324,23.03,2.2,0.02,85.25,20.15,19.15,28.08,93.66
2020,325,22.39,2.09,0.2,82.56,20.13,18.36,27.67,93.76
2020,326,20.72,1.79,0.26,80.94,22.33,15.39,26.94,93.82
2020,327,20.58,1.75,0.0,76.12,21.83,15.45,26.54,93.86
2020,328,20.43,1.8,0.0,78.62,18.39,14.72,26.34,93.89
2020,329,21.69,1.75,0.0,85.19,19.17,17.83,26.82,93.78
2020,330,21.97,2.42,0.01,86.94,19.56,18.58,26.82,93.66
2020,331,20.68,2.34,0.46,90.5,10.57,18.14,24.29,93.64
2020,332,20.09,2.61,1.1,89.38,17.14,17.25,24.04,93.75
2020,333,21.74,1.5,1.03,86.81,17.94,17.18,26.96,93.78
2020,334,21.87,2.29,0.01,86.62,15.9,17.88,26.85,93.88
2020,335,22.04,2.67,0.0,85.31,18.84,18.65,27.09,93.92
2020,336,20.62,2.41,0.0,82.81,20.77,16.12,26.26,93.94
2020,337,19.44,2.13,0.0,81.94,20.35,14.34,26.13,93.83
2020,338,20.62,2.07,0.02,86.06,14.93,15.36,26.86,93.74
2020,339,21.87,2.47,0.03,87.94,13.05,18.37,26.96,93.62
2020,340,21.81,2.48,0.01,86.62,14.07,17.88,26.99,93.67
2020,341,22.43,3.41,0.53,86.19,18.13,19.25,27.39,93.76
2020,342,22.15,3.48,1.98,88.56,12.02,19.55,26.78,93.88
2020,343,22.65,2.88,12.75,87.75,12.56,19.62,27.33,93.91
2020,344,22.49,2.5,1.84,87.0,15.5,19.4,27.28,93.83
2020,345,21.05,1.97,0.42,79.75,18.31,17.3,25.82,93.85
2020,346,20.68,1.45,0.01,76.12,18.26,15.1,27.4,93.84
2020,347,19.98,1.6,0.0,74.69,19.98,14.23,26.9,93.81
2020,348,20.41,1.2,0.0,75.62,19.57,13.71,27.33,93.71
2020,349,21.15,1.16,0.0,77.31,19.61,15.23,27.62,93.7
2020,350,19.86,2.14,0.0,80.19,20.65,15.27,26.51,93.85
2020,351,20.58,2.38,0.0,84.12,18.75,15.15,26.76,93.91
2020,352,21.44,2.27,0.0,85.19,14.87,17.47,26.75,93.9
2020,353,20.75,2.47,0.0,81.81,18.48,17.02,26.45,93.89
2020,354,20.54,2.66,0.0,84.38,19.04,16.45,26.28,93.93
2020,355,19.94,2.95,0.0,83.06,16.97,15.62,25.63,93.98
2020,356,18.11,2.56,0.0,79.5,19.48,13.74,25.08,93.86
2020,357,18.37,1.97,0.0,79.19,20.51,12.6,26.19,93.78
2020,358,20.3,1.66,0.01,81.19,19.06,13.95,26.55,93.7
2020,359,22.2,1.08,0.01,82.06,17.07,16.71,28.06,93.6
2020,360,21.8,2.26,0.0,81.69,18.44,18.0,27.55,93.7
2020,361,20.01,2.19,0.0,79.56,19.77,15.45,26.61,93.81
2020,362,19.0,1.97,0.0,77.44,19.81,13.42,26.63,93.79
2020,363,19.34,1.58,0.0,74.19,19.79,12.84,26.87,93.73
2020,364,19.31,1.91,0.0,74.56,20.02,12.87,26.94,93.7
2020,365,21.67,2.18,0.03,82.12,18.57,15.92,28.4,93.66
2020,366,22.08,2.92,0.12,82.81,15.4,18.25,27.62,93.73
2021,1,19.34,2.7,0.01,80.56,18.62,15.14,23.54,93.81
2021,2,19.66,2.59,0.0,81.06,18.86,14.3,26.12,93.79
2021,3,22.01,2.19,0.02,81.5,17.41,17.19,28.16,93.65
2021,4,22.39,2.1,0.05,81.31,14.04,18.18,27.5,93.64
2021,5,21.54,1.52,0.55,84.25,17.23,18.17,25.89,93.71
2021,6,22.94,1.41,15.35,85.69,12.46,19.34,27.53,93.66
2021,7,22.5,1.51,36.92,89.75,14.75,20.39,26.34,93.49
2021,8,21.45,1.27,2.57,92.94,12.65,19.9,23.85,93.48
