Year,DayOfYear,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
2020,56,25.58,1.34,0.0,44.56,22.61,17.32,33.96,91.42
2020,57,26.3,1.72,0.0,46.12,21.26,18.26,34.03,91.44
2020,58,26.33,1.97,0.0,49.69,19.22,19.66,32.74,91.48
2020,59,26.49,1.77,0.0,50.69,21.36,20.47,32.49,91.39
2020,60,26.34,1.8,0.0,50.31,18.97,20.44,32.62,91.37
2020,61,26.78,1.41,1.24,51.69,22.25,20.94,33.44,91.43
2020,62,26.19,1.03,1.01,57.62,15.46,20.73,32.83,91.48
2020,63,26.0,1.88,1.51,61.38,20.17,20.73,33.34,91.51
2020,64,25.26,1.64,0.42,59.75,20.5,18.62,32.37,91.45
2020,65,25.72,1.71,0.01,58.0,22.81,18.63,33.55,91.34
2020,66,25.41,2.19,0.07,58.38,22.39,18.87,33.37,91.39
2020,67,25.95,1.83,0.33,55.75,20.05,19.25,33.36,91.51
2020,68,27.06,1.05,0.02,53.19,20.98,20.51,34.37,91.48
2020,69,27.82,0.93,0.01,53.19,21.95,21.46,34.69,91.39
2020,70,28.33,1.48,0.0,51.44,22.35,22.06,35.55,91.37
2020,71,27.79,1.74,0.0,53.5,22.12,21.55,35.2,91.41
2020,72,27.73,1.15,0.0,52.19,23.55,21.07,35.74,91.49
2020,73,27.26,1.45,0.0,43.31,25.41,20.99,35.68,91.5
2020,74,27.2,1.5,0.0,39.81,26.18,19.26,36.01,91.42
2020,75,28.01,1.53,0.0,40.0,25.38,19.34,36.51,91.37
2020,76,28.23,1.91,0.0,41.5,25.89,20.48,36.41,91.49
2020,77,27.73,2.73,0.0,39.0,26.6,20.62,36.21,91.61
2020,78,27.22,1.88,0.0,35.75,27.16,19.05,36.31,91.6
2020,79,28.13,1.12,0.0,43.31,24.99,20.09,36.22,91.5
2020,80,27.95,1.61,2.81,47.31,22.91,22.98,33.8,91.5
2020,81,27.12,1.33,0.11,37.88,26.13,19.15,35.67,91.47
2020,82,27.8,1.39,0.0,43.19,24.97,19.63,35.52,91.46
2020,83,28.53,1.39,0.75,47.19,24.86,22.79,35.08,91.4
2020,84,28.84,1.39,0.92,47.44,22.96,22.14,35.8,91.27
2020,85,28.08,1.43,0.38,47.94,22.48,21.64,34.54,91.28
2020,86,28.55,2.2,0.0,40.75,26.2,21.05,36.3,91.31
2020,87,27.65,1.77,0.0,39.75,26.29,20.4,36.12,91.51
2020,88,27.62,2.1,0.0,33.38,26.93,19.82,36.88,91.43
2020,89,27.01,1.86,0.0,31.69,26.92,18.49,36.63,91.36
2020,90,27.58,1.95,0.0,34.38,26.91,19.62,36.94,91.4
2020,91,27.8,1.95,0.0,30.12,27.14,19.11,37.3,91.45
2020,92,28.2,1.88,0.0,32.5,26.49,20.01,37.51,91.42
2020,93,29.17,1.5,0.0,41.62,24.77,20.74,37.3,91.31
2020,94,29.98,1.63,0.0,36.44,23.97,22.94,37.37,91.34
2020,95,29.05,1.3,0.0,37.19,26.37,21.44,37.63,91.43
2020,96,29.19,1.43,0.16,44.88,23.81,21.55,37.3,91.51
2020,97,27.51,0.7,2.9,57.88,21.94,22.92,32.02,91.55
2020,98,24.4,1.58,4.55,67.75,18.8,21.72,28.46,91.52
2020,99,27.04,0.97,0.05,55.31,19.95,19.56,34.7,91.5
2020,100,26.87,1.6,4.76,59.44,25.35,21.31,33.78,91.46
2020,101,26.5,1.97,3.11,60.31,23.02,20.94,33.74,91.5
2020,102,26.48,1.86,0.56,56.0,25.38,19.94,32.98,91.61
2020,103,26.48,1.73,0.41,53.56,25.74,20.14,33.44,91.57
2020,104,27.15,2.45,0.0,43.5,27.16,19.25,36.14,91.42
2020,105,27.15,2.84,0.0,36.38,26.46,18.11,36.92,91.44
2020,106,27.24,2.06,0.0,37.38,26.77,18.8,36.55,91.52
2020,107,28.54,1.49,0.0,42.0,24.57,20.23,36.54,91.4
2020,108,29.94,1.32,0.0,41.62,25.76,22.6,37.08,91.33
2020,109,30.08,1.66,0.02,41.31,23.08,23.4,36.93,91.36
2020,110,30.38,2.08,0.02,39.06,24.93,24.03,37.23,91.31
2020,111,29.59,2.24,0.0,39.69,26.55,22.47,37.23,91.32
2020,112,29.79,1.44,0.01,37.69,25.15,22.41,37.89,91.36
2020,113,28.94,1.12,0.0,51.88,23.75,22.18,35.94,91.33
2020,114,28.04,1.53,11.39,63.0,22.55,23.54,34.86,91.34
2020,115,25.73,2.0,6.08,74.62,21.47,22.12,31.55,91.34
2020,116,25.0,1.65,0.89,77.31,21.87,22.11,28.88,91.34
2020,117,26.06,2.05,0.46,69.19,23.39,21.99,31.78,91.38
2020,118,26.54,1.49,0.96,70.31,24.44,22.28,32.89,91.44
2020,119,27.76,1.16,1.2,62.5,23.85,20.49,35.81,91.35
2020,120,23.79,1.41,10.69,81.06,11.85,21.48,26.43,91.38
2020,121,26.78,1.31,0.09,64.25,24.15,20.78,33.58,91.42
2020,122,26.1,1.15,6.42,70.31,22.59,21.48,32.24,91.42
2020,123,26.8,1.17,1.46,68.56,21.14,21.51,34.11,91.28
2020,124,27.52,1.22,5.11,66.69,23.4,21.44,34.13,91.25
2020,125,28.29,1.42,2.98,61.94,22.93,22.55,35.37,91.35
2020,126,27.83,1.02,1.32,62.25,22.34,22.7,33.01,91.31
2020,127,27.14,1.05,2.84,68.31,22.51,22.48,32.39,91.27
2020,128,26.07,1.13,4.35,77.12,19.58,22.69,30.43,91.33
2020,129,26.29,0.82,5.79,73.69,20.46,22.7,30.75,91.31
2020,130,26.95,1.15,1.16,70.12,24.48,22.08,32.36,91.3
2020,131,27.27,1.23,0.0,63.56,22.45,22.41,33.04,91.32
2020,132,27.13,1.55,0.25,59.94,22.35,21.69,33.45,91.31
2020,133,26.48,1.22,0.72,67.38,23.05,22.12,31.58,91.29
2020,134,27.14,1.17,3.85,65.06,23.07,21.23,34.24,91.2
2020,135,27.23,1.39,2.09,69.75,25.1,22.43,33.23,91.15
2020,136,27.69,0.93,0.54,66.5,22.96,22.52,34.63,91.04
2020,137,27.04,1.69,0.14,66.25,20.31,22.08,33.19,91.03
2020,138,26.05,2.62,9.94,74.56,18.84,22.88,31.17,91.01
2020,139,23.69,3.82,3.07,81.94,13.46,21.01,26.83,90.99
2020,140,25.42,3.79,0.71,75.25,19.74,21.8,31.3,90.96
2020,141,26.33,3.16,0.21,69.81,21.83,21.58,33.65,90.99
2020,142,25.76,2.94,0.05,68.12,23.52,20.22,32.73,91.12
2020,143,26.76,2.6,0.0,65.38,26.04,20.4,34.66,91.13
2020,144,27.31,2.27,0.0,67.19,25.09,21.89,34.91,91.16
2020,145,27.47,2.16,11.21,69.12,24.57,22.52,33.95,91.22
2020,146,25.87,1.99,10.81,77.81,23.56,22.28,31.05,91.3
2020,147,25.62,1.88,6.73,79.0,23.56,22.13,30.12,91.31
2020,148,26.1,2.33,5.89,78.19,24.19,22.35,31.46,91.28
2020,149,26.23,2.2,2.95,71.75,25.11,21.19,33.12,91.2
2020,150,22.88,2.08,18.53,83.56,25.14,20.76,26.0,91.25
2020,151,24.07,1.29,4.4,80.12,21.06,19.92,28.08,91.22
2020,152,24.29,1.73,5.89,85.56,19.97,21.82,28.58,91.21
2020,153,23.69,2.38,6.42,86.31,19.06,21.54,26.94,91.28
2020,154,23.57,3.41,3.63,82.5,21.02,20.9,27.26,91.22
2020,155,23.88,3.45,5.32,83.25,14.07,21.67,27.21,91.17
2020,156,23.29,2.55,1.97,83.12,18.62,20.87,27.83,91.24
2020,157,23.95,2.99,0.51,77.5,21.34,19.98,29.74,91.29
2020,158,23.56,3.14,4.4,78.81,21.1,19.76,29.71,91.26
2020,159,24.14,3.01,0.74,76.81,21.74,19.56,30.22,91.22
2020,160,23.43,3.34,0.64,74.25,24.27,19.14,29.33,91.22
2020,161,23.46,3.11,0.31,74.25,20.77,18.49,29.93,91.21
2020,162,23.74,3.46,8.5,79.69,18.1,20.25,28.37,91.09
2020,163,22.69,3.62,4.73,82.62,16.02,19.57,27.01,90.94
2020,164,22.08,4.51,7.51,80.94,16.0,19.52,26.08,90.9
2020,165,22.77,4.57,3.73,76.81,16.94,19.15,27.8,90.99
2020,166,22.6,5.15,7.47,77.69,16.67,19.25,27.2,91.12
2020,167,23.86,4.23,2.67,80.06,18.28,20.58,28.51,91.01
2020,168,24.11,3.87,2.34,80.88,17.15,21.36,28.26,90.98
2020,169,23.13,3.82,5.91,83.25,11.21,20.46,26.41,91.02
2020,170,22.34,3.54,5.12,82.69,15.47,19.48,26.68,91.18
2020,171,22.81,3.14,1.92,81.56,17.1,19.18,27.38,91.23
2020,172,22.74,3.35,0.09,77.19,20.63,19.74,27.33,91.23
2020,173,23.37,3.23,4.96,79.81,17.84,19.17,29.17,91.12
2020,174,22.52,3.58,4.39,80.5,19.37,19.33,25.92,91.06
2020,175,22.24,2.98,0.93,76.12,23.18,18.11,27.55,91.14
2020,176,23.14,2.66,6.12,78.5,21.29,18.94,29.01,91.14
2020,177,22.81,1.18,18.42,84.12,21.88,19.65,27.04,90.99
2020,178,23.11,1.84,11.92,84.06,20.49,20.2,27.33,90.96
2020,179,23.21,2.04,13.81,86.31,18.99,20.11,27.37,91.02
2020,180,23.58,2.55,17.6,86.06,18.95,20.67,27.77,91.03
2020,181,23.17,2.57,11.73,88.25,17.62,20.48,26.53,90.96
2020,182,23.06,2.7,1.49,84.38,20.56,20.42,27.15,90.94
2020,183,22.65,3.37,0.75,80.0,19.57,19.62,27.03,91.07
2020,184,21.61,3.85,9.98,85.44,13.91,19.48,25.12,91.1
2020,185,22.92,4.34,11.27,83.75,19.23,19.57,27.12,91.04
2020,186,22.55,4.7,5.2,82.38,15.77,19.99,26.51,91.02
2020,187,21.62,4.27,4.84,83.56,16.79,19.23,24.95,91.05
2020,188,22.84,3.86,4.77,83.12,15.41,19.66,27.15,91.01
2020,189,22.42,3.97,9.44,84.19,16.44,18.76,25.72,91.1
2020,190,22.37,2.66,10.59,87.12,18.06,19.66,26.43,91.18
2020,191,21.9,2.62,14.09,88.81,16.02,18.76,25.67,91.07
2020,192,22.47,2.44,3.26,83.56,16.5,19.0,27.49,91.17
2020,193,22.61,2.48,1.66,83.12,19.68,19.05,27.51,91.15
2020,194,22.81,2.69,1.38,83.94,18.12,20.02,27.4,91.07
2020,195,22.05,2.45,0.64,84.69,18.77,18.75,26.35,91.03
2020,196,22.96,2.99,0.53,84.0,11.93,20.19,27.23,91.03
2020,197,22.18,3.9,7.92,83.75,13.52,19.69,25.96,91.0
2020,198,22.57,3.83,14.93,83.44,14.93,19.75,26.8,90.93
2020,199,22.43,3.25,8.91,84.06,13.12,19.63,26.64,90.94
2020,200,22.65,2.7,4.39,85.75,16.42,19.03,27.5,91.01
2020,201,22.51,1.53,6.17,84.88,17.77,19.17,26.8,91.1
2020,202,22.91,1.54,16.89,89.12,16.97,20.44,26.48,90.94
2020,203,23.79,1.37,0.42,82.0,22.87,19.4,28.87,90.99
2020,204,24.03,1.17,4.48,83.81,21.81,20.51,28.09,91.06
2020,205,23.78,1.09,15.92,85.0,17.98,20.71,27.43,91.01
2020,206,23.21,2.01,5.05,82.56,17.55,20.26,27.79,91.1
2020,207,22.27,2.16,3.17,86.69,15.6,19.44,26.01,91.16
2020,208,21.71,2.55,0.29,84.62,18.49,19.01,25.34,91.35
2020,209,22.79,2.59,1.82,82.88,19.72,18.93,27.58,91.26
2020,210,22.85,2.62,8.42,85.12,20.26,19.52,27.6,91.08
2020,211,22.31,2.38,8.23,87.38,14.61,20.01,25.26,90.99
2020,212,22.42,2.33,5.43,89.5,16.63,20.0,25.62,90.98
2020,213,22.8,2.32,3.57,85.31,17.22,19.5,26.9,91.0
2020,214,22.12,2.87,4.58,85.5,19.33,19.44,25.8,91.06
2020,215,22.42,3.84,11.12,86.75,17.73,19.4,25.7,91.01
2020,216,22.6,4.75,11.24,85.06,12.35,19.57,26.09,90.93
2020,217,21.87,5.61,25.85,86.81,9.84,20.87,23.64,90.83
2020,218,22.19,6.2,26.79,86.31,9.67,20.68,24.01,90.67
2020,219,23.56,5.83,22.03,84.62,15.23,21.8,26.66,90.78
2020,220,23.08,5.19,22.43,86.0,14.14,20.56,25.63,91.08
2020,221,21.7,4.3,10.41,87.75,14.17,19.79,25.16,91.16
2020,222,21.94,3.87,10.62,85.38,11.89,19.76,25.95,91.1
2020,223,22.37,2.95,2.53,88.56,13.92,19.77,25.68,91.08
2020,224,22.13,3.54,2.44,87.0,17.06,20.06,25.5,91.26
2020,225,22.01,3.48,1.39,87.81,15.62,19.91,25.06,91.33
2020,226,22.11,3.39,0.55,86.94,14.8,19.76,26.27,91.2
2020,227,21.69,3.56,2.66,87.5,13.67,19.4,25.34,91.08
2020,228,22.35,4.08,2.89,85.19,13.63,19.48,26.56,91.09
2020,229,22.58,3.67,7.81,85.69,8.49,19.73,27.2,91.13
2020,230,22.46,3.36,5.04,86.56,10.61,19.39,27.16,91.08
2020,231,22.58,3.18,2.68,85.81,16.25,19.69,27.38,91.14
2020,232,22.52,3.17,2.82,85.94,13.82,19.4,27.17,91.07
2020,233,22.39,3.4,2.47,86.38,13.01,19.35,26.73,91.07
2020,234,22.74,3.09,1.62,85.94,15.66,19.55,27.12,91.21
2020,235,22.73,2.9,2.72,85.81,16.34,19.44,27.21,91.3
2020,236,22.77,2.46,0.98,85.62,18.17,19.05,27.93,91.26
2020,237,23.25,2.11,0.63,84.31,16.06,19.54,28.2,91.27
2020,238,23.55,2.06,0.04,81.38,23.46,19.18,29.05,91.34
2020,239,22.61,1.72,0.01,84.25,21.21,18.98,26.63,91.35
2020,240,22.78,2.2,0.1,83.19,18.66,19.46,27.33,91.27
2020,241,22.89,2.45,0.12,81.69,21.82,18.81,28.31,91.19
2020,242,23.26,2.44,0.86,82.44,20.35,18.9,28.92,91.18
2020,243,23.05,1.74,2.05,86.25,20.57,19.91,26.8,91.22
2020,244,22.87,1.54,2.78,85.94,19.39,19.74,27.3,91.27
2020,245,22.16,1.85,21.36,91.12,17.55,20.17,24.9,91.22
2020,246,22.33,2.56,30.31,92.12,14.44,20.72,24.65,91.09
2020,247,22.94,1.76,17.14,86.75,19.15,19.73,26.54,91.09
2020,248,23.9,1.45,5.76,84.44,18.35,20.33,28.42,91.07
2020,249,24.19,1.26,15.65,84.06,17.51,20.55,28.84,91.01
2020,250,23.37,1.75,7.74,87.75,21.25,20.38,27.64,91.01
2020,251,22.42,1.69,3.41,88.38,19.02,18.99,26.69,91.11
2020,252,23.47,1.05,11.48,83.0,20.19,19.16,28.01,91.14
2020,253,23.12,1.64,13.51,87.38,18.73,20.5,26.76,91.05
2020,254,22.14,1.32,8.46,89.44,18.8,19.61,25.41,90.9
2020,255,21.88,3.39,6.71,88.5,16.39,19.71,24.81,90.98
2020,256,20.64,3.2,3.22,89.19,13.52,17.73,23.89,91.25
2020,257,19.97,3.02,5.02,88.5,10.82,16.97,24.07,91.3
2020,258,21.01,3.46,1.86,84.88,11.08,17.64,25.88,91.2
2020,259,21.84,3.17,2.45,86.12,16.41,17.82,27.06,91.16
2020,260,22.5,2.91,0.93,86.19,16.19,19.72,26.7,91.18
2020,261,22.33,2.91,2.13,87.31,17.84,19.37,26.61,91.23
2020,262,21.76,3.64,2.65,87.25,17.17,19.39,25.24,91.13
2020,263,21.41,3.69,14.48,89.56,14.2,18.7,24.88,90.94
2020,264,20.89,4.66,11.98,88.44,11.29,18.61,24.44,90.9
2020,265,20.16,5.09,11.52,87.81,13.94,18.53,23.35,90.93
2020,266,20.26,4.6,3.89,84.69,14.35,17.94,23.83,91.06
2020,267,20.91,3.4,1.93,85.44,18.5,16.32,26.13,91.16
2020,268,20.93,2.34,0.15,86.12,16.16,18.43,24.38,91.35
2020,269,21.61,1.87,1.94,88.0,19.28,17.68,26.95,91.28
2020,270,20.61,2.3,0.25,90.25,8.76,18.4,23.82,91.29
2020,271,21.35,1.81,0.01,86.06,16.16,18.08,25.89,91.34
2020,272,22.43,1.75,4.28,84.25,19.54,17.8,27.95,91.3
2020,273,22.38,2.49,16.45,88.31,17.03,19.35,26.76,91.17
2020,274,21.57,2.32,2.15,87.81,17.27,19.19,25.17,91.16
2020,275,21.23,2.0,0.42,86.19,20.5,18.39,24.96,91.22
2020,276,21.91,1.59,8.65,86.31,20.37,17.53,27.17,91.21
2020,277,21.3,2.12,5.17,89.56,18.28,19.23,24.48,91.27
2020,278,21.05,1.87,0.45,89.38,16.5,18.73,24.32,91.37
2020,279,21.5,1.91,1.57,85.81,18.91,18.3,26.0,91.29
2020,280,22.67,1.32,1.49,85.69,21.78,17.98,27.85,91.22
2020,281,23.23,1.67,5.08,87.06,18.37,19.94,27.51,91.26
2020,282,22.9,1.11,2.69,85.56,20.58,19.56,26.97,91.24
2020,283,22.89,0.78,49.25,88.0,16.62,19.49,26.22,91.21
2020,284,21.82,1.64,51.15,92.62,19.48,20.12,24.08,91.2
2020,285,21.26,2.5,5.82,89.12,13.62,18.83,25.04,91.07
2020,286,21.47,2.79,34.63,91.5,12.73,19.08,25.43,90.86
2020,287,20.76,2.86,30.38,92.88,12.07,18.82,23.73,90.85
2020,288,20.86,3.77,8.01,90.88,17.29,18.78,23.88,90.91
2020,289,21.53,3.03,10.59,89.62,11.75,19.23,25.3,90.94
2020,290,21.38,1.97,3.18,88.62,20.48,18.23,26.05,91.0
2020,291,21.8,1.16,0.21,85.75,19.96,17.32,26.8,91.1
2020,292,22.13,1.21,6.33,86.69,17.2,19.12,26.46,91.17
2020,293,22.19,0.93,12.87,88.19,18.54,19.09,26.25,91.15
2020,294,22.3,1.32,10.9,90.19,13.65,19.58,26.1,91.1
2020,295,22.08,1.55,24.46,91.81,12.09,20.21,25.34,91.16
2020,296,22.1,1.12,4.6,89.62,12.53,19.01,25.86,91.15
2020,297,21.83,1.32,4.16,91.56,12.79,19.35,25.13,91.18
2020,298,22.22,1.23,3.31,89.69,16.61,19.57,26.15,91.29
2020,299,22.28,0.58,1.89,86.62,15.08,19.61,25.9,91.4
2020,300,22.35,1.24,0.18,86.5,20.59,18.36,26.94,91.42
2020,301,21.77,1.25,0.0,84.38,21.06,17.55,26.86,91.4
2020,302,21.22,1.5,0.0,84.31,20.74,17.55,26.18,91.47
2020,303,20.89,1.46,0.2,86.0,17.3,16.67,25.76,91.49
2020,304,21.29,1.31,0.04,84.19,15.94,17.46,26.12,91.44
2020,305,21.65,1.19,0.02,81.94,18.82,17.19,26.68,91.43
2020,306,22.13,0.81,0.1,82.25,19.24,17.82,27.16,91.5
2020,307,22.04,1.17,1.19,85.62,19.53,18.12,26.61,91.56
2020,308,22.39,1.38,0.33,85.94,17.22,18.48,27.11,91.54
2020,309,22.64,1.43,0.04,86.88,16.34,19.24,26.82,91.5
2020,310,21.7,1.66,1.88,86.75,16.67,18.98,25.35,91.54
2020,311,22.25,1.63,4.39,85.69,17.08,18.57,27.01,91.62
2020,312,22.01,1.45,0.4,88.88,19.58,18.55,26.48,91.66
2020,313,22.49,2.1,0.05,87.5,16.91,19.58,26.64,91.7
2020,314,21.33,1.59,0.0,85.62,20.18,16.81,26.48,91.6
2020,315,18.7,1.67,0.0,80.69,22.53,13.69,25.11,91.43
2020,316,18.82,1.74,0.01,85.06,22.65,11.87,25.8,91.45
2020,317,21.74,1.97,0.72,89.81,13.82,17.87,26.43,91.46
2020,318,21.98,2.09,3.22,89.62,12.43,18.69,26.13,91.47
2020,319,21.8,2.3,0.27,87.25,16.25,18.62,26.48,91.39
2020,320,22.23,2.46,3.3,88.81,11.83,17.77,27.4,91.35
2020,321,21.88,2.34,5.72,90.19,12.89,19.74,25.41,91.41
2020,322,21.51,2.52,1.83,88.75,14.08,19.19,25.74,91.37
2020,323,21.6,1.87,0.36,87.56,17.02,18.48,26.08,91.39
2020,324,21.73,2.08,0.08,85.25,19.98,18.26,26.66,91.43
2020,325,21.27,1.84,0.1,83.19,20.82,17.4,26.38,91.51
2020,326,19.43,1.43,0.08,78.19,22.32,15.05,25.76,91.56
2020,327,18.19,1.44,0.0,74.75,21.62,12.38,25.19,91.6
2020,328,18.54,1.38,0.0,75.38,16.85,12.01,25.13,91.6
2020,329,20.86,1.41,0.0,85.75,17.44,16.93,26.26,91.49
2020,330,20.84,2.24,0.42,87.44,16.83,17.22,25.67,91.37
2020,331,19.38,2.81,4.06,92.56,5.62,17.78,21.84,91.29
2020,332,19.29,2.4,0.94,89.56,12.7,16.78,23.49,91.41
2020,333,20.38,1.49,0.31,87.44,15.13,16.03,25.74,91.53
2020,334,21.02,1.93,0.08,85.94,12.02,16.9,26.13,91.61
2020,335,20.93,2.13,0.03,85.94,17.66,17.25,26.21,91.63
2020,336,19.49,1.91,0.0,81.5,20.54,14.73,25.05,91.65
2020,337,19.28,1.79,0.19,83.19,18.55,14.73,25.99,91.54
2020,338,19.96,2.2,0.66,88.06,10.86,15.44,25.44,91.43
2020,339,20.71,2.18,0.52,91.62,8.01,18.72,24.08,91.31
2020,340,21.03,2.17,0.23,86.5,10.05,16.76,26.14,91.37
2020,341,21.87,2.7,1.42,87.19,11.29,18.23,26.9,91.45
2020,342,21.83,2.51,4.57,88.56,8.13,18.37,26.51,91.57
2020,343,21.6,2.52,11.95,88.38,10.5,18.41,26.11,91.65
2020,344,21.65,2.02,1.26,85.94,11.79,18.26,26.32,91.57
2020,345,20.55,1.59,0.35,80.19,19.6,15.91,26.0,91.58
2020,346,19.44,1.24,0.01,78.69,20.6,14.54,26.33,91.58
2020,347,19.08,1.15,0.0,77.38,20.33,13.69,26.01,91.55
2020,348,19.45,0.89,0.0,79.62,20.03,13.39,26.12,91.46
2020,349,19.48,1.2,0.0,80.94,19.9,13.51,25.98,91.46
2020,350,18.77,1.84,0.0,79.31,20.05,14.05,24.84,91.59
2020,351,20.31,1.94,0.04,83.31,15.71,15.8,25.91,91.62
2020,352,20.76,2.02,0.01,86.12,10.6,17.05,25.94,91.61
2020,353,20.29,2.08,0.0,81.56,19.44,16.83,26.01,91.6
2020,354,19.92,2.21,0.0,83.31,16.45,15.36,25.85,91.65
2020,355,19.12,2.34,0.0,82.06,14.03,14.61,25.21,91.68
2020,356,17.58,1.96,0.0,79.5,19.47,12.51,24.77,91.57
2020,357,18.66,1.41,0.0,77.69,20.28,12.68,25.83,91.5
2020,358,20.06,1.25,0.52,81.12,18.53,14.93,26.01,91.44
2020,359,20.99,1.28,0.05,82.0,17.34,15.76,26.96,91.36
2020,360,20.98,1.8,0.0,83.0,19.45,16.65,26.89,91.43
2020,361,19.76,1.55,0.0,80.81,18.82,14.67,26.61,91.52
2020,362,18.45,1.35,0.0,77.69,19.19,13.12,26.19,91.51
2020,363,18.82,1.05,0.0,75.0,19.3,13.3,26.48,91.45
2020,364,19.53,1.5,0.0,75.38,19.28,13.58,26.85,91.43
2020,365,21.43,1.96,0.11,83.12,17.85,16.23,27.55,91.41
2020,366,21.68,2.72,0.41,82.62,10.44,17.75,27.15,91.47
2021,1,19.18,2.17,0.05,79.12,17.45,14.92,25.22,91.53
2021,2,19.88,2.3,0.01,80.56,15.73,14.15,26.82,91.52
2021,3,21.36,2.08,0.19,82.31,15.3,16.79,27.21,91.4
2021,4,21.49,2.27,0.22,81.31,9.47,17.48,27.15,91.4
2021,5,21.32,1.88,0.46,83.44,16.72,17.21,27.18,91.45
2021,6,21.67,1.45,21.25,86.12,9.24,18.47,26.52,91.41
2021,7,21.55,1.84,22.91,87.56,10.37,18.64,25.76,91.27
2021,8,21.27,1.88,1.54,89.69,12.03,18.79,24.83,91.22
