Year,DayOfYear,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
2020,216,25.08,3.55,6.36,86.81,16.89,22.82,28.47,94.01
2020,217,24.98,5.85,5.57,86.31,14.8,22.33,28.44,93.75
2020,218,24.84,5.01,4.03,88.5,13.5,22.98,27.63,93.56
2020,219,26.08,4.94,2.72,81.38,18.89,23.01,31.0,93.74
2020,220,25.98,3.88,1.83,82.81,16.76,22.8,29.9,94.18
2020,221,26.0,3.6,0.34,82.38,16.96,22.69,30.3,94.3
2020,222,25.46,3.69,15.21,84.19,12.84,22.57,29.55,94.2
2020,223,25.12,3.36,19.41,85.62,5.87,22.4,28.9,94.23
2020,224,25.43,3.98,5.92,84.31,18.05,22.64,29.48,94.35
2020,225,24.45,4.28,16.02,87.69,13.65,22.3,27.5,94.48
2020,226,24.42,4.58,19.0,88.5,6.72,21.9,28.59,94.28
2020,227,24.23,5.17,7.56,87.62,9.8,21.87,27.67,94.14
2020,228,24.04,4.89,20.77,90.62,7.86,22.05,26.83,94.2
2020,229,23.98,4.46,17.47,88.44,5.71,22.21,27.17,94.28
2020,230,24.06,4.01,7.68,87.44,10.36,21.78,27.48,94.25
2020,231,25.19,3.64,3.56,85.75,14.17,22.01,29.57,94.3
2020,232,24.94,3.06,15.82,87.88,11.7,21.98,28.7,94.24
2020,233,24.2,3.8,20.95,91.94,8.31,22.29,26.6,94.17
2020,234,24.65,4.44,5.24,88.44,12.6,22.4,28.19,94.33
2020,235,25.05,4.03,1.22,86.44,17.32,21.95,28.87,94.44
2020,236,25.67,3.45,1.27,84.38,18.09,22.02,30.09,94.45
2020,237,25.53,3.14,0.88,85.0,19.63,21.8,29.8,94.52
2020,238,25.7,2.09,0.09,84.12,21.15,22.03,29.93,94.68
2020,239,25.8,1.73,0.52,83.31,19.86,22.65,29.3,94.67
2020,240,24.33,2.71,5.28,87.94,12.36,22.65,27.38,94.54
2020,241,24.97,2.45,0.47,85.19,16.92,21.58,29.08,94.43
2020,242,24.8,2.84,0.78,86.62,18.28,21.98,28.65,94.45
2020,243,25.4,2.84,0.12,83.88,20.77,21.91,29.87,94.53
2020,244,25.49,2.16,0.0,83.31,23.2,21.54,30.19,94.63
2020,245,25.01,2.38,0.0,87.5,21.37,22.63,28.59,94.65
2020,246,24.22,2.62,3.99,89.5,16.36,21.95,27.3,94.63
2020,247,25.23,1.35,0.05,81.94,20.65,20.94,29.69,94.66
2020,248,25.67,1.92,0.8,84.5,21.63,21.58,30.12,94.62
2020,249,26.27,1.48,0.23,80.69,21.23,22.05,31.15,94.55
2020,250,26.3,1.12,3.47,77.62,20.91,21.54,30.87,94.49
2020,251,26.22,1.16,4.3,80.56,20.46,22.08,30.68,94.54
2020,252,26.36,0.81,6.53,81.75,20.09,22.87,30.49,94.56
2020,253,26.28,1.32,5.2,84.06,20.95,22.92,29.72,94.48
2020,254,25.87,1.12,3.02,83.62,18.21,22.51,29.23,94.27
2020,255,25.64,1.56,2.33,85.0,14.22,22.23,29.61,94.25
2020,256,24.55,2.32,17.68,89.69,18.43,21.92,28.1,94.43
2020,257,24.4,2.51,21.78,91.75,11.55,22.42,27.02,94.46
2020,258,24.7,2.43,29.3,90.06,9.19,22.22,27.94,94.38
2020,259,25.15,1.89,26.22,89.94,13.19,22.38,28.53,94.36
2020,260,25.55,1.59,29.75,91.44,15.2,23.08,29.09,94.37
2020,261,25.74,1.06,14.14,89.19,10.46,22.76,28.95,94.42
2020,262,25.97,1.01,13.61,88.31,14.36,22.82,29.99,94.29
2020,263,25.57,1.05,9.52,90.62,7.67,23.53,28.27,94.12
2020,264,23.74,2.91,15.62,94.0,15.66,21.94,25.77,93.99
2020,265,24.54,3.45,1.66,90.0,15.48,21.8,28.05,93.94
2020,266,24.24,4.27,5.27,91.44,14.34,22.22,27.64,94.0
2020,267,24.46,4.54,0.19,87.69,12.42,20.81,29.1,94.26
2020,268,25.06,2.97,0.12,87.56,14.66,21.08,29.23,94.54
2020,269,25.43,1.83,18.82,90.25,13.81,22.6,29.9,94.45
2020,270,24.11,2.09,9.43,93.06,8.58,22.64,26.08,94.47
2020,271,23.3,1.85,1.17,85.56,15.66,20.79,26.32,94.7
2020,272,24.35,1.76,0.32,87.06,17.47,20.71,28.71,94.69
2020,273,24.32,2.05,0.14,88.0,18.09,21.23,27.83,94.59
2020,274,23.95,1.97,2.91,90.88,14.04,21.92,27.05,94.51
2020,275,23.73,1.93,3.46,86.25,15.19,20.84,27.86,94.58
2020,276,24.46,2.39,1.77,86.31,22.23,20.75,28.97,94.57
2020,277,24.87,2.53,0.0,84.62,20.46,21.92,29.44,94.58
2020,278,24.31,2.41,0.0,85.0,17.21,20.62,28.38,94.67
2020,279,24.58,2.3,0.0,85.56,19.22,20.92,29.17,94.64
2020,280,24.46,2.12,0.0,83.06,21.04,20.81,29.18,94.61
2020,281,23.04,1.88,0.25,81.94,13.15,20.51,26.75,94.73
2020,282,23.19,1.55,0.09,87.5,17.58,19.69,27.15,94.67
2020,283,25.58,0.95,2.99,86.06,15.13,22.38,29.59,94.64
2020,284,25.26,0.7,3.01,87.25,16.67,22.12,28.97,94.58
2020,285,23.9,1.09,15.63,91.94,7.06,22.39,26.1,94.41
2020,286,23.73,1.73,1.36,92.25,12.26,22.17,26.45,94.25
2020,287,23.65,2.87,23.4,92.25,7.15,21.33,26.5,94.16
2020,288,24.4,4.31,55.5,94.56,9.01,22.83,27.11,93.91
2020,289,24.57,1.95,2.31,91.06,11.87,22.38,27.96,94.19
2020,290,24.87,1.77,0.23,85.56,17.55,21.52,28.67,94.34
2020,291,25.22,0.88,3.06,85.75,18.73,21.59,29.38,94.45
2020,292,24.94,1.88,14.56,89.19,18.74,22.59,28.62,94.53
2020,293,23.98,1.08,8.0,90.81,18.47,21.91,26.69,94.57
2020,294,24.64,1.5,7.67,89.62,12.03,21.64,28.4,94.54
2020,295,24.32,1.7,0.29,88.69,13.97,21.72,28.03,94.62
2020,296,24.02,1.39,0.08,83.56,18.58,19.52,28.92,94.56
2020,297,25.01,0.76,0.0,79.62,18.84,20.48,29.62,94.6
2020,298,25.23,0.73,0.0,78.44,19.23,22.02,29.46,94.74
2020,299,23.98,1.16,0.42,86.19,16.8,21.8,28.01,94.92
2020,300,23.24,1.59,0.16,84.0,17.02,19.87,27.85,95.02
2020,301,22.49,1.62,0.0,83.0,19.45,18.17,27.62,94.99
2020,302,22.05,1.32,0.0,77.0,19.62,18.1,27.47,95.06
2020,303,21.91,1.37,0.0,77.5,20.09,16.68,27.48,95.07
2020,304,22.76,1.68,0.0,82.88,17.11,18.33,28.15,95.01
2020,305,21.77,1.68,0.0,81.62,17.88,17.69,27.38,95.02
2020,306,20.63,1.82,0.0,76.81,18.86,16.4,26.76,95.09
2020,307,21.03,1.93,0.0,85.31,19.71,15.37,27.48,95.17
2020,308,20.98,2.12,0.0,82.25,18.94,16.48,27.53,95.19
2020,309,19.85,1.9,0.0,73.81,19.11,15.08,26.91,95.15
2020,310,19.58,1.62,0.0,64.75,19.87,14.05,26.75,95.2
2020,311,19.73,1.59,0.0,74.56,18.34,12.51,26.87,95.32
2020,312,21.66,2.34,0.01,86.25,17.13,17.23,27.08,95.38
2020,313,20.57,1.91,0.0,80.69,18.94,15.78,27.14,95.42
2020,314,17.83,1.77,0.0,78.56,19.41,12.08,25.24,95.31
2020,315,17.33,1.84,0.0,80.44,19.46,11.08,25.01,95.12
2020,316,18.5,1.82,0.0,82.31,20.56,10.78,26.2,95.16
2020,317,21.17,2.12,0.04,89.62,16.31,15.76,27.31,95.21
2020,318,22.98,1.81,0.0,87.56,14.94,19.01,27.94,95.19
2020,319,21.87,1.58,0.0,84.62,19.97,17.8,27.63,95.08
2020,320,21.75,1.71,0.0,85.25,20.08,16.57,27.97,95.12
2020,321,22.25,2.1,0.0,85.94,16.63,18.67,27.69,95.13
2020,322,21.73,1.95,0.0,85.12,19.31,17.1,27.81,95.05
2020,323,21.94,1.87,0.0,84.0,17.82,17.34,28.04,95.02
2020,324,22.42,1.78,0.0,83.38,19.11,18.08,27.98,95.04
2020,325,23.63,1.11,0.0,82.38,19.4,18.57,28.9,95.07
2020,326,23.07,1.76,0.0,85.0,17.67,19.53,27.77,95.12
2020,327,21.07,2.12,0.0,82.62,15.97,17.25,26.37,95.22
2020,328,20.11,1.74,0.0,76.12,15.89,15.22,26.88,95.24
2020,329,19.34,1.88,0.0,73.06,17.4,13.74,26.58,95.18
2020,330,19.87,2.21,0.01,81.19,17.97,12.83,26.99,95.09
2020,331,20.25,2.74,0.23,87.31,9.94,16.37,24.74,95.11
2020,332,19.54,3.34,1.33,87.31,6.92,16.9,23.37,95.24
2020,333,20.62,2.98,0.76,86.88,8.92,16.63,25.91,95.3
2020,334,22.25,2.09,0.03,85.81,12.68,18.58,27.4,95.3
2020,335,22.19,1.38,0.0,84.19,13.98,18.01,27.67,95.29
2020,336,21.28,1.48,0.0,82.12,17.93,17.27,27.3,95.3
2020,337,20.19,1.48,0.0,81.62,18.37,15.74,26.58,95.21
2020,338,19.93,1.31,0.0,78.12,16.88,14.43,27.15,95.14
2020,339,19.78,1.4,0.0,78.56,17.59,14.39,27.25,95.06
2020,340,19.73,1.61,0.0,78.12,18.1,14.74,26.98,95.11
2020,341,18.82,1.67,0.0,71.25,18.61,13.07,26.94,95.24
2020,342,19.11,1.62,0.0,68.88,19.0,13.74,27.55,95.38
2020,343,19.28,1.53,0.0,74.94,19.13,12.45,27.65,95.37
2020,344,19.83,1.29,0.0,72.75,18.35,14.0,27.41,95.25
2020,345,20.06,1.51,0.0,73.88,18.5,15.18,27.25,95.16
2020,346,20.41,1.54,0.0,74.12,17.89,14.36,27.9,95.16
2020,347,19.96,1.83,0.0,74.56,17.27,14.12,27.4,95.13
2020,348,20.34,1.6,0.0,78.75,16.44,14.63,27.0,95.03
2020,349,20.73,1.8,0.0,77.56,16.06,15.22,27.5,95.04
2020,350,20.44,2.25,0.0,76.94,17.43,15.6,27.06,95.21
2020,351,20.69,1.7,0.0,79.94,16.68,14.82,27.34,95.31
2020,352,20.77,1.3,0.0,77.19,17.04,15.32,27.64,95.29
2020,353,19.87,1.81,0.0,76.25,15.29,14.45,27.11,95.3
2020,354,18.77,2.11,0.0,71.5,16.04,13.76,26.13,95.4
2020,355,17.22,2.09,0.0,66.44,18.98,11.36,25.77,95.44
2020,356,16.26,1.67,0.0,55.44,19.84,9.74,25.33,95.28
2020,357,16.55,1.49,0.0,61.0,19.23,11.09,25.54,95.17
2020,358,17.44,1.65,0.0,69.06,18.67,10.21,26.38,95.06
2020,359,18.02,1.6,0.0,71.0,17.66,11.48,26.72,95.01
2020,360,18.4,1.86,0.0,74.62,17.07,11.9,26.95,95.12
2020,361,18.87,1.58,0.0,74.75,16.96,12.99,27.67,95.2
2020,362,19.23,1.31,0.0,66.19,17.48,12.36,28.5,95.12
2020,363,19.28,1.48,0.0,72.38,16.24,11.91,28.38,95.04
2020,364,19.85,1.45,0.0,72.12,16.18,13.0,28.65,95.04
2020,365,20.0,1.98,0.0,73.38,15.49,13.55,28.61,95.09
2020,366,20.34,1.79,0.0,75.19,14.16,14.09,27.96,95.15
2021,1,20.59,2.06,0.01,78.62,13.8,15.65,27.52,95.2
2021,2,20.23,2.04,0.0,78.94,16.02,16.23,26.68,95.18
2021,3,19.78,2.37,0.0,71.69,16.45,14.15,28.35,95.05
2021,4,20.15,2.64,0.0,70.31,17.33,14.14,28.94,95.02
2021,5,20.94,2.04,0.0,74.56,17.53,14.84,28.94,95.07
2021,6,22.67,1.75,0.49,79.62,10.06,17.73,29.12,95.02
2021,7,22.56,1.79,0.73,82.44,9.26,19.11,27.96,94.87
2021,8,23.15,2.73,0.02,71.19,12.53,18.44,30.15,94.81
