Year,DayOfYear,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
2020,41,25.26,3.31,0.0,53.62,21.33,20.19,31.8,93.52
2020,42,25.43,3.84,0.0,49.44,22.79,18.58,33.56,93.55
2020,43,24.98,3.58,0.0,47.44,22.89,17.75,33.65,93.7
2020,44,24.59,2.7,0.0,45.69,21.93,16.78,33.3,93.66
2020,45,25.3,1.84,0.0,38.19,22.58,16.8,34.24,93.44
2020,46,25.75,1.61,0.0,24.81,23.68,16.89,35.59,93.44
2020,47,25.3,2.97,0.0,27.25,22.91,15.92,35.68,93.5
2020,48,25.1,3.09,0.0,29.88,23.48,16.28,35.15,93.58
2020,49,25.01,3.09,0.0,33.69,23.28,16.37,34.6,93.56
2020,50,25.73,2.76,0.0,36.94,22.58,17.54,35.1,93.48
2020,51,25.86,3.08,0.0,39.31,23.23,17.69,35.28,93.45
2020,52,25.16,3.21,0.0,33.44,25.01,16.51,35.01,93.61
2020,53,24.83,3.16,0.0,37.5,24.81,16.05,34.39,93.72
2020,54,25.58,3.18,0.0,40.25,23.04,17.12,35.08,93.6
2020,55,26.08,2.67,0.0,40.62,22.76,17.87,35.79,93.39
2020,56,27.22,1.88,0.0,38.44,21.4,18.76,35.82,93.28
2020,57,27.98,2.31,0.0,40.44,21.24,20.86,35.58,93.32
2020,58,27.49,2.61,0.0,44.88,19.79,21.81,33.3,93.36
2020,59,27.89,2.52,0.0,42.06,20.76,21.07,34.59,93.26
2020,60,27.94,2.55,0.02,42.88,20.62,22.12,34.34,93.23
2020,61,28.55,1.88,0.19,41.44,22.29,22.39,35.05,93.29
2020,62,29.05,1.09,0.14,42.81,20.27,22.73,35.76,93.32
2020,63,28.23,2.46,0.75,50.25,21.75,22.25,35.75,93.36
2020,64,26.66,2.73,0.09,53.94,21.15,19.81,34.36,93.33
2020,65,26.46,2.63,0.01,57.5,23.39,19.12,35.39,93.2
2020,66,26.14,3.0,0.35,57.19,22.67,19.12,34.5,93.26
2020,67,26.44,1.59,0.06,56.12,20.12,18.73,33.59,93.39
2020,68,28.49,1.08,0.0,50.25,20.86,20.76,35.84,93.35
2020,69,29.09,1.75,0.0,49.69,21.16,21.63,36.39,93.25
2020,70,28.91,2.12,0.0,51.06,22.78,21.17,36.71,93.24
2020,71,28.35,2.45,0.0,54.56,21.66,21.21,36.62,93.27
2020,72,28.57,1.55,0.0,52.31,23.87,21.63,36.37,93.37
2020,73,28.83,1.61,0.0,44.06,24.72,20.65,37.6,93.35
2020,74,29.06,1.55,0.0,37.44,25.6,20.62,37.75,93.27
2020,75,29.76,2.42,0.0,33.69,25.71,21.65,38.19,93.23
2020,76,30.05,2.98,0.0,35.31,25.68,22.37,38.18,93.34
2020,77,29.89,2.97,0.0,33.06,25.76,22.58,38.46,93.43
2020,78,29.48,1.83,0.0,30.5,26.71,21.25,38.22,93.44
2020,79,29.83,1.6,0.0,40.69,24.08,21.14,38.11,93.34
2020,80,29.73,3.11,0.03,38.62,24.02,23.49,37.65,93.34
2020,81,27.99,1.7,0.27,35.69,26.38,18.95,37.17,93.34
2020,82,28.94,1.35,0.0,36.06,25.85,19.76,37.8,93.31
2020,83,29.55,1.55,0.01,42.19,24.72,20.65,38.23,93.24
2020,84,30.75,1.98,0.66,36.56,22.84,23.12,38.15,93.09
2020,85,30.33,2.23,0.0,35.19,24.21,22.61,37.33,93.11
2020,86,30.22,2.77,0.0,33.5,25.83,22.76,37.95,93.16
2020,87,29.48,2.72,0.0,30.31,26.09,21.86,38.13,93.35
2020,88,29.25,3.41,0.0,25.38,26.95,20.85,38.61,93.29
2020,89,28.86,2.89,0.0,22.19,27.33,19.73,38.62,93.19
2020,90,29.04,2.93,0.0,29.19,27.08,19.83,38.35,93.26
2020,91,29.4,2.97,0.0,23.88,27.18,20.36,38.91,93.3
2020,92,30.01,2.71,0.0,26.69,27.15,21.95,38.97,93.27
2020,93,30.87,2.09,0.0,32.81,25.33,22.27,39.4,93.13
2020,94,31.78,1.58,0.0,35.62,24.68,24.69,39.5,93.17
2020,95,31.05,2.21,0.0,31.69,25.7,22.89,39.31,93.26
2020,96,30.53,1.74,0.26,38.12,23.67,22.94,38.5,93.35
2020,97,29.62,1.39,3.11,52.19,22.63,23.44,35.49,93.38
2020,98,27.37,2.23,3.12,58.12,17.06,24.2,31.6,93.36
2020,99,28.49,1.7,2.19,56.75,23.13,21.26,36.01,93.36
2020,100,29.15,2.19,1.8,50.94,25.62,23.4,36.19,93.3
2020,101,29.23,2.45,0.39,50.06,24.01,22.29,36.6,93.32
2020,102,29.05,2.52,0.25,42.69,26.47,23.24,35.25,93.45
2020,103,29.55,2.78,0.19,38.62,26.48,22.64,37.55,93.4
2020,104,29.84,3.57,0.0,33.5,26.99,21.83,38.81,93.26
2020,105,29.61,4.04,0.0,28.5,27.39,20.76,39.01,93.27
2020,106,29.64,3.58,0.0,29.25,26.44,20.62,38.83,93.36
2020,107,30.43,2.59,0.01,33.19,24.91,21.91,38.65,93.24
2020,108,31.4,1.89,0.02,35.44,25.32,22.96,39.15,93.17
2020,109,32.05,2.27,0.38,34.81,22.11,25.22,38.98,93.19
2020,110,31.83,2.3,0.23,35.69,24.83,25.31,39.01,93.16
2020,111,31.59,3.16,0.04,32.44,26.51,23.92,39.42,93.15
2020,112,31.64,2.01,0.17,33.75,24.72,23.71,39.47,93.2
2020,113,31.8,1.19,0.0,38.44,24.59,24.32,38.85,93.15
2020,114,30.66,2.63,5.15,52.19,24.27,25.12,36.7,93.16
2020,115,29.09,2.5,2.49,58.94,23.3,22.8,36.91,93.14
2020,116,28.37,2.95,1.34,63.06,23.58,23.47,34.58,93.15
2020,117,29.12,2.66,0.0,59.38,24.42,23.3,35.4,93.21
2020,118,30.43,3.35,0.07,49.31,25.91,23.4,38.62,93.24
2020,119,30.44,1.91,6.12,52.0,24.27,21.82,38.83,93.16
2020,120,27.48,2.77,3.89,64.81,12.97,23.8,32.97,93.24
2020,121,29.0,1.74,0.24,57.88,22.07,22.24,36.4,93.26
2020,122,28.75,1.56,6.98,61.56,22.03,23.67,34.5,93.26
2020,123,29.0,1.55,2.6,62.25,21.19,22.62,35.97,93.11
2020,124,29.31,1.3,1.53,61.5,21.82,22.89,35.43,93.1
2020,125,29.89,1.42,2.43,56.88,23.36,23.32,36.46,93.19
2020,126,29.37,0.8,1.27,59.62,22.82,24.3,35.81,93.15
2020,127,29.67,1.66,2.7,60.19,23.27,23.92,36.92,93.08
2020,128,27.4,1.5,8.09,74.44,21.99,24.28,31.1,93.18
2020,129,28.42,0.95,4.79,68.0,21.9,23.21,33.74,93.16
2020,130,28.78,1.3,0.16,65.69,23.53,23.37,34.34,93.16
2020,131,29.62,1.78,0.07,56.25,20.11,23.55,36.4,93.16
2020,132,29.55,2.15,0.42,52.94,22.78,23.73,36.05,93.17
2020,133,29.19,1.73,0.31,56.88,22.76,23.48,35.77,93.1
2020,134,29.28,1.82,1.59,59.75,23.77,23.2,35.77,93.03
2020,135,30.27,1.76,0.29,58.38,25.3,23.26,37.44,92.95
2020,136,30.34,1.58,0.56,54.94,24.25,24.9,37.33,92.87
2020,137,30.01,2.49,0.17,54.88,21.15,24.07,36.28,92.86
2020,138,27.81,3.49,5.69,67.62,18.41,24.26,33.8,92.85
2020,139,25.15,4.48,2.29,78.88,16.28,23.34,27.91,92.83
2020,140,27.45,5.16,0.58,68.94,19.21,22.83,34.44,92.78
2020,141,28.3,4.31,0.27,63.31,22.91,22.62,35.56,92.8
2020,142,28.52,4.18,0.0,61.25,24.22,22.05,36.84,92.91
2020,143,29.56,3.4,0.0,56.19,26.71,22.7,37.55,92.96
2020,144,29.98,3.62,0.0,58.0,26.17,23.4,38.19,92.97
2020,145,30.86,2.95,1.09,54.75,25.62,23.79,38.58,93.03
2020,146,29.11,3.1,3.63,63.5,24.02,23.64,35.77,93.11
2020,147,28.53,2.82,4.89,67.56,24.36,23.98,34.17,93.14
2020,148,28.39,3.38,3.84,68.12,25.48,23.58,34.99,93.1
2020,149,27.88,3.8,0.28,65.44,25.21,23.81,33.8,93.05
2020,150,26.47,3.49,7.17,71.44,24.28,22.98,31.45,93.05
2020,151,26.53,1.88,17.93,77.19,21.32,22.48,31.76,93.06
2020,152,26.58,1.95,1.61,75.88,18.44,23.27,31.12,93.05
2020,153,25.12,2.07,8.0,82.5,16.33,23.03,28.67,93.12
2020,154,25.48,3.69,1.96,75.88,20.61,21.83,30.36,93.03
2020,155,25.28,3.84,2.12,79.19,17.61,22.37,29.57,92.96
2020,156,25.45,3.6,0.7,74.88,16.69,21.22,31.08,93.06
2020,157,25.86,4.11,0.14,70.5,21.6,21.26,32.71,93.12
2020,158,25.3,4.14,1.21,71.0,24.06,20.98,32.15,93.11
2020,159,26.0,4.24,0.05,69.44,22.79,20.7,33.11,93.05
2020,160,25.72,4.46,0.02,66.88,25.19,21.4,32.57,93.05
2020,161,25.97,4.46,0.02,63.31,21.35,21.23,32.78,93.04
2020,162,25.78,4.78,2.33,72.94,19.33,21.79,31.76,92.92
2020,163,23.9,4.41,9.9,81.94,13.02,21.71,26.79,92.77
2020,164,23.97,5.11,4.78,76.31,15.04,20.97,28.44,92.71
2020,165,24.93,5.74,0.18,69.88,19.81,19.94,30.98,92.78
2020,166,25.03,6.66,1.91,70.75,18.76,21.5,30.47,92.9
2020,167,25.98,5.35,0.91,74.62,17.99,21.45,31.83,92.81
2020,168,26.11,5.12,1.91,75.38,14.41,22.39,31.35,92.76
2020,169,25.03,4.72,1.73,78.06,14.12,21.98,28.99,92.82
2020,170,24.15,4.55,1.07,78.19,18.21,20.93,28.44,93.0
2020,171,25.29,4.64,0.32,72.44,18.82,20.43,31.57,93.05
2020,172,25.54,4.7,0.04,68.56,21.3,21.58,31.77,93.06
2020,173,25.32,4.48,4.55,72.81,20.09,20.53,31.51,92.96
2020,174,24.3,4.45,3.3,77.12,18.47,20.93,28.01,92.89
2020,175,24.65,4.21,0.68,68.88,24.95,19.65,30.52,92.97
2020,176,25.37,3.27,2.49,70.94,24.41,19.92,32.8,92.97
2020,177,25.9,1.52,14.41,71.44,23.36,20.89,32.48,92.83
2020,178,24.88,2.1,20.77,79.75,20.67,21.67,29.23,92.8
2020,179,24.21,2.53,5.51,84.62,19.37,21.48,27.52,92.86
2020,180,24.99,3.56,2.96,81.75,19.76,22.19,29.65,92.89
2020,181,24.28,3.36,4.5,85.69,16.55,21.73,27.84,92.8
2020,182,23.76,3.46,2.66,83.94,19.94,21.4,26.89,92.8
2020,183,24.32,4.23,0.34,76.31,19.21,20.94,29.54,92.89
2020,184,23.13,5.12,2.74,81.31,18.18,20.65,27.92,92.91
2020,185,24.56,6.15,3.55,78.38,17.82,21.05,29.12,92.85
2020,186,24.62,5.9,1.88,77.31,15.7,21.59,29.27,92.8
2020,187,23.68,5.5,1.12,78.19,14.72,20.47,28.59,92.85
2020,188,24.66,5.12,1.36,76.62,17.92,20.89,30.63,92.81
2020,189,24.56,5.2,3.11,77.94,16.4,19.51,30.75,92.9
2020,190,24.03,4.09,6.47,80.94,18.5,21.08,28.56,93.04
2020,191,23.49,4.05,16.06,83.94,15.47,19.66,28.12,92.94
2020,192,23.6,3.9,3.28,80.88,16.86,20.4,28.7,93.03
2020,193,23.92,3.52,2.24,77.31,19.67,19.66,29.96,93.0
2020,194,23.89,3.55,1.28,78.56,19.41,19.93,29.51,92.95
2020,195,23.58,3.77,0.3,80.0,18.1,19.8,28.69,92.89
2020,196,23.15,4.09,1.08,85.81,13.74,21.31,25.74,92.88
2020,197,23.01,5.02,3.62,82.62,11.35,20.99,26.75,92.82
2020,198,23.38,4.73,8.74,81.38,14.16,20.86,27.31,92.75
2020,199,23.19,3.69,4.49,82.75,15.85,20.43,26.84,92.76
2020,200,23.9,3.71,4.01,82.94,18.16,20.38,28.84,92.86
2020,201,23.9,2.56,6.82,81.69,18.89,20.43,28.19,92.97
2020,202,23.85,1.37,38.18,87.19,18.41,21.08,27.12,92.81
2020,203,25.47,1.2,3.09,78.81,21.1,20.96,30.4,92.83
2020,204,25.58,0.8,24.79,81.25,21.03,22.55,29.65,92.92
2020,205,24.53,0.74,27.13,84.94,14.74,22.13,27.82,92.88
2020,206,24.41,1.45,12.76,80.12,17.38,21.6,28.26,92.96
2020,207,23.51,2.47,2.25,84.88,14.57,21.05,27.59,93.03
2020,208,23.27,2.77,0.39,82.19,17.89,20.05,27.9,93.19
2020,209,23.73,3.45,3.74,82.0,18.94,19.63,28.91,93.14
2020,210,23.7,3.8,4.97,84.44,18.63,20.69,28.39,92.95
2020,211,23.7,3.1,27.44,86.56,17.12,21.33,26.98,92.83
2020,212,24.01,3.05,5.55,84.62,17.81,20.79,27.81,92.84
2020,213,24.05,2.96,3.39,85.0,18.93,21.2,28.11,92.84
2020,214,23.45,3.21,3.86,84.62,20.98,20.87,27.49,92.9
2020,215,23.54,4.58,2.15,81.75,17.02,20.5,28.58,92.86
2020,216,23.48,5.7,2.8,83.44,15.35,19.35,27.62,92.75
2020,217,22.89,7.09,13.7,84.81,11.98,21.83,24.62,92.63
2020,218,23.72,8.05,8.11,81.62,8.19,21.37,27.12,92.45
2020,219,24.9,7.13,9.84,80.94,14.97,22.57,28.65,92.55
2020,220,24.73,6.28,7.04,82.0,15.69,21.94,28.1,92.87
2020,221,23.05,5.36,2.36,85.31,15.59,20.58,26.57,93.0
2020,222,23.08,4.77,4.68,85.69,14.48,21.08,26.09,92.94
2020,223,23.08,3.87,3.66,88.44,13.82,21.23,25.85,92.91
2020,224,23.44,4.57,1.3,84.62,17.78,21.15,27.01,93.08
2020,225,23.29,4.36,0.51,85.62,15.76,21.09,26.9,93.17
2020,226,23.01,4.31,0.57,86.38,12.53,20.68,26.94,93.04
2020,227,23.14,4.52,1.1,85.06,15.27,20.55,26.76,92.89
2020,228,23.35,4.78,1.11,84.06,12.11,20.19,27.9,92.92
2020,229,23.54,4.45,11.37,85.38,7.62,20.83,27.64,92.97
2020,230,24.06,4.48,3.39,83.5,9.42,20.94,29.05,92.91
2020,231,23.75,4.1,0.97,84.5,17.22,20.87,28.88,92.98
2020,232,24.0,4.27,1.37,83.5,15.11,20.75,29.01,92.9
2020,233,23.42,4.38,1.21,85.69,12.55,20.58,27.29,92.9
2020,234,24.01,4.33,0.58,83.62,16.03,21.01,28.64,93.03
2020,235,23.8,3.87,2.62,84.06,16.66,20.61,28.36,93.14
2020,236,23.8,3.2,0.82,84.19,18.12,20.01,29.01,93.11
2020,237,24.3,3.04,0.1,82.94,16.55,20.27,29.3,93.12
2020,238,24.45,3.15,0.02,81.5,22.19,20.34,30.18,93.22
2020,239,24.12,2.87,0.0,81.75,20.03,20.2,29.03,93.22
2020,240,23.87,3.33,0.03,82.0,18.09,20.49,28.69,93.14
2020,241,23.83,3.42,0.15,81.75,19.9,20.2,29.2,93.04
2020,242,24.44,3.16,0.28,81.5,20.17,20.01,30.34,93.03
2020,243,24.26,2.67,1.27,83.69,20.58,21.33,28.6,93.09
2020,244,23.8,2.31,0.45,84.62,20.91,20.98,28.08,93.16
2020,245,23.91,2.67,11.1,86.25,17.72,21.08,27.93,93.1
2020,246,23.4,2.27,8.38,88.44,13.47,21.51,26.4,93.04
2020,247,24.37,2.29,18.59,82.94,19.55,20.64,28.46,92.99
2020,248,25.25,1.99,4.4,81.94,18.63,21.32,30.2,92.94
2020,249,25.77,1.88,3.91,80.31,20.76,21.3,30.8,92.87
2020,250,25.57,1.49,6.08,82.56,22.78,21.76,29.96,92.86
2020,251,24.87,0.98,5.99,83.25,21.86,21.87,28.96,92.95
2020,252,24.42,1.15,18.28,84.56,18.6,20.82,28.66,93.0
2020,253,24.78,0.91,28.92,84.5,21.94,21.39,29.0,92.89
2020,254,23.65,1.12,6.3,88.0,20.18,21.3,26.51,92.75
2020,255,23.22,2.91,4.13,88.19,17.53,20.96,25.89,92.82
2020,256,22.28,3.66,5.93,86.94,14.56,19.19,26.14,93.07
2020,257,21.54,3.73,7.19,86.75,9.63,18.75,26.16,93.14
2020,258,22.37,4.16,1.17,83.5,11.14,19.14,27.1,93.05
2020,259,22.8,3.77,3.21,84.75,16.98,18.99,27.64,93.01
2020,260,23.21,3.75,0.74,85.5,17.83,20.17,27.23,93.03
2020,261,23.4,3.59,2.69,85.5,17.36,19.86,28.15,93.07
2020,262,23.31,4.14,4.99,87.19,16.54,20.88,27.29,92.94
2020,263,22.55,4.0,8.53,88.06,13.33,20.45,26.43,92.78
2020,264,22.2,5.05,7.18,86.75,12.87,20.01,26.27,92.71
2020,265,21.75,6.02,5.52,83.06,12.94,19.18,26.05,92.71
2020,266,21.43,5.23,1.87,83.69,13.72,19.12,25.2,92.86
2020,267,22.45,3.99,1.37,83.62,17.39,18.55,27.64,92.99
2020,268,22.35,3.09,0.13,85.5,14.64,19.7,27.17,93.18
2020,269,23.32,2.49,6.09,86.69,17.81,19.27,28.87,93.12
2020,270,22.01,3.12,2.46,90.06,6.74,20.45,24.71,93.12
2020,271,22.78,2.62,0.34,84.38,16.09,19.33,27.67,93.21
2020,272,23.4,2.45,2.96,84.38,18.88,18.99,28.57,93.18
2020,273,23.53,3.2,5.52,87.12,17.18,20.46,27.64,93.04
2020,274,22.91,3.13,8.47,87.0,16.91,20.53,26.53,93.02
2020,275,21.76,2.7,3.52,87.38,18.51,19.86,25.19,93.1
2020,276,23.45,2.09,4.86,84.81,19.25,19.25,28.61,93.08
2020,277,22.58,2.57,2.8,89.56,18.45,20.65,26.26,93.13
2020,278,22.33,2.32,0.17,87.38,16.91,19.8,26.1,93.24
2020,279,21.69,2.78,0.67,85.06,19.02,19.65,25.37,93.19
2020,280,23.54,2.07,0.77,85.06,20.47,19.26,28.79,93.1
2020,281,24.0,2.28,1.64,84.88,18.39,20.81,28.26,93.14
2020,282,24.01,1.06,0.07,78.88,20.28,19.78,28.87,93.1
2020,283,23.71,1.25,45.34,86.75,17.81,20.34,27.63,93.09
2020,284,22.48,2.41,38.76,91.56,17.68,20.58,25.26,93.08
2020,285,22.31,2.75,6.04,88.81,10.93,19.53,26.55,92.91
2020,286,22.51,3.09,42.29,91.19,15.06,20.43,25.56,92.69
2020,287,22.41,3.09,13.31,90.06,14.84,20.46,26.02,92.67
2020,288,22.94,4.23,14.57,90.38,12.58,20.73,26.44,92.69
2020,289,22.95,3.41,3.32,87.12,13.93,19.75,27.65,92.74
2020,290,22.66,2.17,0.77,86.88,14.13,18.69,27.98,92.84
2020,291,22.98,1.38,0.01,84.31,20.59,18.05,28.49,92.96
2020,292,23.23,1.72,1.39,86.25,19.55,20.2,27.68,93.04
2020,293,23.3,1.49,7.39,86.31,17.39,19.73,27.83,93.03
2020,294,22.98,1.95,22.06,89.5,13.88,20.39,26.7,92.99
2020,295,22.34,1.22,20.52,92.25,13.61,20.7,24.32,93.05
2020,296,22.48,1.46,1.87,91.56,12.69,20.12,25.66,93.02
2020,297,23.41,1.05,1.84,88.12,16.62,20.03,27.35,93.04
2020,298,22.72,1.12,3.26,92.12,19.46,21.0,25.3,93.17
2020,299,23.55,0.72,0.86,82.69,17.41,20.31,26.62,93.29
2020,300,23.22,1.4,0.51,84.75,20.22,19.27,28.19,93.32
2020,301,22.57,1.66,0.0,84.5,20.79,18.02,27.9,93.3
2020,302,21.95,1.78,0.0,83.38,20.48,18.33,27.07,93.38
2020,303,21.65,1.91,0.12,84.88,16.74,17.48,26.52,93.4
2020,304,22.19,1.58,0.01,81.94,15.32,17.41,27.47,93.34
2020,305,22.54,1.38,0.1,80.25,16.96,17.73,27.99,93.33
2020,306,22.6,1.27,0.01,82.69,19.68,17.94,28.08,93.4
2020,307,22.41,1.34,0.01,79.69,19.8,17.57,27.87,93.46
2020,308,23.02,1.7,0.03,85.06,18.0,18.86,28.3,93.45
2020,309,22.7,2.02,0.0,85.62,16.35,19.21,27.5,93.41
2020,310,22.35,2.14,1.33,84.81,18.44,17.81,27.4,93.44
2020,311,23.11,2.2,1.47,86.62,17.42,19.51,27.63,93.54
2020,312,23.33,2.45,0.7,87.56,18.25,20.8,27.37,93.57
2020,313,23.19,2.8,0.06,86.5,17.39,20.31,27.73,93.64
2020,314,21.74,1.86,0.0,84.31,20.25,17.18,27.12,93.53
2020,315,18.75,2.15,0.0,79.19,22.18,13.87,25.4,93.36
2020,316,19.14,2.13,0.03,83.81,22.37,11.58,26.26,93.4
2020,317,22.34,2.59,0.35,88.69,14.08,17.8,27.63,93.38
2020,318,23.08,3.05,1.6,87.44,11.15,19.94,27.34,93.39
2020,319,22.69,3.07,0.15,85.81,18.07,19.65,27.53,93.32
2020,320,22.84,3.55,4.94,87.75,15.59,18.88,27.5,93.29
2020,321,23.08,3.1,4.59,88.38,10.47,20.83,27.11,93.32
2020,322,22.9,3.04,2.1,87.19,14.51,20.24,27.29,93.28
2020,323,22.92,2.37,0.1,85.5,17.9,19.26,28.05,93.29
2020,324,22.92,2.72,0.0,83.81,19.26,19.01,28.27,93.32
2020,325,22.23,2.36,0.02,80.31,20.93,18.02,28.06,93.41
2020,326,20.59,1.95,0.03,79.44,21.51,15.24,27.24,93.47
2020,327,20.26,2.03,0.0,75.12,20.1,14.71,26.99,93.51
2020,328,19.96,1.87,0.0,78.25,14.86,14.19,26.28,93.52
2020,329,21.96,1.93,0.0,83.62,16.71,18.2,27.05,93.41
2020,330,21.82,2.91,0.58,86.19,17.94,18.6,26.6,93.3
2020,331,20.16,3.17,3.49,91.69,7.8,18.48,22.73,93.24
2020,332,19.53,2.77,3.45,90.31,11.87,17.57,22.23,93.36
2020,333,21.64,1.99,2.98,87.06,11.62,17.39,27.28,93.42
2020,334,21.94,2.74,0.02,85.31,12.02,17.98,26.9,93.54
2020,335,21.84,2.96,0.0,84.5,18.29,18.53,27.14,93.57
2020,336,20.57,2.54,0.0,80.75,20.25,16.22,26.19,93.6
2020,337,19.76,2.29,0.05,81.06,19.01,15.49,26.5,93.48
2020,338,20.8,2.45,0.25,86.0,13.56,15.9,26.79,93.38
2020,339,21.98,3.14,0.22,87.25,11.26,18.98,26.73,93.27
2020,340,21.89,2.9,0.12,85.88,15.7,18.08,26.83,93.31
2020,341,22.48,3.93,1.41,85.25,17.2,19.18,27.48,93.41
2020,342,21.98,3.91,3.18,87.94,8.75,19.6,26.55,93.53
2020,343,22.71,3.23,7.68,86.31,11.4,19.69,27.42,93.57
2020,344,22.28,3.02,2.79,85.81,10.88,19.22,27.3,93.49
2020,345,20.71,2.11,0.24,76.19,19.81,16.37,26.47,93.5
2020,346,19.84,1.91,0.0,76.12,20.09,14.48,27.38,93.49
2020,347,19.14,1.95,0.0,74.44,20.1,13.58,27.02,93.46
2020,348,19.99,1.52,0.0,76.25,19.55,14.08,27.51,93.36
2020,349,20.34,1.8,0.0,77.88,19.27,14.3,27.64,93.35
2020,350,19.68,2.55,0.0,77.19,19.57,14.92,26.64,93.51
2020,351,21.06,2.91,0.0,82.19,17.2,16.61,27.31,93.56
2020,352,21.49,2.78,0.0,83.25,12.93,17.73,27.19,93.55
2020,353,20.76,2.75,0.0,80.06,19.08,17.12,26.85,93.54
2020,354,20.98,3.14,0.0,82.25,15.12,17.12,26.78,93.59
2020,355,20.2,3.35,0.0,80.62,14.33,15.53,26.24,93.63
2020,356,18.28,2.86,0.0,76.88,18.75,13.62,25.71,93.52
2020,357,18.35,2.3,0.0,75.56,20.0,12.58,26.84,93.43
2020,358,20.29,2.07,0.0,79.31,18.69,14.7,27.14,93.35
2020,359,21.73,1.92,0.0,78.06,18.77,15.58,28.89,93.25
2020,360,21.48,2.63,0.0,79.31,19.35,17.3,28.05,93.35
2020,361,19.98,2.55,0.0,76.06,18.49,15.26,27.44,93.46
2020,362,19.3,2.3,0.0,75.19,19.31,13.9,27.58,93.44
2020,363,19.36,1.82,0.0,71.69,19.04,13.56,27.91,93.37
2020,364,19.78,2.35,0.0,71.38,19.06,13.19,28.15,93.36
2020,365,21.97,2.88,0.01,78.44,18.53,16.36,29.53,93.33
2020,366,22.17,3.69,0.24,79.56,14.19,17.91,28.51,93.4
2021,1,19.4,3.19,0.01,77.62,17.14,15.36,24.34,93.48
2021,2,20.26,3.06,0.0,77.75,15.72,14.39,27.59,93.46
2021,3,22.19,2.98,0.0,75.25,15.2,17.25,29.23,93.31
2021,4,22.41,2.94,0.0,75.94,14.8,17.9,28.55,93.3
2021,5,22.66,2.35,0.26,78.44,15.41,18.07,28.91,93.35
2021,6,23.25,1.96,38.11,83.12,9.02,19.78,28.3,93.3
2021,7,22.76,2.42,21.14,85.88,9.41,20.25,26.9,93.15
2021,8,22.12,1.78,1.77,87.88,15.17,19.66,26.15,93.12
