Year,DayOfYear,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
2020,149,36.41,3.7,0.0,24.56,27.34,28.24,44.36,94.59
2020,150,35.55,3.22,2.49,32.62,26.33,27.8,43.5,94.62
2020,151,31.09,2.42,5.22,48.31,23.7,27.69,34.81,94.85
2020,152,29.86,3.25,3.68,60.12,17.67,26.33,34.65,94.92
2020,153,27.93,1.16,20.05,71.56,21.28,25.15,31.23,95.05
2020,154,26.45,2.54,12.46,80.06,20.38,24.5,29.1,94.91
2020,155,26.97,5.19,1.96,72.69,16.1,23.67,30.76,94.69
2020,156,27.8,5.46,1.63,66.94,21.7,22.84,33.24,94.69
2020,157,29.03,3.98,0.25,57.69,24.72,22.76,36.41,94.79
2020,158,28.83,3.98,0.01,56.69,23.95,22.26,35.31,94.77
2020,159,29.48,3.84,0.09,58.94,22.29,23.39,36.2,94.72
2020,160,29.88,4.33,0.0,54.62,23.36,24.0,36.63,94.72
2020,161,30.03,3.22,1.62,51.25,24.79,23.6,37.12,94.7
2020,162,29.4,3.77,9.85,62.44,21.12,24.14,36.06,94.6
2020,163,26.64,3.87,4.5,74.0,11.58,23.8,29.8,94.46
2020,164,25.83,2.66,1.0,76.5,13.32,23.25,28.88,94.35
2020,165,27.36,4.92,0.45,69.81,14.02,22.51,33.72,94.37
2020,166,28.54,4.91,1.48,65.44,15.9,23.05,35.59,94.46
2020,167,28.67,5.2,3.01,66.5,15.29,23.52,35.19,94.43
2020,168,27.45,4.81,18.68,77.12,10.46,24.19,32.33,94.35
2020,169,26.73,4.89,15.91,78.81,13.4,24.16,30.81,94.48
2020,170,27.03,5.0,7.5,75.44,15.4,23.15,32.52,94.63
2020,171,27.67,4.47,1.89,73.38,18.82,23.23,33.37,94.73
2020,172,27.1,3.97,2.47,74.06,17.54,23.71,31.23,94.76
2020,173,27.55,4.09,0.49,71.75,19.48,23.22,32.73,94.66
2020,174,27.04,4.15,1.46,72.12,20.68,23.39,31.52,94.56
2020,175,27.55,3.35,0.21,68.06,22.1,22.76,33.37,94.66
2020,176,28.83,2.64,0.43,64.56,24.59,22.6,35.24,94.69
2020,177,29.09,2.37,9.8,67.5,23.08,23.59,34.57,94.6
2020,178,28.61,2.19,3.14,71.12,19.52,24.12,33.62,94.57
2020,179,26.65,2.31,50.46,84.5,18.74,24.56,29.46,94.62
2020,180,25.48,2.66,20.47,86.81,17.13,23.75,28.15,94.64
2020,181,26.46,1.6,3.33,81.25,16.06,22.87,31.21,94.57
2020,182,26.44,2.12,3.96,80.0,19.45,23.42,30.37,94.51
2020,183,26.3,3.48,3.29,79.38,21.73,23.17,30.73,94.57
2020,184,25.42,4.32,18.65,81.88,22.21,22.66,29.5,94.53
2020,185,24.83,5.37,6.13,80.75,16.77,22.17,29.18,94.49
2020,186,25.02,4.51,2.49,81.38,12.42,21.93,28.83,94.35
2020,187,25.91,5.45,4.03,77.69,13.71,21.66,31.35,94.4
2020,188,25.72,4.52,0.14,78.31,14.54,22.05,29.91,94.44
2020,189,25.87,4.55,2.06,78.81,15.49,22.33,31.08,94.56
2020,190,26.33,3.85,6.98,78.0,18.05,21.78,31.87,94.71
2020,191,25.51,2.82,11.74,81.25,16.82,21.44,29.2,94.68
2020,192,25.92,3.44,8.57,81.88,12.92,22.78,30.09,94.72
2020,193,26.15,3.84,1.53,78.12,21.05,22.77,30.94,94.71
2020,194,26.02,3.36,0.63,76.69,16.8,21.79,30.48,94.7
2020,195,26.12,2.51,0.52,78.25,17.4,22.92,30.69,94.61
2020,196,25.73,2.1,13.04,83.69,15.6,23.0,29.55,94.55
2020,197,24.65,5.35,57.19,87.31,9.53,22.2,27.97,94.35
2020,198,24.75,5.27,9.43,82.44,11.41,21.44,29.08,94.3
2020,199,25.79,4.16,2.14,78.38,16.74,20.96,31.34,94.39
2020,200,26.4,2.79,13.73,80.38,21.05,22.33,31.44,94.6
2020,201,25.6,2.19,23.82,84.56,20.65,23.23,28.99,94.71
2020,202,26.22,2.6,8.3,82.94,16.69,23.04,30.23,94.58
2020,203,26.05,2.39,3.28,84.12,20.1,23.13,29.12,94.68
2020,204,25.98,2.34,5.61,84.75,18.26,23.24,29.63,94.79
2020,205,25.08,1.12,9.36,85.94,7.92,22.9,27.91,94.75
2020,206,25.28,1.7,8.76,82.19,7.42,22.18,29.38,94.79
2020,207,24.83,2.06,3.18,85.0,16.0,22.39,28.2,94.88
2020,208,25.65,3.27,0.39,80.69,21.01,21.63,30.23,94.95
2020,209,26.2,3.09,0.1,80.44,19.97,22.13,30.62,94.88
2020,210,25.42,2.59,5.56,86.75,19.61,23.38,28.15,94.73
2020,211,24.79,1.65,25.42,91.5,17.3,23.09,27.02,94.58
2020,212,26.75,1.26,14.99,82.38,19.44,22.7,30.76,94.59
2020,213,25.98,1.73,10.76,84.69,18.58,23.14,29.01,94.6
2020,214,26.0,2.12,3.96,85.56,18.38,23.14,30.04,94.58
2020,215,26.15,3.08,1.86,84.56,21.29,22.98,30.84,94.52
2020,216,25.08,4.47,6.09,85.56,16.57,22.44,28.44,94.34
2020,217,24.86,5.95,2.45,86.69,15.27,22.33,28.49,94.11
2020,218,25.08,5.48,6.04,87.88,13.23,23.27,27.9,93.9
2020,219,26.31,5.13,2.94,81.0,19.6,23.03,31.86,94.06
2020,220,26.19,4.2,0.97,81.94,17.62,22.9,30.76,94.5
2020,221,25.97,3.95,0.21,81.81,15.99,22.73,30.58,94.63
2020,222,25.52,3.95,7.26,83.75,14.26,22.58,29.87,94.54
2020,223,25.65,3.79,8.49,83.0,6.41,22.49,29.74,94.56
2020,224,25.51,4.23,2.57,83.12,17.97,22.55,29.77,94.69
2020,225,24.68,4.26,3.6,85.81,14.03,22.29,27.94,94.82
2020,226,24.38,4.8,17.36,88.19,6.94,22.03,28.01,94.64
2020,227,24.4,5.48,6.79,86.44,12.57,21.78,27.7,94.5
2020,228,24.17,4.75,13.41,89.81,9.04,22.09,26.98,94.55
2020,229,24.19,4.43,13.76,88.12,6.31,22.28,27.44,94.62
2020,230,24.84,4.08,2.58,84.75,11.61,22.08,28.84,94.57
2020,231,25.43,3.84,2.93,84.38,14.17,22.13,30.24,94.64
2020,232,25.29,3.32,7.59,85.56,14.49,21.84,29.48,94.57
2020,233,24.4,3.95,24.02,90.12,9.29,22.07,27.49,94.51
2020,234,24.74,4.29,2.79,87.0,12.98,22.08,28.84,94.68
2020,235,25.26,3.82,3.37,84.69,16.99,21.97,30.14,94.78
2020,236,25.88,3.41,1.74,83.0,18.25,22.01,31.04,94.78
2020,237,25.76,3.04,1.97,83.69,20.73,22.1,30.35,94.85
2020,238,25.76,2.21,0.25,83.44,20.82,22.2,29.73,94.99
2020,239,26.12,1.85,0.47,81.69,21.85,22.48,30.16,94.98
2020,240,25.08,3.12,5.23,84.62,17.23,22.72,28.48,94.85
2020,241,25.26,2.85,1.78,83.62,15.98,21.5,29.55,94.76
2020,242,24.86,2.85,2.01,86.25,15.58,21.99,28.72,94.77
2020,243,25.46,2.88,0.27,83.0,20.7,21.98,30.02,94.85
2020,244,25.8,2.37,0.0,81.81,23.9,21.77,30.65,94.93
2020,245,25.48,2.08,0.05,84.44,21.96,22.43,29.27,94.94
2020,246,24.36,2.2,1.95,89.5,15.84,22.23,26.48,94.91
2020,247,25.73,1.37,1.74,82.56,20.97,21.92,29.74,94.93
2020,248,25.98,2.2,1.0,83.12,20.73,22.05,30.73,94.89
2020,249,26.5,1.89,0.28,79.81,21.46,22.21,31.83,94.82
2020,250,26.23,1.23,2.13,74.94,21.88,21.87,31.43,94.78
2020,251,26.59,0.98,5.0,77.31,21.08,21.66,30.83,94.82
2020,252,26.8,0.64,11.71,78.81,20.15,23.08,30.82,94.85
2020,253,26.08,1.41,9.26,84.44,21.95,23.0,29.7,94.77
2020,254,25.96,1.15,9.31,84.44,17.82,22.17,29.89,94.56
2020,255,25.7,2.19,2.76,85.19,15.07,22.46,29.48,94.55
2020,256,24.96,2.27,12.63,87.12,18.45,21.9,29.04,94.72
2020,257,24.33,2.85,15.15,88.38,11.85,22.0,27.69,94.81
2020,258,24.51,3.71,21.74,87.0,10.68,21.84,28.65,94.72
2020,259,24.72,2.84,30.14,88.0,11.85,21.62,28.26,94.71
2020,260,25.12,2.81,34.36,90.94,10.9,22.72,28.47,94.7
2020,261,25.37,2.09,8.33,89.81,9.57,22.75,28.67,94.74
2020,262,25.3,1.95,14.85,90.38,9.79,22.4,29.1,94.58
2020,263,25.05,1.61,7.38,89.81,8.68,22.61,28.24,94.43
2020,264,23.76,2.9,19.06,92.12,15.32,21.91,26.82,94.36
2020,265,24.81,3.49,0.89,88.81,15.13,21.88,28.67,94.26
2020,266,24.05,4.85,2.48,89.56,15.11,21.96,27.6,94.36
2020,267,24.42,4.27,0.19,86.06,13.51,20.48,29.79,94.6
2020,268,25.16,2.65,0.2,86.69,16.96,20.97,29.78,94.86
2020,269,25.19,2.4,19.54,90.0,16.4,22.85,28.36,94.76
2020,270,24.12,2.12,24.23,93.38,8.81,22.36,26.1,94.78
2020,271,23.98,1.66,0.48,83.25,17.52,20.52,27.44,95.0
2020,272,24.8,1.47,1.1,85.75,17.1,20.93,29.12,94.98
2020,273,24.81,1.94,0.53,86.12,19.12,21.57,28.7,94.88
2020,274,24.39,1.88,9.01,89.38,17.81,21.84,27.75,94.81
2020,275,24.06,1.57,3.64,83.25,14.1,21.01,28.34,94.88
2020,276,24.61,1.97,1.18,84.88,21.1,20.86,29.17,94.88
2020,277,25.26,2.39,0.06,83.62,19.4,21.89,29.87,94.88
2020,278,24.4,2.33,0.0,87.94,18.31,21.48,28.3,95.0
2020,279,24.76,1.86,0.0,83.81,19.29,21.11,29.5,94.94
2020,280,24.98,2.01,0.0,82.0,21.01,20.97,30.04,94.9
2020,281,23.84,1.98,0.01,81.62,16.09,21.2,28.33,95.01
2020,282,24.29,1.72,0.0,83.25,17.24,20.03,28.92,94.95
2020,283,25.54,1.0,1.28,85.25,16.91,21.94,29.76,94.93
2020,284,24.7,1.12,7.42,89.56,17.22,22.15,28.12,94.88
2020,285,23.99,0.99,20.12,90.88,9.19,22.2,26.58,94.68
2020,286,24.2,1.52,1.46,90.69,14.15,22.15,27.2,94.52
2020,287,24.23,2.41,29.48,88.75,12.37,21.58,27.96,94.45
2020,288,24.27,3.45,89.97,94.38,5.98,22.4,26.71,94.19
2020,289,24.81,2.77,8.55,90.81,8.92,22.41,28.05,94.43
2020,290,24.48,1.68,0.02,87.06,14.84,21.49,28.37,94.64
2020,291,25.18,1.24,1.42,83.12,20.09,21.59,28.8,94.77
2020,292,24.63,1.24,12.09,89.88,17.48,22.12,28.42,94.81
2020,293,24.19,0.81,16.6,90.5,16.37,21.92,27.32,94.85
2020,294,24.8,1.22,5.35,88.38,12.25,21.98,28.04,94.83
2020,295,24.51,1.55,0.49,87.75,15.45,21.83,28.09,94.9
2020,296,24.55,1.23,0.19,81.44,18.32,19.87,29.59,94.82
2020,297,25.04,0.66,0.08,75.5,18.69,20.7,29.97,94.88
2020,298,24.87,0.69,0.01,78.06,15.32,21.08,29.33,95.03
2020,299,24.42,0.86,1.76,84.69,14.5,21.7,28.15,95.19
2020,300,23.55,1.81,1.93,85.31,16.56,20.41,28.1,95.29
2020,301,22.94,1.85,0.0,82.81,16.87,18.98,28.01,95.26
2020,302,22.38,1.45,0.0,78.75,18.89,18.09,27.94,95.34
2020,303,21.76,1.5,0.01,77.12,20.02,16.35,27.73,95.35
2020,304,23.09,1.73,0.01,81.75,17.18,18.26,28.64,95.28
2020,305,22.69,1.84,0.0,81.69,17.26,18.57,28.4,95.28
2020,306,21.48,1.98,0.0,77.81,19.6,16.76,27.9,95.35
2020,307,21.58,2.24,0.0,81.88,19.42,15.84,28.3,95.43
2020,308,21.82,2.61,0.0,81.25,19.13,17.49,28.31,95.45
2020,309,20.71,2.19,0.0,74.62,18.95,15.58,27.9,95.41
2020,310,20.03,1.91,0.0,67.69,19.61,13.76,27.51,95.46
2020,311,20.38,1.92,0.01,71.94,18.94,13.58,27.75,95.58
2020,312,22.69,2.75,0.04,85.56,16.89,18.63,27.76,95.62
2020,313,22.08,2.3,0.0,81.69,19.01,17.64,28.02,95.67
2020,314,19.01,2.16,0.0,75.62,19.5,13.89,25.98,95.57
2020,315,18.08,2.1,0.0,78.44,19.63,11.69,25.77,95.38
2020,316,19.15,2.15,0.0,79.5,20.72,12.0,26.77,95.43
2020,317,21.92,2.77,0.03,86.12,19.44,16.53,27.96,95.46
2020,318,23.39,2.1,0.0,86.25,16.33,19.25,28.32,95.45
2020,319,22.5,1.78,0.0,83.88,19.67,18.55,27.84,95.35
2020,320,22.44,1.88,0.0,83.81,20.29,17.24,28.49,95.38
2020,321,23.05,2.45,0.0,85.88,16.07,19.49,28.26,95.38
2020,322,22.51,2.25,0.0,84.25,18.87,18.11,28.42,95.31
2020,323,22.3,1.82,0.0,84.62,17.82,17.86,28.26,95.29
2020,324,22.37,1.8,0.0,82.44,18.34,18.57,27.79,95.32
2020,325,23.51,1.33,0.0,82.38,18.84,18.51,28.78,95.36
2020,326,23.6,1.24,0.0,82.25,17.99,19.91,28.44,95.39
2020,327,22.19,2.44,0.0,82.5,16.38,18.83,26.98,95.48
2020,328,21.3,1.82,0.0,78.0,14.24,17.34,26.93,95.51
2020,329,20.4,2.23,0.0,71.0,17.82,15.27,27.16,95.43
2020,330,20.86,2.49,0.0,78.19,17.95,14.6,27.87,95.34
2020,331,21.08,2.98,0.11,85.0,11.72,17.62,25.69,95.35
2020,332,20.26,3.59,0.78,85.56,10.8,17.56,24.58,95.47
2020,333,21.41,3.4,1.07,86.06,6.79,17.25,26.69,95.53
2020,334,22.7,2.22,0.1,85.19,12.91,19.36,27.65,95.57
2020,335,22.33,1.46,0.0,83.0,13.37,17.54,28.02,95.56
2020,336,21.95,1.62,0.0,81.31,17.91,17.8,27.75,95.57
2020,337,20.48,1.62,0.0,80.88,17.82,15.45,27.13,95.48
2020,338,20.55,1.46,0.0,77.31,17.68,14.55,27.62,95.4
2020,339,20.25,1.62,0.0,77.44,17.07,14.31,27.87,95.32
2020,340,20.58,1.79,0.0,77.75,18.72,15.78,27.69,95.37
2020,341,19.74,1.95,0.0,72.44,18.02,13.55,27.63,95.5
2020,342,19.65,1.94,0.0,70.25,18.94,13.25,28.32,95.64
2020,343,20.22,1.78,0.0,74.69,19.21,13.2,28.5,95.63
2020,344,20.65,1.41,0.0,74.19,18.13,14.33,28.15,95.52
2020,345,20.65,1.46,0.0,74.12,18.02,15.12,27.67,95.45
2020,346,20.8,1.59,0.0,75.62,16.5,14.87,27.99,95.45
2020,347,20.02,1.78,0.0,74.56,17.23,14.01,27.85,95.42
2020,348,20.29,1.59,0.0,77.44,15.99,14.73,27.34,95.31
2020,349,20.9,1.72,0.0,77.12,15.32,14.96,27.83,95.32
2020,350,20.76,2.27,0.0,75.94,17.68,15.94,27.51,95.49
2020,351,21.05,1.9,0.0,80.12,16.47,14.8,27.82,95.59
2020,352,21.26,1.47,0.0,76.62,17.04,16.09,28.32,95.56
2020,353,20.72,1.99,0.0,75.81,15.29,15.65,28.04,95.56
2020,354,19.63,2.39,0.0,70.69,15.54,14.71,26.9,95.65
2020,355,18.5,2.41,0.0,67.75,18.67,12.8,26.75,95.7
2020,356,16.8,1.89,0.0,57.44,19.7,9.41,26.26,95.55
2020,357,16.8,1.66,0.0,63.12,18.71,9.83,26.23,95.45
2020,358,17.87,1.65,0.0,68.88,18.59,10.51,26.92,95.35
2020,359,18.66,1.62,0.0,70.25,17.47,11.66,27.65,95.29
2020,360,18.9,2.0,0.0,72.06,16.96,11.87,27.72,95.39
2020,361,19.44,1.81,0.0,73.5,16.91,12.81,28.22,95.47
2020,362,19.87,1.4,0.0,68.62,17.3,13.03,29.02,95.4
2020,363,19.85,1.46,0.0,72.19,16.31,12.84,28.53,95.34
2020,364,20.18,1.44,0.0,70.94,15.98,13.23,28.88,95.32
2020,365,20.44,2.03,0.0,72.12,15.36,13.71,29.17,95.36
2020,366,20.95,2.0,0.0,73.81,14.52,14.84,28.65,95.42
2021,1,21.33,2.23,0.02,76.75,14.01,16.1,28.54,95.46
2021,2,20.46,1.93,0.0,78.5,15.79,16.7,26.27,95.46
2021,3,20.35,2.34,0.0,69.06,16.41,14.5,28.93,95.33
2021,4,20.89,2.59,0.0,68.12,14.8,14.91,29.9,95.29
2021,5,21.73,2.07,0.0,72.06,16.5,15.44,29.59,95.34
2021,6,23.25,1.82,0.53,78.56,12.41,18.45,29.47,95.29
2021,7,23.04,1.97,0.86,81.5,10.38,20.02,28.02,95.14
2021,8,23.66,2.45,0.02,72.31,13.13,18.79,30.29,95.08
