Year,DayOfYear,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
2020,81,30.48,2.01,0.0,22.81,26.2,21.92,38.87,96.81
2020,82,30.0,1.59,0.0,34.25,25.26,21.27,38.52,96.84
2020,83,31.09,2.04,0.0,37.88,23.42,22.82,38.76,96.77
2020,84,31.65,2.7,0.0,38.69,23.96,23.62,39.17,96.65
2020,85,31.6,3.1,0.0,36.88,24.05,23.59,39.21,96.66
2020,86,31.53,3.16,0.0,38.0,25.34,23.27,39.25,96.73
2020,87,30.99,3.1,0.0,33.12,26.29,22.23,39.46,96.91
2020,88,31.39,2.66,0.0,28.44,26.27,21.91,40.14,96.82
2020,89,32.06,1.99,0.0,25.88,26.17,23.43,40.5,96.68
2020,90,31.69,2.94,0.0,29.75,25.54,23.04,40.15,96.78
2020,91,31.79,2.05,0.0,28.44,25.84,22.81,40.33,96.83
2020,92,32.33,1.64,0.0,30.62,24.44,23.45,40.39,96.76
2020,93,34.41,2.52,0.0,28.69,23.88,26.94,41.48,96.59
2020,94,33.42,3.31,0.0,31.5,23.64,26.68,41.09,96.67
2020,95,31.76,2.42,0.0,35.31,18.83,25.64,38.94,96.81
2020,96,32.51,2.68,0.0,33.62,24.89,24.87,40.39,96.86
2020,97,32.94,2.16,3.24,40.81,21.04,27.3,38.96,96.84
2020,98,32.23,2.27,3.94,42.0,19.02,27.76,38.15,96.75
2020,99,31.2,2.74,0.54,44.56,24.75,24.47,38.8,96.8
2020,100,30.99,1.98,1.41,41.5,24.51,22.11,39.48,96.76
2020,101,31.9,2.62,0.0,39.44,25.07,24.12,39.51,96.85
2020,102,31.09,3.02,0.0,38.0,27.16,23.57,38.34,97.01
2020,103,32.75,2.7,0.0,32.94,25.62,25.05,40.55,96.89
2020,104,33.31,3.05,0.0,30.56,24.82,25.05,41.23,96.73
2020,105,33.22,3.6,0.0,26.56,25.32,24.69,41.45,96.77
2020,106,32.86,2.77,0.0,28.44,25.16,24.14,40.9,96.85
2020,107,33.23,2.61,0.0,28.94,24.28,24.98,40.94,96.71
2020,108,33.47,2.37,0.01,32.88,23.63,25.35,41.16,96.64
2020,109,34.27,2.61,0.18,34.12,23.56,26.14,42.02,96.67
2020,110,33.48,2.51,0.1,34.12,24.35,27.53,40.78,96.7
2020,111,33.44,2.84,0.01,37.44,22.43,25.14,41.12,96.67
2020,112,33.4,2.55,1.65,31.5,24.83,25.49,40.98,96.68
2020,113,34.5,2.62,0.06,31.38,25.36,26.87,41.78,96.54
2020,114,35.26,2.38,0.0,31.5,25.05,27.78,42.61,96.49
2020,115,35.63,2.79,0.05,31.56,24.58,28.03,42.62,96.4
2020,116,34.65,3.27,0.37,37.5,26.11,27.72,41.94,96.46
2020,117,35.44,2.43,0.2,31.12,25.6,28.41,42.15,96.46
2020,118,35.08,3.55,0.02,31.69,26.73,26.34,42.66,96.58
2020,119,33.73,3.96,2.36,43.75,22.12,27.3,39.97,96.65
2020,120,32.71,2.53,1.34,44.88,25.55,27.29,38.69,96.69
2020,121,33.84,1.67,0.0,38.94,24.62,26.24,40.66,96.69
2020,122,34.47,2.0,0.42,36.69,23.32,27.25,41.45,96.63
2020,123,35.19,2.0,0.17,34.38,22.52,28.9,41.94,96.46
2020,124,35.5,2.02,0.37,34.31,23.18,28.4,41.96,96.45
2020,125,35.74,2.46,1.07,36.12,23.75,28.49,42.18,96.55
2020,126,36.41,2.16,0.0,31.56,23.91,29.53,42.23,96.48
2020,127,36.16,2.71,0.12,33.19,23.33,29.7,42.3,96.44
2020,128,33.84,3.23,0.72,43.31,22.41,28.53,39.52,96.58
2020,129,32.75,2.12,1.87,47.0,23.34,28.46,38.44,96.62
2020,130,34.76,1.49,0.26,39.81,23.04,28.13,41.13,96.57
2020,131,34.09,2.75,0.04,37.5,18.82,28.23,40.23,96.67
2020,132,33.47,2.14,0.09,36.75,22.11,28.68,38.31,96.68
2020,133,34.24,2.98,2.36,36.81,23.7,26.89,41.16,96.56
2020,134,34.42,2.92,0.32,37.81,24.96,27.84,41.1,96.45
2020,135,34.49,3.76,0.02,38.19,24.63,27.07,41.63,96.4
2020,136,34.51,2.55,0.01,35.44,24.61,27.12,41.44,96.32
2020,137,35.05,1.92,0.25,33.0,21.44,28.29,40.95,96.27
2020,138,34.22,2.45,2.32,40.81,18.14,30.21,39.32,96.2
2020,139,33.88,3.79,0.6,42.5,20.88,27.83,39.51,96.02
2020,140,35.48,5.28,0.03,28.75,16.65,28.74,41.88,95.93
2020,141,35.0,4.18,0.01,35.0,23.54,26.99,42.5,96.0
2020,142,35.26,4.72,0.0,29.69,25.71,27.61,43.87,96.13
2020,143,34.58,2.29,0.0,26.69,26.85,25.64,42.89,96.23
2020,144,35.65,1.83,0.0,22.94,26.71,27.92,43.34,96.24
2020,145,35.77,2.4,0.0,32.62,25.56,29.33,42.47,96.37
2020,146,36.3,2.77,0.0,35.25,24.08,29.97,42.4,96.42
2020,147,35.94,2.6,0.08,39.19,25.26,30.77,41.76,96.44
2020,148,35.63,4.01,0.27,40.38,25.45,28.91,42.37,96.36
2020,149,35.48,5.02,0.01,37.31,26.54,29.54,41.87,96.26
2020,150,35.17,4.35,3.13,40.5,26.55,28.15,43.01,96.27
2020,151,29.62,2.98,35.68,68.88,18.07,26.33,32.8,96.5
2020,152,27.81,1.66,5.35,76.94,21.43,26.08,29.8,96.6
2020,153,28.19,0.98,16.81,73.81,21.61,24.7,31.0,96.67
2020,154,27.14,1.66,9.41,78.81,22.54,25.34,29.94,96.55
2020,155,27.69,3.93,0.57,73.94,17.57,24.24,32.54,96.41
2020,156,28.74,4.36,0.89,66.5,19.7,23.08,34.73,96.42
2020,157,29.44,4.36,0.39,60.25,23.69,23.8,36.51,96.47
2020,158,28.86,4.56,0.0,59.56,23.34,22.9,36.28,96.46
2020,159,29.4,4.25,0.0,60.38,21.95,23.02,36.42,96.38
2020,160,29.6,4.67,0.0,59.75,21.45,23.95,36.15,96.38
2020,161,28.98,4.0,0.23,55.12,24.42,23.87,34.63,96.38
2020,162,28.88,4.26,9.65,63.5,13.73,23.72,35.64,96.25
2020,163,26.77,4.2,7.21,74.62,10.19,23.94,30.44,96.1
2020,164,26.15,3.64,3.29,76.94,13.03,23.29,29.37,96.03
2020,165,28.27,5.57,0.0,64.75,14.37,22.48,35.25,96.09
2020,166,29.08,5.41,0.11,62.75,17.71,23.61,36.14,96.16
2020,167,29.94,5.68,0.24,61.62,17.71,24.26,37.23,96.12
2020,168,28.6,5.76,0.94,71.75,13.59,24.62,34.05,96.05
2020,169,28.38,5.26,1.14,70.06,18.36,24.79,33.6,96.18
2020,170,27.87,4.63,0.27,70.62,18.38,23.99,32.87,96.34
2020,171,28.44,4.79,11.83,70.25,19.02,23.41,35.37,96.41
2020,172,29.09,4.43,0.23,66.44,20.53,24.35,35.0,96.37
2020,173,27.79,4.12,1.07,70.38,18.91,23.69,31.94,96.33
2020,174,26.58,4.13,1.99,75.62,17.56,24.26,29.53,96.26
2020,175,29.06,3.66,0.06,62.88,22.41,23.33,35.62,96.32
2020,176,28.84,2.65,0.05,63.81,24.71,23.44,34.91,96.37
2020,177,28.6,2.28,3.55,67.06,24.5,24.47,32.89,96.28
2020,178,28.87,1.96,0.79,69.62,22.02,24.33,33.93,96.22
2020,179,27.69,1.98,20.76,76.25,22.51,24.72,31.08,96.28
2020,180,26.19,3.02,21.07,85.69,19.06,24.41,28.19,96.3
2020,181,27.48,1.3,4.0,79.38,20.14,23.69,31.07,96.21
2020,182,25.88,2.01,3.05,83.88,16.77,24.49,27.87,96.21
2020,183,26.75,3.29,0.33,77.81,21.67,23.53,31.37,96.25
2020,184,26.26,4.52,17.4,77.5,19.7,22.81,30.84,96.24
2020,185,25.99,4.91,18.92,78.69,17.44,23.01,30.33,96.16
2020,186,26.72,4.78,2.33,77.0,11.19,22.54,31.87,96.08
2020,187,26.86,5.38,1.87,75.19,14.33,23.29,31.65,96.13
2020,188,26.76,4.31,0.27,74.81,10.83,22.43,31.42,96.16
2020,189,27.26,4.12,3.44,74.38,16.66,22.59,32.29,96.27
2020,190,27.0,3.62,13.35,77.75,19.9,23.1,31.92,96.42
2020,191,25.96,2.38,7.56,81.5,16.1,22.35,30.39,96.36
2020,192,26.83,4.0,3.5,77.56,15.07,23.01,31.5,96.39
2020,193,27.12,3.74,2.44,75.5,19.59,22.74,32.09,96.38
2020,194,26.96,3.36,2.22,75.5,17.9,22.51,32.08,96.37
2020,195,26.19,2.91,3.2,79.5,19.84,23.0,29.8,96.28
2020,196,25.86,2.76,26.13,86.69,14.61,23.39,29.08,96.2
2020,197,24.92,4.47,24.96,86.31,6.9,22.08,28.58,96.11
2020,198,24.96,4.55,6.48,81.75,14.59,21.8,29.3,96.06
2020,199,26.28,4.16,0.97,77.5,17.44,21.88,31.84,96.12
2020,200,26.58,2.65,5.08,80.5,20.81,22.67,31.48,96.29
2020,201,26.48,2.11,20.24,81.44,18.91,23.24,29.93,96.37
2020,202,26.3,1.99,29.82,84.94,17.65,23.54,30.02,96.27
2020,203,26.65,1.52,5.39,83.88,22.47,23.59,30.35,96.33
2020,204,26.28,1.93,5.12,84.94,19.2,23.81,28.81,96.45
2020,205,25.92,1.12,0.75,86.06,5.76,23.68,28.84,96.41
2020,206,25.34,1.79,13.42,86.19,17.39,23.54,28.18,96.47
2020,207,24.97,1.55,5.53,84.81,12.83,22.37,28.26,96.56
2020,208,25.43,2.46,0.05,82.69,21.9,22.24,29.44,96.66
2020,209,26.19,3.2,0.24,81.19,22.48,22.19,30.48,96.55
2020,210,25.27,2.82,8.79,88.81,20.15,23.29,27.37,96.39
2020,211,25.92,1.96,10.66,86.38,20.46,22.86,29.48,96.25
2020,212,27.11,1.62,10.49,80.62,20.03,23.07,30.9,96.25
2020,213,26.57,1.6,6.59,84.69,20.16,23.83,29.44,96.26
2020,214,25.76,2.53,7.91,86.56,18.44,23.57,28.82,96.28
2020,215,26.24,3.32,2.07,82.44,19.78,22.62,31.36,96.22
2020,216,25.04,4.66,8.19,85.19,15.26,21.9,28.9,96.07
2020,217,24.85,5.55,2.68,86.06,14.27,22.1,28.51,95.88
2020,218,25.55,5.98,4.48,84.75,12.22,23.12,28.99,95.69
2020,219,26.79,4.89,1.29,81.38,19.15,22.91,32.06,95.84
2020,220,26.48,3.95,0.08,83.5,16.34,23.3,30.19,96.24
2020,221,26.18,4.3,0.03,82.5,18.17,23.38,30.61,96.33
2020,222,25.39,4.49,4.03,86.06,15.61,23.13,28.9,96.24
2020,223,25.78,3.99,2.61,82.56,9.13,22.48,29.87,96.27
2020,224,25.94,4.35,6.45,82.94,18.63,22.67,29.94,96.41
2020,225,25.35,3.95,1.96,85.69,12.61,22.68,29.26,96.53
2020,226,24.76,4.3,7.75,88.0,5.76,22.65,27.67,96.38
2020,227,25.11,4.82,9.28,85.06,6.48,21.97,29.31,96.24
2020,228,24.74,4.09,10.92,88.25,6.95,22.32,27.87,96.29
2020,229,25.23,4.06,14.54,87.19,6.65,22.65,28.92,96.33
2020,230,25.77,3.55,2.93,86.12,11.6,22.9,29.44,96.26
2020,231,26.24,4.05,1.55,83.12,18.14,22.44,31.12,96.34
2020,232,26.42,3.82,1.27,82.38,15.66,22.23,31.5,96.25
2020,233,25.41,4.25,12.69,87.0,11.1,22.6,29.51,96.23
2020,234,25.97,3.88,0.96,84.19,15.38,22.34,30.69,96.4
2020,235,26.19,3.36,0.53,83.94,18.96,22.47,30.31,96.52
2020,236,26.46,2.91,0.3,82.81,18.97,22.27,31.72,96.5
2020,237,26.35,2.6,0.14,83.62,19.94,22.69,30.33,96.54
2020,238,26.58,2.46,0.27,81.62,21.97,22.87,29.98,96.65
2020,239,25.87,2.47,0.22,83.62,18.42,23.27,28.61,96.65
2020,240,25.13,2.84,0.24,84.69,15.3,23.05,27.8,96.55
2020,241,26.1,3.0,0.18,81.19,19.76,21.98,30.87,96.44
2020,242,26.9,3.16,0.22,79.38,20.57,22.44,32.15,96.43
2020,243,26.26,2.49,0.04,82.56,22.71,22.74,30.49,96.53
2020,244,25.99,2.05,0.04,83.0,22.6,22.8,29.58,96.61
2020,245,25.96,2.53,3.46,87.0,20.79,23.26,29.51,96.56
2020,246,25.58,1.47,1.54,85.12,15.11,22.83,28.66,96.56
2020,247,26.12,1.44,3.52,82.75,21.52,22.56,29.63,96.57
2020,248,26.13,2.15,1.49,84.38,24.0,22.87,30.34,96.52
2020,249,26.67,1.94,0.43,80.38,23.22,22.41,31.84,96.46
2020,250,26.94,1.63,0.24,78.94,24.04,22.62,32.29,96.4
2020,251,27.31,1.24,4.82,78.94,22.19,22.87,32.35,96.44
2020,252,26.74,0.66,31.86,83.12,20.14,23.46,30.19,96.5
2020,253,27.3,0.77,3.47,78.62,21.67,23.48,30.79,96.4
2020,254,26.33,1.18,1.43,84.06,20.44,23.42,29.95,96.22
2020,255,25.56,2.07,0.88,86.88,18.02,22.74,29.62,96.24
2020,256,25.23,2.88,14.13,86.5,16.25,22.01,29.18,96.45
2020,257,24.37,3.31,22.81,87.25,10.06,21.73,28.01,96.5
2020,258,24.1,4.3,17.15,86.19,6.34,21.64,28.4,96.4
2020,259,24.1,3.51,18.58,88.81,11.89,21.57,27.47,96.38
2020,260,25.03,3.53,7.35,88.88,10.18,22.23,28.35,96.37
2020,261,24.98,3.73,10.18,88.44,16.05,22.36,28.03,96.44
2020,262,24.94,2.87,50.24,91.25,14.21,22.77,28.08,96.29
2020,263,25.08,3.36,8.33,88.75,7.47,22.17,29.23,96.12
2020,264,24.56,3.35,15.49,89.25,14.92,21.6,28.35,96.03
2020,265,24.4,4.18,5.74,87.88,14.84,22.02,27.88,96.02
2020,266,24.6,4.02,0.97,86.19,14.49,21.2,29.59,96.14
2020,267,24.57,3.88,0.09,83.06,15.88,20.17,30.16,96.37
2020,268,25.51,3.04,0.01,84.56,18.13,21.01,31.0,96.58
2020,269,25.37,2.93,13.71,88.69,19.44,21.94,28.97,96.51
2020,270,24.0,3.36,30.63,94.75,6.9,22.82,25.6,96.45
2020,271,24.39,2.01,5.41,86.44,16.7,21.87,27.48,96.66
2020,272,25.49,1.82,0.01,84.62,18.69,20.88,30.05,96.61
2020,273,25.37,1.7,4.0,89.62,17.87,23.49,28.14,96.49
2020,274,24.64,1.33,33.8,91.5,14.03,22.75,27.19,96.43
2020,275,25.0,2.13,7.78,85.88,15.23,22.05,29.05,96.5
2020,276,25.23,1.89,0.15,84.44,21.12,21.33,29.81,96.51
2020,277,25.64,1.63,0.12,85.25,18.99,22.03,29.3,96.52
2020,278,24.56,2.86,0.02,88.44,16.7,22.11,27.76,96.66
2020,279,24.73,2.95,0.02,84.31,19.95,21.55,28.81,96.61
2020,280,25.73,2.41,0.0,83.0,21.0,22.19,30.38,96.53
2020,281,25.15,1.78,0.0,82.69,16.32,20.98,30.48,96.61
2020,282,25.3,1.34,0.01,79.0,17.87,20.19,30.08,96.58
2020,283,25.98,0.94,2.1,80.69,16.97,22.05,29.83,96.57
2020,284,25.15,0.82,12.14,86.94,15.57,22.65,28.37,96.53
2020,285,24.06,2.09,11.78,91.81,10.06,22.22,26.68,96.34
2020,286,24.48,1.38,2.23,91.12,13.0,22.12,27.45,96.14
2020,287,24.78,2.77,37.93,89.44,8.64,22.23,28.53,96.04
2020,288,24.94,3.2,19.58,90.69,9.67,22.23,28.8,95.94
2020,289,25.36,2.87,1.06,87.25,13.21,22.33,29.68,96.14
2020,290,25.19,1.69,0.2,85.06,17.83,20.71,29.47,96.32
2020,291,25.46,1.69,1.07,83.12,20.27,21.72,29.51,96.43
2020,292,25.09,1.46,6.8,85.38,19.61,22.36,28.79,96.52
2020,293,25.26,1.39,4.01,86.69,18.53,21.8,29.1,96.49
2020,294,24.35,1.05,13.15,91.38,12.84,22.53,26.88,96.47
2020,295,24.85,0.71,1.89,86.81,12.72,22.01,28.48,96.55
2020,296,26.02,0.8,2.27,82.12,17.51,21.76,30.22,96.46
2020,297,25.72,1.14,0.0,79.75,17.52,21.86,29.25,96.52
2020,298,26.14,0.84,0.0,75.25,17.76,20.68,30.56,96.66
2020,299,25.46,0.83,0.01,81.25,19.0,22.5,28.86,96.82
2020,300,24.89,1.68,0.06,84.06,18.15,21.58,29.48,96.89
2020,301,23.76,1.8,0.0,83.0,20.14,18.98,29.23,96.88
2020,302,23.4,1.59,0.0,80.25,20.01,18.84,29.01,96.96
2020,303,23.64,1.46,0.01,81.06,18.21,19.18,28.65,96.98
2020,304,24.36,1.33,0.0,79.38,16.17,19.75,29.89,96.9
2020,305,23.95,1.48,0.0,82.38,18.95,19.48,29.48,96.9
2020,306,23.12,1.49,0.0,77.38,19.18,18.46,28.96,96.97
2020,307,24.08,1.48,0.0,83.25,19.91,18.73,29.67,97.03
2020,308,24.65,1.8,0.0,83.88,18.65,20.19,30.01,97.03
2020,309,23.05,1.98,0.0,79.0,18.41,19.09,29.2,97.03
2020,310,22.21,1.56,0.0,72.5,19.03,15.98,28.91,97.08
2020,311,22.46,1.81,0.13,81.19,16.86,16.77,28.37,97.19
2020,312,24.49,2.39,0.87,86.69,14.96,21.25,29.04,97.22
2020,313,24.02,1.95,0.01,85.38,18.15,20.48,28.96,97.28
2020,314,21.21,1.88,0.0,77.25,20.13,16.56,27.48,97.18
2020,315,19.38,1.86,0.0,78.25,19.96,13.27,26.69,97.02
2020,316,21.3,1.98,0.27,82.56,21.27,13.87,28.35,97.03
2020,317,24.13,2.95,1.4,88.44,12.41,20.92,28.77,97.03
2020,318,24.45,2.5,0.02,86.56,14.09,21.06,29.13,97.06
2020,319,23.82,2.09,0.0,83.5,20.87,20.04,29.3,96.98
2020,320,23.81,2.52,0.68,85.12,19.35,18.79,29.01,96.98
2020,321,24.76,3.05,0.46,87.62,15.25,22.12,28.83,96.98
2020,322,24.56,2.72,0.19,85.06,18.16,21.32,29.18,96.93
2020,323,24.08,2.12,0.07,84.75,18.24,19.77,29.45,96.94
2020,324,23.99,2.17,0.0,82.38,19.4,19.94,29.58,96.96
2020,325,23.91,1.86,0.0,80.62,19.67,18.94,29.68,97.02
2020,326,23.69,1.08,0.0,77.75,20.07,18.08,29.3,97.05
2020,327,23.48,0.85,0.0,82.81,17.93,19.76,27.9,97.11
2020,328,23.44,1.53,0.0,81.31,14.52,20.48,27.99,97.13
2020,329,23.15,2.59,0.0,80.88,15.72,19.21,28.62,97.05
2020,330,23.09,2.86,0.56,82.12,17.95,18.76,29.05,96.96
2020,331,21.37,3.53,6.45,89.5,8.98,19.55,23.51,96.92
2020,332,20.93,4.5,3.55,86.31,5.86,18.8,24.44,97.01
2020,333,23.08,3.18,7.48,86.19,10.05,19.44,28.12,97.11
2020,334,23.58,2.43,0.08,85.19,12.57,20.25,28.53,97.21
2020,335,23.36,1.97,0.0,79.94,16.66,19.83,28.78,97.23
2020,336,21.94,1.76,0.0,78.81,18.58,17.24,28.3,97.25
2020,337,21.26,1.7,0.0,79.44,18.88,16.28,28.19,97.13
2020,338,21.97,1.91,0.0,80.38,16.21,15.97,29.18,97.04
2020,339,22.94,2.36,0.0,81.31,17.99,17.3,29.93,96.94
2020,340,22.9,2.61,0.0,78.88,18.19,18.07,29.72,96.99
2020,341,22.47,2.8,0.01,78.38,19.11,16.57,29.71,97.12
2020,342,22.68,2.8,0.25,76.19,17.6,17.37,29.45,97.26
2020,343,22.83,2.78,1.08,76.06,18.96,17.45,30.14,97.28
2020,344,22.54,2.07,0.06,72.69,19.0,17.76,29.89,97.18
2020,345,21.98,1.74,0.0,73.56,18.88,16.09,29.7,97.11
2020,346,21.74,1.87,0.0,71.69,18.94,15.85,29.96,97.12
2020,347,21.1,1.99,0.0,71.94,17.97,14.94,29.57,97.09
2020,348,21.25,1.76,0.0,72.06,18.65,14.96,29.2,96.99
2020,349,21.4,1.91,0.0,72.94,18.83,14.98,29.45,97.0
2020,350,21.4,2.33,0.0,72.38,18.44,15.29,29.25,97.17
2020,351,22.93,2.52,0.0,75.69,17.06,17.59,29.94,97.23
2020,352,22.94,1.98,0.0,73.38,17.7,17.18,30.43,97.21
2020,353,23.19,2.25,0.0,74.5,17.14,17.43,30.35,97.19
2020,354,21.45,2.26,0.0,74.19,15.05,16.92,27.75,97.3
2020,355,20.72,2.45,0.0,71.88,17.43,15.05,28.76,97.35
2020,356,19.38,1.84,0.0,66.69,19.14,12.8,28.13,97.21
2020,357,18.76,1.52,0.0,68.69,19.12,11.94,27.83,97.11
2020,358,19.35,1.79,0.0,69.19,18.3,12.0,28.55,97.02
2020,359,20.5,1.81,0.0,71.62,18.01,13.46,29.45,96.94
2020,360,20.97,2.05,0.0,72.44,17.16,14.4,29.45,97.04
2020,361,20.73,1.85,0.0,73.56,15.82,14.4,28.97,97.13
2020,362,20.79,1.56,0.0,71.81,17.26,14.48,29.54,97.07
2020,363,20.82,1.73,0.0,71.19,16.86,14.45,29.76,97.0
2020,364,21.17,1.85,0.0,69.0,16.84,14.3,30.19,97.0
2020,365,22.29,2.45,0.0,70.19,16.0,15.63,30.72,97.02
2020,366,22.75,2.66,0.0,72.25,15.8,17.33,30.21,97.08
2021,1,22.64,2.61,0.03,74.88,15.94,17.99,29.29,97.14
2021,2,21.58,2.38,0.0,68.94,17.24,16.44,29.44,97.14
2021,3,21.75,2.42,0.0,69.94,17.99,14.98,30.15,97.0
2021,4,22.41,2.65,0.0,67.75,18.74,16.05,30.4,96.97
2021,5,23.92,2.39,0.02,71.06,16.5,17.19,31.72,96.99
2021,6,24.66,2.59,6.05,79.88,8.95,20.75,30.31,96.93
2021,7,24.51,2.59,1.29,76.69,11.39,20.9,29.74,96.79
2021,8,24.88,2.39,0.13,72.25,14.86,19.9,31.76,96.72
